Freq "Front Wall Bounce"
22.4 -3.7811851208195577
23.0 -2.762815569328197
23.6 -1.274888173910412
24.0 0.46824553517809875
25.0 2.314609068412196
25.8 4.177931028654299
26.5 6.0216518410122575
27.2 7.921651841012235
28.0 9.769267568277044
29.0 11.669267568277021
30.0 13.521651841012257
30.7 15.421651841012263
31.5 18.021651841012286
32.5 20.14912578014902
33.5 21.73263115563809
34.5 23.64212745606615
35.5 25.596058328064018
36.5 27.580477033413203
37.5 29.591779646636
38.7 31.546945012036744
40.0 33.488161790794734
41.2 35.37392782669501
42.5 37.230600818259134
43.7 39.158654960396674
45.0 41.444969824246
46.2 43.07358077052818
47.5 44.57358077052815
48.7 46.260253578557524
50.0 47.96025357855753
51.5 49.66025357855753
53.0 51.36025357855753
54.5 53.06025357855752
56.0 55.17358077052815
58.0 56.97358077052816
60.0 58.444969824246
61.5 59.91616914085232
63.0 61.42994518870978
65.0 62.801044362520074
67.0 64.04399703016297
69.0 65.3151898734177
71.0 66.24399703016296
73.0 66.94399703016298
75.0 67.4583292687555
77.5 67.91584773411195
80.0 68.23027301585653
82.5 68.43027301585654
85.0 68.50137437843719
87.5 68.53027301585654
90.0 68.4868526273366
92.5 68.43027301585654
95.0 68.35832926875551
97.5 68.28685262733659
100.0 68.28685262733659
103.0 68.28685262733659
106.0 68.30137437843717
109.0 68.35832926875551
112.0 68.372946548063
115.0 68.33027301585652
118.0 68.30137437843717
122.0 68.30137437843717
125.0 68.33027301585652
128.0 68.45898062761499
132.0 68.63027301585653
136.0 68.7868526273366
140.0 68.85898062761498
145.0 68.73027301585653
150.0 68.43027301585654
155.0 68.0026791723381
160.0 67.54498487097675
165.0 67.3026791723381
170.0 67.21748464035461
175.0 67.21748464035461
180.0 67.29044109984227
185.0 67.39044109984226
190.0 67.54694501203674
195.0 67.71748464035461
200.0 67.86194137717123
206.0 67.79044109984227
212.0 67.62008486715389
218.0 67.43517410743213
224.0 67.34694501203676
230.0 67.57554299164964
236.0 67.74694501203676
240.0 67.41748464035463
250.0 66.96194137717124
258.0 66.55056073960756
265.0 66.55056073960756
272.0 67.03517410743213
280.0 67.33517410743214
290.0 67.33517410743214
300.0 67.03517410743213
307.0 66.76194137717123
315.0 66.74694501203675
325.0 66.70267917233811
335.0 66.67554299164964
345.0 66.69367465488786
355.0 66.9088557743855
365.0 67.20885577438551
375.0 67.49367465488785
387.0 67.62008486715389
400.0 67.59044109984227
412.0 67.4026791723381
425.0 67.10267917233811
437.0 66.7200848671539
450.0 66.3544326306376
462.0 66.24459664033395
475.0 66.39121197450434
487.0 66.7752492419968
500.0 67.30058117905894
515.0 67.72882927948649
530.0 67.92882927948651
545.0 67.88298150886249
560.0 67.76770951409897
580.0 67.66770951409895
600.0 67.40366205269284
615.0 67.07340696161269
630.0 66.74277008086672
650.0 66.84277008086671
670.0 67.10183178823527
690.0 66.92587953644399
710.0 66.425879536444
730.0 66.41952088304436
750.0 66.70058117905894
775.0 66.69605832806401
800.0 66.75035035337588
825.0 67.13461608662148
850.0 67.35217114186327
875.0 67.30162708867614
900.0 67.49666266172501
925.0 67.51862586332616
950.0 67.27509155737768
975.0 67.2539074506345
1000.0 66.83595198504094
1030.0 66.44427449761959
1060.0 66.57121013262172
1090.0 66.15544484543497
1120.0 66.26679241300927
1150.0 66.45537848412137
1180.0 66.99939581799721
1220.0 67.23888514811141
1250.0 66.96605200729955
1280.0 66.43715075899688
1320.0 67.3649929841401
1360.0 68.10203433504824
