Freq "On Axis"
22.4 -14.194936708860766
23.0 -12.894936708860783
23.6 -11.194936708860737
24.0 -7.5949367088607715
25.0 -4.694936708860766
25.8 -2.394936708860783
26.5 -0.4949367088607488
27.2 1.105063291139217
28.0 2.305063291139234
29.0 2.505063291139251
30.0 0.6050632911392171
30.7 4.105063291139217
31.5 7.505063291139251
32.5 10.605063291139217
33.5 12.005063291139251
34.5 13.20506329113924
35.5 14.605063291139217
36.5 16.605063291139217
37.5 19.105063291139217
38.7 22.605063291139217
40.0 23.605063291139217
41.2 24.805063291139234
42.5 25.005063291139223
43.7 24.20506329113924
45.0 23.605063291139217
46.2 27.40506329113923
47.5 31.40506329113923
48.7 29.90506329113923
50.0 30.90506329113923
51.5 33.305063291139234
53.0 37.50506329113922
54.5 39.305063291139234
56.0 40.70506329113924
58.0 42.90506329113923
60.0 44.90506329113923
61.5 46.70506329113924
63.0 48.20506329113924
65.0 49.70506329113924
67.0 51.10506329113922
69.0 52.40506329113923
71.0 53.70506329113924
73.0 55.70506329113924
75.0 57.20506329113924
77.5 58.50506329113922
80.0 60.105063291139246
82.5 61.60506329113922
85.0 63.00506329113922
87.5 64.40506329113923
90.0 65.90506329113923
92.5 67.20506329113923
95.0 68.30506329113923
97.5 69.60506329113923
100.0 70.50506329113922
103.0 71.60506329113922
106.0 72.40506329113923
109.0 73.50506329113924
112.0 74.30506329113923
115.0 75.00506329113924
118.0 75.80506329113923
122.0 76.60506329113922
125.0 77.30506329113923
128.0 77.90506329113923
132.0 78.60506329113923
136.0 79.10506329113922
140.0 79.40506329113923
145.0 79.60506329113923
150.0 79.50506329113924
155.0 79.60506329113923
160.0 79.70506329113923
165.0 79.60506329113923
170.0 79.40506329113923
175.0 79.30506329113923
180.0 79.30506329113923
185.0 79.30506329113923
190.0 79.20506329113923
195.0 79.10506329113922
200.0 79.10506329113922
206.0 79.20506329113923
212.0 79.20506329113923
218.0 79.30506329113923
224.0 79.30506329113923
230.0 79.50506329113924
236.0 79.50506329113924
240.0 79.60506329113923
250.0 79.60506329113923
258.0 79.60506329113923
265.0 79.60506329113923
272.0 79.50506329113924
280.0 79.40506329113923
290.0 79.30506329113923
300.0 79.20506329113923
307.0 79.00506329113925
315.0 79.00506329113925
325.0 78.90506329113923
335.0 78.80506329113923
345.0 78.60506329113923
355.0 78.60506329113923
365.0 78.50506329113924
375.0 78.40506329113923
387.0 78.30506329113923
400.0 78.30506329113923
412.0 78.40506329113923
425.0 78.50506329113924
437.0 78.60506329113923
450.0 78.60506329113923
462.0 78.60506329113923
475.0 78.60506329113923
487.0 78.70506329113924
500.0 78.80506329113923
515.0 78.70506329113924
530.0 78.60506329113923
545.0 78.50506329113924
560.0 78.40506329113923
580.0 78.40506329113923
600.0 78.60506329113923
615.0 78.70506329113924
630.0 78.80506329113923
650.0 78.70506329113924
670.0 78.50506329113924
690.0 78.40506329113923
710.0 78.30506329113923
730.0 78.30506329113923
750.0 78.30506329113923
775.0 78.40506329113923
800.0 78.50506329113924
825.0 78.50506329113924
850.0 78.50506329113924
875.0 78.40506329113923
900.0 78.40506329113923
925.0 78.30506329113923
950.0 78.40506329113923
975.0 78.60506329113923
1000.0 78.60506329113923
1030.0 78.60506329113923
1060.0 78.70506329113924
1090.0 78.60506329113923
1120.0 78.40506329113923
1150.0 78.40506329113923
1180.0 78.40506329113923
1220.0 78.50506329113924
1250.0 78.60506329113923
1280.0 78.80506329113923
1320.0 78.90506329113923
1360.0 79.00506329113925
1400.0 79.10506329113922
1450.0 79.20506329113923
1500.0 79.20506329113923
1550.0 79.10506329113922
1600.0 78.90506329113923
1650.0 78.90506329113923
1700.0 78.80506329113923
1750.0 78.80506329113923
1800.0 78.80506329113923
1850.0 78.90506329113923
1900.0 79.10506329113922
1950.0 79.40506329113923
2000.0 79.60506329113923
2060.0 79.40506329113923
2120.0 79.30506329113923
2180.0 79.20506329113923
2240.0 79.30506329113923
