Freq "Floor Bounce"
27.832 61.5267295333156
29.2969 65.42759053285315
30.7617 67.71133932583282
32.2266 70.73889554247705
33.6914 73.00773800430801
35.1562 74.94972024749862
36.6211 76.70317053804865
38.0859 79.30473427437799
39.5508 80.93087005363716
41.0156 82.73329607730342
42.4805 84.35010370394541
43.9453 85.96722520127639
45.4102 87.4267823302267
46.875 88.92666134761086
48.3398 90.29900505850667
51.2695 92.20152523477617
52.7344 93.10512094039258
54.1992 93.84718260902966
55.6641 94.40540871055357
58.5938 95.14647864301926
60.0586 95.41970715994697
62.9883 95.79549318189638
64.4531 95.93982419824114
67.3828 96.18724017388213
68.8477 96.25602326696401
71.7773 96.36951785581458
74.707 96.4550011708433
77.6367 96.5525327298005
79.1016 96.57295828129298
82.0312 96.62933671688782
84.9609 96.69908885533374
87.8906 96.71782990430945
90.8203 96.80754107186684
95.2148 96.91028080158247
98.1445 96.94055705944567
101.074 97.00750350226815
105.469 97.06381226764739
108.398 96.99020334044302
112.793 96.9803736701412
117.188 97.03829141641775
120.117 97.07248717347069
124.512 97.10482459860972
128.906 97.17444633407301
133.301 97.25240437524891
139.16 97.01427205859615
143.555 96.94269246118911
147.949 96.99830554454255
153.809 96.920183134584
159.668 96.65295313929006
165.527 96.60235887860301
171.387 97.05994853616377
177.246 96.89755753130757
183.105 97.0025650370533
188.965 96.97625690251706
196.289 96.97986093666496
203.613 96.85638887377684
210.938 97.13084829626159
218.262 97.01751004846864
225.586 96.83094249420235
232.91 96.91632252329364
241.699 97.04442827478606
250.488 96.8671581910534
259.277 97.3409949990165
268.066 97.37392689413454
276.855 97.11750023656114
287.109 97.17919388561734
297.363 97.46999825939196
307.617 97.1187862999379
319.336 96.82814160498646
329.59 96.9023752926525
341.309 97.30303378391365
353.027 97.56937378532452
366.211 97.28129596170444
379.395 97.34636950152984
392.578 96.8792111943621
405.762 97.58562143243195
420.41 97.61750416160002
435.059 98.18647607288979
451.172 97.93777448182314
465.82 98.48094451471577
483.398 98.5269734130813
499.512 98.18775528648685
517.09 97.81304618501949
536.133 97.62417027485169
555.176 97.46752837235408
574.219 97.41586162927396
594.727 97.13493479555189
615.234 97.15066299519704
637.207 96.92388501830179
659.18 96.19901600126737
682.617 95.89183595448279
707.52 95.8834259191834
732.422 94.68064433212231
757.324 95.93839918812604
785.156 95.88733238351556
811.523 95.19049125118495
840.82 95.2622141543598
870.117 95.25541030623043
900.879 94.93620614558327
933.105 94.93620151895063
965.332 95.1769280242287
1000.49 95.59804814695394
1035.64 94.89829118861124
1072.27 96.09468122082728
1108.89 96.38860809766943
1148.44 96.72603495366641
1189.45 96.85718998713524
1230.47 96.78449605794766
1274.41 96.6149254107484
1319.82 96.89293924458151
1366.7 96.8743918022012
1413.57 97.0532335064954
1463.38 97.03431301717427
1516.11 96.34081685769033
1568.85 95.61670752374368
1624.51 94.95277992989972
1681.64 94.21122081213991
1741.7 92.7758388295062
1803.22 91.57789426083912
1866.21 91.24390421478124
1932.13 90.35473577475685
1999.51 88.82279576742931
2069.82 87.85353754138114
2143.07 88.72763555527509
2219.24 88.86032055923036
2296.88 88.72465804152388
2378.91 90.40864751558377
2462.4 91.55647703484905
2548.83 91.78045913517491
2639.65 92.491020583246
2731.93 93.67743423366005
2828.61 94.09494923768324
2928.22 94.77892353903638
3030.76 94.98982735518307
3137.7 95.24026354456629
3249.02 95.46834086926071
3363.28 95.7268680974266
3481.93 95.9862600207731
3604.98 95.88397911845489
3732.42 95.84859857029413
3864.26 95.85529768693173
4000.49 95.81669376235607
4141.11 95.71342127285519
4287.6 95.72766744203773
4438.48 95.42230593899701
4595.21 95.63549764930872
4756.35 95.10243794915954
4924.8 95.04416403512369
5097.66 94.96440051833686
5277.83 95.09631666002097
5463.87 94.95945114183453
5657.23 94.93874136793906
5856.45 94.8933350151033
6062.99 94.76130370218375
6276.86 94.64772777152206
6498.05 94.4526331732077
6726.56 94.35109628707646
6963.87 94.67284028419711
7209.96 94.72178622397561
7464.84 94.9267897784912
7727.05 94.72850979244811
7999.51 94.83550313297526
8282.23 94.9341439092452
8573.73 95.23937317735775
8876.95 95.47575028302549
9188.96 95.73216434586621
9514.16 96.03032812456627
9849.61 95.84557000521504
10196.8 96.09764269895817
10555.7 96.16046399261131
10927.7 95.83726056493242
11313.0 95.87135416828899
11712.9 95.72792791136938
12126.0 95.7072127138746
12553.7 96.01841449926253
12996.1 96.45253621572418
13454.6 97.16869038342529
13929.2 97.51035485538807
14419.9 97.30572874993007
14928.2 96.82206260694176
15455.6 95.85741734621519
16000.5 93.8438558712151
16564.5 91.38627814858025
17148.9 88.66950591188893
17752.4 86.49859983732323
18379.4 85.51319004830025
19026.9 86.5068020078796
19697.8 87.67208128089064
19999.5 88.06356469643592
