Freq "DI offset"
20.5078 30
21.9727 30
23.4375 30
24.9023 30
26.3672 30
27.832 30
29.2969 30
30.7617 30
32.2266 30
33.6914 30
35.1563 30
36.6211 30
38.0859 30
39.5508 30
41.0156 30
42.4805 30
43.9453 30
45.4102 30
46.875 30
48.3398 30
51.2695 30
52.7344 30
54.1992 30
55.6641 30
58.5938 30
60.0586 30
62.9883 30
64.4531 30
67.3828 30
68.8477 30
71.7773 30
74.707 30
77.6367 30
79.1016 30
82.0313 30
84.9609 30
87.8906 30
90.8203 30
95.2148 30
98.1445 30
101.074 30
105.469 30
108.398 30
112.793 30
117.188 30
120.117 30
124.512 30
128.906 30
133.301 30
139.16 30
143.555 30
147.949 30
153.809 30
159.668 30
165.527 30
171.387 30
177.246 30
183.105 30
188.965 30
196.289 30
203.613 30
210.938 30
218.262 30
225.586 30
232.91 30
241.699 30
250.488 30
259.277 30
268.066 30
276.855 30
287.109 30
297.363 30
307.617 30
319.336 30
329.59 30
341.309 30
353.027 30
366.211 30
379.395 30
392.578 30
405.762 30
420.41 30
435.059 30
451.172 30
465.82 30
483.398 30
499.512 30
517.09 30
536.133 30
555.176 30
574.219 30
594.727 30
615.234 30
637.207 30
659.18 30
682.617 30
707.52 30
732.422 30
757.324 30
785.156 30
811.523 30
840.82 30
870.117 30
900.879 30
933.105 30
965.332 30
1000.49 30
1035.64 30
1072.27 30
1108.89 30
1148.44 30
1189.45 30
1230.47 30
1274.41 30
1319.82 30
1366.7 30
1413.57 30
1463.38 30
1516.11 30
1568.85 30
1624.51 30
1681.64 30
1741.7 30
1803.22 30
1866.21 30
1932.13 30
1999.51 30
2069.82 30
2143.07 30
2219.24 30
2296.88 30
2378.91 30
2462.4 30
2548.83 30
2639.65 30
2731.93 30
2828.61 30
2928.22 30
3030.76 30
3137.7 30
3249.02 30
3363.28 30
3481.93 30
3604.98 30
3732.42 30
3864.26 30
4000.49 30
4141.11 30
4287.6 30
4438.48 30
4595.21 30
4756.35 30
4924.8 30
5097.66 30
5277.83 30
5463.87 30
5657.23 30
5856.45 30
6062.99 30
6276.86 30
6498.05 30
6726.56 30
6963.87 30
7209.96 30
7464.84 30
7727.05 30
7999.51 30
8282.23 30
8573.73 30
8876.95 30
9188.96 30
9514.16 30
9849.61 30
10196.8 30
10555.7 30
10927.7 30
11313.0 30
11712.9 30
12126.0 30
12553.7 30
12996.1 30
13454.6 30
13929.2 30
14419.9 30
14928.2 30
15455.6 30
16000.5 30
16564.5 30
17148.9 30
17752.4 30
18379.4 30
19026.9 30
19697.8 30
19999.5 30
