Freq "Sound Power DI"
20.5078 49.90676399284007
21.9727 50.80273729772182
23.4375 51.21628854955418
24.9023 50.824008378907024
26.3672 49.98977665926094
27.832 49.2451844537791
29.2969 49.10748741385575
30.7617 48.01416681513686
32.2266 46.97142351065855
33.6914 47.419674985825324
35.1562 47.89853718034442
36.6211 48.1486485146727
38.0859 47.92459133114397
39.5508 48.09273582491099
41.0156 47.89159721472933
42.4805 48.21487200460089
43.9453 48.33083704162931
45.4102 48.40143077339178
46.875 48.51965997051262
48.3398 48.75320350418903
51.2695 49.11864018396879
52.7344 49.16948806892823
54.1992 49.21252826702563
55.6641 49.24402339406282
58.5938 49.407280934070045
60.0586 49.52003943929547
62.9883 49.743443373421925
64.4531 49.900347189527125
67.3828 49.95023914695169
68.8477 49.925615610295594
71.7773 49.94580967071951
74.707 50.027428546840724
77.6367 50.16047082669833
79.1016 50.20078023389598
82.0312 50.13898047963215
84.9609 50.256051930422345
87.8906 50.37850402660702
90.8203 50.530868458769476
95.2148 50.50078159341378
98.1445 50.518649069709255
101.074 50.6562950492476
105.469 50.71049412872058
108.398 50.781980953552775
112.793 50.95429490726315
117.188 51.23493591184709
120.117 51.67234475977655
124.512 51.6580232139643
128.906 51.86092726168434
133.301 52.26246157804668
139.16 51.99177425738915
143.555 52.08471688492074
147.949 52.23031291985939
153.809 52.67260323699294
159.668 52.37698951398181
165.527 52.624006029319034
171.387 53.06263938396063
177.246 52.939990108670756
183.105 52.531970681563024
188.965 52.67987519545156
196.289 53.038226951621
203.613 52.87425560738589
210.938 53.53220881813573
218.262 53.56960120056539
225.586 52.90245862392747
232.91 53.2874805511841
241.699 53.82744448244725
250.488 54.25608411368499
259.277 53.92224932423245
268.066 53.84947839042586
276.855 53.481475806377446
287.109 53.51692757010393
297.363 54.07859564803141
307.617 54.43504745263117
319.336 53.69184204862462
329.59 53.85420677497723
341.309 53.74057687736476
353.027 53.84728821681037
366.211 54.55675386829181
379.395 55.06322791587883
392.578 55.03910489584685
405.762 54.62287352070592
420.41 55.431428581709284
435.059 55.3714817033496
451.172 55.11448842260232
465.82 55.26940634471066
483.398 55.04427624059191
499.512 53.30431343138413
517.09 55.533837404897426
536.133 56.047141177419064
555.176 54.583293149001676
574.219 55.378936957663
594.727 55.14399173601835
615.234 54.9603681934465
637.207 55.686533151790016
659.18 56.63582863480937
682.617 56.52630563486433
707.52 56.63741709005521
732.422 56.74755874173184
757.324 56.858637304891715
785.156 56.91090285739185
811.523 56.38423729301989
840.82 55.866371408963275
870.117 55.74391078206337
900.879 55.536899832822016
933.105 55.26786475817343
965.332 54.78418520171729
1000.49 54.61752057355551
1035.64 54.711596242897514
1072.27 54.53661111240028
1108.89 54.39312392552259
1148.44 53.92485231357378
1189.45 53.53888717328522
1230.47 53.69846205528317
1274.41 53.313751884373445
1319.82 53.21413529741187
1366.7 54.37796794476951
1413.57 54.16375140156239
1463.38 54.37741862925921
1516.11 54.744199248526854
1568.85 55.30027952111061
1624.51 55.47776794742124
1681.64 55.603012710645416
1741.7 55.93452967650826
1803.22 55.79375834099959
1866.21 56.2565232719015
1932.13 56.72179512677262
1999.51 56.880891810474495
2069.82 57.0014111148396
2143.07 57.410026575348425
2219.24 57.60126058960461
2296.88 58.0606330472735
2378.91 58.143384960050554
2462.4 58.28189122626932
2548.83 58.45322276177387
2639.65 58.365538345054844
2731.93 58.58941819059855
2828.61 58.53334127307747
2928.22 58.57402164163713
3030.76 58.558509723508436
3137.7 58.647505460244915
3249.02 58.61600338431252
3363.28 58.739928306608874
3481.93 58.74300849741941
3604.98 58.73337477609688
3732.42 58.60178039009716
3864.26 58.567604216093585
4000.49 58.424601210943905
4141.11 58.539480228395036
4287.6 58.558407916118455
4438.48 58.93871336708514
4595.21 59.45546303923811
4756.35 59.82063308748312
4924.8 60.134780791052435
5097.66 59.96564832998075
5277.83 59.91169366840661
5463.87 59.302040541728104
5657.23 58.88178023529828
5856.45 58.64666590495875
6062.99 58.62122034222776
6276.86 58.370886029650876
6498.05 57.89498993661168
6726.56 57.66460878627768
6963.87 57.50575113151041
7209.96 57.62003679615573
7464.84 58.223699125453706
7727.05 58.81759689406071
7999.51 59.6973074583897
8282.23 59.84130838597437
8573.73 59.87262584878739
8876.95 59.86031102744556
9188.96 59.83779684251904
9514.16 59.82525559851874
9849.61 60.09302430577915
10196.8 60.35102197808392
10555.7 60.182500431849405
10927.7 60.22960103454156
11313.0 60.448363772095206
11712.9 60.68544825573494
12126.0 61.02675607091204
12553.7 61.28407058974736
12996.1 61.34655265807051
13454.6 61.310772186593
13929.2 61.24676317274128
14419.9 61.207917008659635
14928.2 61.21116151902845
15455.6 60.97117856883277
16000.5 60.83339915933138
16564.5 60.226088428495814
17148.9 59.28134965921086
17752.4 58.25352850423832
18379.4 57.42476638328817
19026.9 56.767289808814596
19697.8 56.809485269050896
19999.5 56.65783791998456
