Freq "Floor Bounce"
20.5078 66.64323273002717
21.9727 66.541086374033
23.4375 60.68883926309371
24.9023 62.8974173585045
26.3672 68.52826267177333
27.832 68.33677868056213
29.2969 71.92022637760489
30.7617 73.90493831816491
32.2266 74.9746581382874
33.6914 78.7529413253972
35.1562 79.50125027069777
36.6211 79.74459004011325
38.0859 80.15545903711126
39.5508 80.36608990475854
41.0156 80.85056667613281
42.4805 81.34966971326543
43.9453 81.88033800319465
45.4102 82.27927170336488
46.875 82.6781029526132
48.3398 83.089768828967
51.2695 84.01023625461265
52.7344 84.40703733747898
54.1992 84.82487193013051
55.6641 85.16167816300242
58.5938 85.97637632546102
60.0586 86.48847542443734
62.9883 87.18299402844565
64.4531 87.49483329272002
67.3828 88.04817256313738
68.8477 88.37326262050331
71.7773 88.87703377568212
74.707 89.40764549749511
77.6367 89.89526929021113
79.1016 90.12721086522787
82.0312 90.55552706857193
84.9609 90.89152519708423
87.8906 91.21399404851576
90.8203 91.55953654072724
95.2148 91.99522342948381
98.1445 92.21148547221259
101.074 92.37440718514172
105.469 92.5567597204654
108.398 92.68616420821564
112.793 92.83412071315523
117.188 92.88673829017698
120.117 92.95723491384067
124.512 93.02866110505364
128.906 93.06163818165874
133.301 93.04734773038388
139.16 92.95122280108114
143.555 92.88546426233012
147.949 92.82859202452207
153.809 92.75287819979205
159.668 92.55368034062323
165.527 91.55750760469274
171.387 92.36373281830626
177.246 92.27093565287602
183.105 91.7990349363024
188.965 91.5062858558235
196.289 91.7982010618428
203.613 91.55739180427544
210.938 91.37361580400393
218.262 91.12367876320134
225.586 91.27694633546155
232.91 91.17536215509637
241.699 90.81694617832731
250.488 90.6898064549587
259.277 90.18752553466071
268.066 89.89107089136292
276.855 91.11512140468369
287.109 90.58874612937579
297.363 90.08918221444915
307.617 89.84848167521143
319.336 89.59160428074797
329.59 89.54705405966435
341.309 89.13310626356659
353.027 88.75298114636809
366.211 89.15885879405444
379.395 88.73235652855824
392.578 89.14190342535412
405.762 88.53063317378512
420.41 88.0276848745122
435.059 87.57720140353607
451.172 87.35167023165035
465.82 87.16893475581301
483.398 87.50374008600346
499.512 87.51535644698457
517.09 87.41817918102227
536.133 87.28674327785647
555.176 86.24230355510215
574.219 85.14389718524876
594.727 85.92511265471423
615.234 86.29722101600404
637.207 84.7087062615929
659.18 84.52254209737885
682.617 84.08439749599906
707.52 83.59226483592481
732.422 85.03975860481097
757.324 83.93248026377196
785.156 82.46332786756588
811.523 82.83550289554454
840.82 83.20350330098859
870.117 82.55357626085606
900.879 82.7503227737374
933.105 81.73923615303464
965.332 82.72642946231653
1000.49 80.92948458498066
1035.64 81.26424688155033
1072.27 80.48891882673493
1108.89 79.703045076027
1148.44 79.37332385134864
1189.45 78.37992690971146
1230.47 79.06721196979046
1274.41 78.44388341880034
1319.82 77.84309143018436
1366.7 77.98573064931244
1413.57 76.98845958705692
1463.38 78.56136903695104
1516.11 79.15788134690979
1568.85 80.67757436901167
1624.51 82.50729270420065
1681.64 83.22601220917194
1741.7 83.9966240981951
1803.22 84.90697195113353
1866.21 84.60560274483552
1932.13 85.3534688041991
1999.51 84.41232566339824
2069.82 84.82543505601072
2143.07 84.68517568364705
2219.24 84.26622035771891
2296.88 84.23909473153317
2378.91 84.30807727773518
2462.4 84.10381851979251
2548.83 84.23884275721291
2639.65 84.61707517933351
2731.93 85.32058743117643
2828.61 86.18200518256225
2928.22 87.11301388736916
3030.76 87.60132729797981
3137.7 88.13249556046193
3249.02 88.30022951649845
3363.28 88.34386560199228
3481.93 88.2480570717096
3604.98 88.00423510329738
3732.42 87.67974214331623
3864.26 87.38482882973672
4000.49 87.48815720263903
4141.11 87.48269653873291
4287.6 87.38969958315752
4438.48 87.30586662392747
4595.21 87.49110056739025
4756.35 87.77990523424046
4924.8 88.03440508600998
5097.66 87.94681970050561
5277.83 87.21597850679038
5463.87 86.70470634661037
5657.23 86.58076920840942
5856.45 86.7427499126992
6062.99 87.14205625127862
6276.86 87.08086061777587
6498.05 87.23711036122339
6726.56 87.79664039611632
6963.87 88.38600125471976
7209.96 88.77011351286993
7464.84 88.98041262366071
7727.05 89.51217764628453
7999.51 89.26972163716337
8282.23 88.87693214598663
8573.73 88.74476721594951
8876.95 88.65757625127293
9188.96 89.03451228788782
9514.16 88.41572307743743
9849.61 87.34386722592953
10196.8 85.07953786659543
10555.7 84.94917445889634
10927.7 86.61365459956676
11313.0 87.89052123953715
11712.9 89.3620902825999
12126.0 90.04837807273722
12553.7 90.55460972325585
12996.1 89.65935071063478
13454.6 89.62291305226033
13929.2 90.15520987378203
14419.9 89.28189470092434
14928.2 86.97913116478803
15455.6 83.3470554843756
16000.5 83.96241300752784
16564.5 84.55532622385581
17148.9 85.85639529726186
17752.4 87.82673519459216
18379.4 89.4027341916157
19026.9 90.04421962675985
19697.8 87.19386474398233
19999.5 85.94698015173742
