Freq "Rear Wall Bounce"
22.4 27.099999999999994
23.0 28.689581461244757
23.6 30.03711053242435
24.0 31.5
25.0 32.79999999999998
25.8 34.20000000000002
26.5 35.415943359392
27.2 36.70000000000002
28.0 37.889581461244745
29.0 39.089581461244734
30.0 40.1476555565489
30.7 41.20000000000002
31.5 42.20000000000002
32.5 43.13711053242437
33.5 44.0
34.5 44.79999999999998
35.5 45.57913786874599
36.5 46.24765555654891
37.5 46.847655556548915
38.7 47.400000000000006
40.0 47.868669101718396
41.2 48.279137868746005
42.5 48.66866910171839
43.7 49.02653984178842
45.0 49.400000000000006
46.2 49.879137868746
47.5 50.400000000000006
48.7 51.099999999999994
50.0 51.947655556548895
51.5 53.0
53.0 54.06866910171841
54.5 55.19999999999999
56.0 56.400000000000006
58.0 57.599999999999994
60.0 58.70000000000002
61.5 59.80000000000001
63.0 60.81063540689216
65.0 61.8
67.0 62.679137868746
69.0 63.51087719539237
71.0 64.23182840322696
73.0 64.90048474912018
75.0 65.47962495191838
77.5 65.9689132379038
80.0 66.35841976530091
82.5 66.66391408828704
85.0 66.89031031087389
87.5 67.01160811101246
90.0 67.03280197623484
92.5 66.93304253381473
95.0 66.75963775326386
97.5 66.49080180059899
100.0 66.12849488103595
103.0 65.69613403428379
106.0 65.19613403428379
109.0 64.6961340342838
112.0 64.26476957037025
115.0 63.87500949911774
118.0 63.601341396217094
122.0 63.475009499117746
125.0 63.42209739476138
128.0 63.44275466694795
132.0 63.532438312915275
136.0 63.63243831291527
140.0 63.759028801980804
145.0 63.84299467389047
150.0 63.895891423557146
155.0 63.895891423557146
160.0 63.791542019923
165.0 63.58122209679151
170.0 63.25650543308677
175.0 62.86260268048623
180.0 62.569587563852195
185.0 62.38080171496959
190.0 62.444363378324084
195.0 62.628425107394094
200.0 62.854090328115404
206.0 62.97760360976865
212.0 62.83561049341853
218.0 62.469761319231765
224.0 61.948029459641546
230.0 61.47233833945833
236.0 61.336203243248974
240.0 61.39575793424143
250.0 61.37358201530661
258.0 60.99321554090217
265.0 60.418766056969716
272.0 60.128702783237884
280.0 60.39478224980206
290.0 60.85564723476256
300.0 61.1079630586451
307.0 61.0553118775255
315.0 60.88526170038284
325.0 61.06572318268064
335.0 61.96021755162896
345.0 62.813119325335464
355.0 63.00017860331913
365.0 62.360282879918145
375.0 61.48388904966396
387.0 61.55313172091154
400.0 62.36749382810126
412.0 62.76451003820523
425.0 62.410026573852534
437.0 62.09287462818865
450.0 61.862586323087896
462.0 61.0317881190924
475.0 59.97804201957267
487.0 59.42106554715167
500.0 59.39646550282667
515.0 59.78330785535455
530.0 60.390499466428466
545.0 60.55254812906131
560.0 60.44878216711817
580.0 60.58069291038662
600.0 60.38392336435045
615.0 59.66093560842447
630.0 58.97438462787483
650.0 58.09926271420724
670.0 56.98780389201633
690.0 56.95179169960126
710.0 57.48639855850763
730.0 56.87681370413907
750.0 56.05574640584436
775.0 56.8542577368889
800.0 57.93694819186713
825.0 57.996237540457656
850.0 57.31250987745176
875.0 56.112905984432885
900.0 56.86581110737244
925.0 57.470454424929784
950.0 57.425535834999636
975.0 56.11766108426801
1000.0 57.355556175210936
1030.0 57.6893623461269
1060.0 56.26639815546092
1090.0 56.75164333977271
1120.0 55.74565508651705
1150.0 54.828773252860756
1180.0 54.57597159235185
1220.0 54.07346122393534
1250.0 52.94071691741382
1280.0 52.57449541361679
1320.0 51.795869497860636
1360.0 52.293540964105446
1400.0 52.29600712019298
1450.0 52.323570319446944
1500.0 52.79653162589278
1550.0 53.5425584029514
1600.0 53.71465203424921
1650.0 53.241581832891455
1700.0 52.74340944744904
1750.0 52.51748107786669
1800.0 51.527151121414065
1850.0 51.52673544169568
1900.0 51.670048797710194
1950.0 51.311290149273816
2000.0 51.57357016511908
2060.0 50.62934633834452
2120.0 50.15398108211288
2180.0 50.404568354964155
2240.0 50.937040611996295
2300.0 50.69622333585278
2360.0 50.8749393157332
2400.0 51.56361080260781
2500.0 51.547459762190485
2580.0 52.192169445069126
2650.0 52.132996878609035
2720.0 52.442244183589224
2800.0 53.42102318473525
2900.0 52.93311801408066
3000.0 53.09966493249108
3070.0 52.306378535924566
3150.0 50.47408762906066
3250.0 48.42923758096168
3350.0 46.48266645869637
3450.0 46.40460910559105
3550.0 46.36408561668121
3650.0 47.468533309886695
3750.0 47.58548579402246
3870.0 48.01659888625048
4000.0 46.77456725083651
4120.0 46.85782316151786
4250.0 47.4745585392005
4370.0 48.404552589661094
4500.0 48.626355683376644
4620.0 48.53230486145543
4750.0 48.38526374323922
4870.0 46.70049324198429
5000.0 45.16904722096436
5150.0 44.598349254596144
5300.0 43.18608563171378
5450.0 44.124762466750326
5600.0 45.682899879728836
5800.0 47.34998053525169
6000.0 48.37405972783371
6150.0 48.52797938545214
6300.0 48.62178056432229
6500.0 48.597759415647374
6700.0 48.74234375006694
6900.0 45.18318640608871
7100.0 41.19525939493468
7300.0 40.965054292900874
7500.0 44.000598604323756
7750.0 44.42669690456765
8000.0 43.13142183015486
8250.0 43.07754626475332
8500.0 43.82758368976246
8750.0 42.735500824632965
9000.0 34.825130228308154
9250.0 32.617860949049884
9500.0 37.49663240726494
9750.0 39.799055058370556
10000.0 40.915481960186895
10300.0 40.690193239854636
10600.0 35.0050205382509
10900.0 32.03751107996413
11200.0 41.222832605459814
11500.0 44.77430352962267
11800.0 43.07196983382772
12200.0 37.337850323145744
12500.0 30.660512837157512
12800.0 35.021411049955475
13200.0 38.17918768628073
13600.0 39.25321862759452
14000.0 37.004991821156324
14500.0 35.05639872739363
15000.0 39.533018569505884
15500.0 37.6766933677404
16000.0 32.63930702883752
16500.0 30.69644520943521
17000.0 35.985881424066065
17500.0 35.521864617126056
18000.0 37.37918612843626
18500.0 33.14127210487513
19000.0 29.335830742119725
19500.0 23.415028908521236
