Freq "On Axis"
22.4 -7.900000000000006
23.0 -3.4000000000000057
23.6 -2.0000000000000284
24.0 -0.20000000000001705
25.0 5.499999999999972
25.8 10.599999999999994
26.5 16.0
27.2 20.299999999999983
28.0 22.299999999999983
29.0 26.0
30.0 17.50000000000003
30.7 17.799999999999983
31.5 15.700000000000017
32.5 8.200000000000017
33.5 21.5
34.5 31.900000000000006
35.5 37.79999999999998
36.5 43.20000000000002
37.5 48.400000000000006
38.7 53.400000000000006
40.0 53.79999999999998
41.2 54.900000000000006
42.5 57.0
43.7 59.400000000000006
45.0 61.79999999999998
46.2 63.599999999999994
47.5 65.4
48.7 68.9
50.0 68.2
51.5 72.2
53.0 73.0
54.5 74.4
56.0 75.8
58.0 77.0
60.0 78.2
61.5 79.4
63.0 80.5
65.0 81.5
67.0 82.2
69.0 82.79999999999998
71.0 83.3
73.0 83.7
75.0 84.1
77.5 84.5
80.0 84.6
82.5 85.0
85.0 85.20000000000002
87.5 85.20000000000002
90.0 85.1
92.5 85.1
95.0 85.29999999999998
97.5 85.29999999999998
100.0 85.29999999999998
103.0 85.20000000000002
106.0 85.4
109.0 85.4
112.0 85.6
115.0 85.5
118.0 85.5
122.0 85.6
125.0 85.6
128.0 85.5
132.0 85.5
136.0 85.5
140.0 85.6
145.0 85.7
150.0 85.8
155.0 85.9
160.0 86.2
165.0 86.5
170.0 86.69999999999999
175.0 86.8
180.0 86.8
185.0 86.8
190.0 86.69999999999999
195.0 86.8
200.0 86.8
206.0 87.1
212.0 87.4
218.0 87.6
224.0 87.6
230.0 87.5
236.0 87.2
240.0 87.0
250.0 86.8
258.0 86.6
265.0 86.8
272.0 86.8
280.0 87.0
290.0 87.3
300.0 87.6
307.0 87.5
315.0 87.3
325.0 87.0
335.0 87.0
345.0 87.3
355.0 87.70000000000002
365.0 88.1
375.0 88.6
387.0 89.19999999999999
400.0 89.5
412.0 89.9
425.0 90.29999999999998
437.0 90.20000000000002
450.0 90.0
462.0 89.9
475.0 89.8
487.0 89.7
500.0 89.3
515.0 88.6
530.0 88.2
545.0 88.0
560.0 88.1
580.0 88.2
600.0 88.3
615.0 87.79999999999998
630.0 87.70000000000002
650.0 88.3
670.0 89.0
690.0 89.4
710.0 88.9
730.0 87.9
750.0 87.4
775.0 87.4
800.0 87.79999999999998
825.0 88.1
850.0 88.2
875.0 88.1
900.0 87.79999999999998
925.0 87.0
950.0 86.30000000000001
975.0 85.7
1000.0 85.5
1030.0 85.1
1060.0 84.7
1090.0 84.6
1120.0 84.5
1150.0 84.4
1180.0 84.0
1220.0 83.5
1250.0 82.6
1280.0 82.5
1320.0 82.5
1360.0 81.5
1400.0 82.0
1450.0 81.5
1500.0 81.9
1550.0 81.6
1600.0 82.0
1650.0 81.2
1700.0 80.8
1750.0 80.20000000000002
1800.0 79.3
1850.0 79.6
1900.0 78.9
1950.0 79.19999999999999
2000.0 79.1
2060.0 79.19999999999999
2120.0 80.20000000000002
2180.0 80.6
2240.0 81.0
2300.0 81.1
2360.0 80.4
2400.0 80.1
2500.0 80.0
2580.0 80.20000000000002
2650.0 79.7
2720.0 79.3
2800.0 79.9
2900.0 79.7
3000.0 79.6
3070.0 79.5
3150.0 80.1
3250.0 80.8
3350.0 81.6
3450.0 81.5
3550.0 81.69999999999999
3650.0 82.6
3750.0 83.0
3870.0 83.0
4000.0 83.2
4120.0 82.6
4250.0 81.69999999999999
4370.0 82.1
4500.0 82.1
4620.0 82.0
4750.0 82.5
4870.0 83.0
5000.0 84.0
5150.0 84.0
5300.0 84.19999999999999
5450.0 84.6
5600.0 84.9
5800.0 85.9
6000.0 86.30000000000001
6150.0 86.4
6300.0 86.5
6500.0 87.0
6700.0 87.5
6900.0 87.4
7100.0 87.6
7300.0 87.4
7500.0 87.70000000000002
7750.0 88.1
8000.0 88.4
8250.0 89.6
8500.0 90.0
8750.0 89.4
9000.0 89.9
9250.0 89.5
9500.0 89.3
9750.0 89.3
10000.0 90.4
10300.0 90.4
10600.0 90.4
10900.0 89.9
11200.0 89.19999999999999
11500.0 87.9
11800.0 90.0
12200.0 88.80000000000001
12500.0 89.1
12800.0 90.6
13200.0 91.1
13600.0 90.6
14000.0 88.9
14500.0 90.0
15000.0 91.1
15500.0 91.5
16000.0 90.8
16500.0 91.8
17000.0 88.4
17500.0 80.8
18000.0 84.1
18500.0 85.1
19000.0 79.6
19500.0 83.2
