Freq,On Axis,Listening Window,Sound Power,Early Reflections,Early Reflections DI,Sound Power DI,DI offset
22.4,2.299999999999983,2.5973738435049256,3.5212540685293163,3.2165828465010406,29.380790997003885,29.07611977497561,30
23.0,3.5999999999999943,3.8823823964301596,4.597274208170347,4.193648083505366,29.688734312924794,29.285108188259812,30
23.6,4.400000000000006,4.936450437469716,5.495746300609454,4.993953511431414,29.942496926038302,29.440704136860262,30
24.0,7.5,7.32284813105943,7.83289489282177,7.5090465782679985,29.813801552791432,29.48995323823766,30
25.0,10.700000000000017,9.666816266909194,10.089815276543192,10.029726675014672,29.637089591894522,29.577000990366002,30
25.8,13.400000000000006,11.751420075868452,12.046453052948607,12.38582584337496,29.365594232493493,29.704967022919845,30
26.5,16.0,14.298461010109293,14.113880521054853,15.154664940435424,29.14379606967387,30.18458048905444,30
27.2,18.5,17.53197141309468,17.18534247297768,18.135023846657617,29.396947566437063,30.346628940117,30
28.0,20.200000000000017,20.458548480460962,19.889654224839745,20.51284742661946,29.945701053841503,30.568894255621217,30
29.0,20.700000000000017,24.19900646766729,22.647043349405237,23.19884106738715,31.00016540028014,31.55196311826205,30
30.0,19.700000000000017,31.24334142718314,27.55079753773802,28.53390860355313,32.70943282363001,33.69254388944512,30
30.7,23.200000000000017,30.50588697249367,28.533901657440765,28.87088699420002,31.63499997829365,31.971985315052905,30
31.5,26.400000000000006,31.75141896419254,30.62562039154514,30.567709685527973,31.183709278664566,31.125798572647398,30
32.5,29.400000000000006,33.869213634420106,32.92339666621044,32.73121839467643,31.137995239743674,30.94581696820967,30
33.5,33.0,36.12531300342826,35.14165218653213,35.02299295938073,31.10232004404753,30.983660816896133,30
34.5,35.79999999999998,37.58748390095326,36.607490618947054,36.54809580292752,31.03938809802574,30.979993282006205,30
35.5,38.29999999999998,38.53582796494047,37.528856850662805,37.50535576839266,31.030472196547805,31.00697111427766,30
36.5,41.099999999999994,40.565767634931746,39.7418926449202,39.58003091239715,30.985736722534597,30.823874990011547,30
37.5,43.5,42.96071752436754,42.0217157942088,41.751900152821435,31.208817371546104,30.939001730158736,30
