Freq "Rear Wall Bounce"
20.5078 68.93650352692268
21.2402 68.67452566920265
21.9727 69.98563330250828
22.7051 70.65692084195696
23.4375 71.35176211751326
24.1699 72.14909710062048
25.6348 73.58061229266993
26.3672 74.17718208832643
27.0996 74.8090990910815
27.832 75.24586090605688
29.2969 76.58245365907162
30.0293 77.21813712280627
31.4941 78.47984482803649
32.2266 78.8878106301111
33.6914 80.05709638801117
34.4238 80.56583955950661
35.8887 81.42416729700143
37.3535 82.53574918050582
38.8184 83.2866835323635
39.5508 83.4808216129741
41.0156 84.14662843107031
42.4805 84.93877029196159
43.9453 85.4812141133177
45.4102 85.9048164185157
47.6074 86.74708973764719
49.0723 87.21624942022024
50.5371 87.57701926987143
52.7344 88.16145576739123
54.1992 88.4845967821553
56.3965 88.97675692143049
58.5938 89.38113924883105
60.0586 89.61459623107925
62.2559 89.91309101628055
64.4531 90.16597359071413
66.6504 90.37041452414117
69.5801 90.67722206015169
71.7773 90.815761756831
73.9746 91.00270314487541
76.9043 91.18235461304519
79.834 91.32015829584971
82.7637 91.39787427251512
85.6934 91.46785662955311
88.623 91.50646484121624
91.5527 91.45293588305555
94.4824 91.41351118788792
98.1445 91.3520994643056
101.807 91.27958722400612
105.469 91.11340487738566
109.131 91.18863650837821
112.793 91.19461765584506
116.455 91.03394041677345
120.85 91.01638405734128
125.244 90.96615280162457
129.639 90.79600211020863
134.033 90.64205366577139
138.428 90.39440524778118
143.555 90.05277188187618
148.682 89.7779212316642
153.809 89.59324650099983
159.668 89.5975481042761
164.795 89.62608915157735
170.654 89.63511244694924
176.514 89.07971516692851
183.105 88.60627210673188
189.697 88.31506731183417
196.289 88.59057918669713
202.881 88.62262987611788
210.205 87.63385041708192
217.529 87.813670985663
225.586 87.46453926923654
232.91 86.84384659602726
241.699 86.65440134728746
249.756 87.02675896135585
258.545 87.29106910039678
268.066 87.22028114813543
277.588 86.20458137611045
287.109 86.00367543413041
297.363 85.09018228971729
307.617 85.61788647245064
318.604 85.95214921444999
329.59 86.01901559014034
341.309 86.33989654962787
353.76 85.57869922973686
366.211 85.45666799063424
378.662 85.57562286884838
392.578 85.20181456473706
405.762 84.82002252533127
420.41 84.62446082458534
435.059 84.76732459910225
450.439 85.33745540626546
466.553 84.26465773544552
482.666 83.93435680184393
500.244 84.05765641906329
517.822 84.39871196083006
536.133 83.29749223673589
554.443 83.63057600374232
574.219 83.2219068861415
594.727 83.19086814616368
615.234 82.98375350824526
637.207 83.89023595215602
659.912 82.91056173195282
683.35 83.9054890776173
706.787 83.52553643005979
731.689 83.00292055297034
758.057 82.97441849999983
784.424 81.90222386150795
812.256 82.24255818805875
840.82 80.36071572206528
870.85 81.5148712233871
901.611 80.57422782496727
933.105 80.8613239625438
966.064 80.53925072492459
999.756 79.65967683786855
1034.91 79.91364864151868
1071.53 79.64285705028578
1109.62 79.17957527264532
1148.44 79.80522903780472
1189.45 78.78827784173336
1231.2 79.41647555712736
1274.41 79.26164451842956
1319.82 78.84837401023685
1365.97 77.64614449341407
1414.31 76.98970145895304
1464.11 76.80600388073634
1515.38 76.72768456183023
1568.85 76.83585899885047
1624.51 75.95681641127518
1681.64 75.37262696669279
1740.97 75.9395714223634
1802.49 76.49366307832497
1866.21 75.0203895042613
1932.13 75.45103216662356
2000.24 74.92934746485072
2070.56 76.49529580958524
2143.8 76.06877733124894
2219.24 75.15264282996404
2297.61 75.52337143456337
2378.17 75.4147074974789
2462.4 74.7656320669602
2548.83 75.37890991082199
2638.92 75.48185992447782
2731.93 75.63569240219188
2828.61 75.53458779637556
2928.22 74.81688955082862
3031.49 74.07550459369413
3138.43 73.80279731995925
3249.02 73.74654199391668
3363.28 73.26499129891698
3481.93 73.64847529505715
3604.98 74.0275823018934
3732.42 74.26886151671069
3863.53 74.50350232173714
3999.76 74.76652035858025
4141.11 74.56280329922127
4286.87 74.17903768119184
4438.48 72.81294605498314
4594.48 73.13090944119266
4757.08 72.60210198447899
4924.8 72.28214742741493
5098.39 72.43408106578029
5277.83 72.08441423363442
5463.87 72.24346669492861
5656.49 71.76076511786681
5856.45 71.1069654560926
6062.99 70.57819460511466
6276.86 69.99215004238836
6498.05 69.55951459223581
6727.29 69.39427641245919
6964.6 70.08264135853311
7209.96 69.7928015894632
7464.11 69.05514155424055
7727.78 68.2698685391679
8000.24 67.60683276230264
8282.23 68.0163605923654
8574.46 67.80395373996079
8876.22 67.1558123594321
9189.7 66.99576705057594
9513.43 66.42182142172943
9848.88 65.53511713375626
10196.8 65.44357809500163
10556.4 66.1077999250803
10928.5 66.36239572890754
11313.7 66.3817421786102
11712.9 66.34242214775664
12126.0 66.11107657807973
12553.7 66.1898551505336
12996.1 65.75319436191423
13454.6 65.23839824134471
13928.5 64.70479384120516
14419.9 64.17740877234134
14928.2 62.91628335893925
15454.8 61.64642944497048
15999.8 60.472855125402575
16564.5 58.552341087718546
17148.2 56.46963686700458
17753.2 55.19805289296967
18379.4 53.0072698359307
19027.6 52.83427653621719
19698.5 53.187832564542575
19999.5 53.55278027205408
