Freq "Estimated In-Room Response"
20.5078 64.58427345889667
21.9727 67.55679089082237
23.4375 69.57141162808549
24.9023 71.63909500333756
26.3672 73.37099787634891
27.832 75.01227097993618
29.2969 76.16930997196215
30.7617 77.22754878533944
32.2266 78.00714671155342
33.6914 78.63910517945685
35.1562 78.91852559592292
36.6211 79.2201729081041
38.0859 79.3861089408418
39.5508 79.598861402956
41.0156 79.74242373143962
42.4805 79.8009575755741
43.9453 79.8009838381873
45.4102 79.98219012455006
46.875 80.05517162132614
48.3398 80.05936484750124
51.2695 80.1718722912816
52.7344 80.2697575663343
54.1992 80.52763791671299
55.6641 80.61431013774842
58.5938 80.7143371398507
60.0586 80.8178180603786
62.9883 81.09449775305438
64.4531 81.14121446332058
67.3828 81.22100784575316
68.8477 81.33245014393673
71.7773 81.57940406770685
74.707 81.75782639264123
77.6367 81.9310219109656
79.1016 82.01143973516831
82.0312 82.01188393970773
84.9609 82.13734711339178
87.8906 82.2127036916815
90.8203 82.39024132055685
95.2148 82.50228862470466
98.1445 82.65846426265266
101.074 82.6075884706188
105.469 82.8163350138907
108.398 83.02286804237
112.793 83.10014717204375
117.188 83.06995759638774
120.117 83.17437289037878
124.512 83.10306788904484
128.906 83.0031671632677
133.301 83.04236764241938
139.16 83.14829468925521
143.555 83.14487442788936
147.949 83.07704702164482
153.809 83.01042036971793
159.668 83.20648065312068
165.527 83.31230946104883
171.387 83.27887854122181
177.246 83.29592878402102
183.105 83.22762805400427
188.965 83.24476759328043
196.289 83.45797126839489
203.613 83.43815219947612
210.938 83.3274745974237
218.262 83.35816003977949
225.586 83.56039876073132
232.91 83.37271662213686
241.699 83.22148896489804
250.488 83.32468767670444
259.277 83.39283332151084
268.066 82.99610268558791
276.855 83.05294303579103
287.109 82.90251403887527
297.363 83.02405777335538
307.617 82.85944526383098
319.336 82.56864478381041
329.59 82.25548770070212
341.309 81.72498396737356
353.027 81.37051369131913
366.211 81.66852645000725
379.395 82.27688804243343
392.578 82.87364377870348
405.762 82.76558492104758
420.41 82.69309480197617
435.059 82.78166382240927
451.172 83.19961399638395
465.82 82.74917366247053
483.398 83.00255279912011
499.512 82.85626065047889
517.09 82.28466443995998
536.133 82.23958270113805
555.176 82.04046212554988
574.219 82.35747820343056
594.727 82.21645160881721
615.234 82.0851196199796
637.207 81.94116381912396
659.18 81.44331037881682
682.617 81.27156777791589
707.52 81.84840575118824
732.422 81.45599668383139
757.324 81.45316161126127
785.156 81.60158120771976
811.523 81.44218452113132
840.82 81.71174564550813
870.117 81.57944559084991
900.879 81.89524646022441
933.105 81.47201744276525
965.332 81.59324792646538
1000.49 81.21914392661745
1035.64 80.9173095148736
1072.27 80.71636704253447
1108.89 80.46984936309755
1148.44 80.41566681675528
1189.45 80.57270375923117
1230.47 80.38974464156199
1274.41 80.58718463427923
1319.82 80.99413474566089
1366.7 80.9888629841145
1413.57 80.87602578918428
1463.38 80.34558903097775
1516.11 79.8734784677934
1568.85 79.44064980972612
1624.51 79.8026100045471
1681.64 80.26975753078989
1741.7 80.04431834486377
1803.22 79.707745171894
1866.21 78.99298380080909
1932.13 78.74108378144368
1999.51 79.18998873787454
2069.82 79.49185144756393
2143.07 79.47393624290902
2219.24 78.63138108452186
2296.88 78.05272714382355
2378.91 78.20586079948558
2462.4 78.85129366494135
2548.83 78.44426702003908
2639.65 77.68193266201736
2731.93 77.02431579192744
2828.61 77.25065161348687
2928.22 77.69973356175578
3030.76 77.96627596887603
3137.7 78.12134308783956
3249.02 78.16028163217655
3363.28 78.40780837394202
3481.93 79.12197903871792
3604.98 79.60349184450489
3732.42 79.62998119620686
3864.26 78.52946866888148
4000.49 78.0812996195952
4141.11 77.93635242379396
4287.6 78.05466016680526
4438.48 77.89403180026878
4595.21 77.27508830502498
4756.35 77.39852944765673
4924.8 77.65019295214393
5097.66 79.00725031376832
5277.83 79.75734678816704
5463.87 79.81854310003281
5657.23 79.7285731620332
5856.45 79.2287999004651
6062.99 79.03077541439507
6276.86 78.82203418811791
6498.05 78.80564661920639
6726.56 78.14871036647824
6963.87 77.5166309767414
7209.96 78.52232941294076
7464.84 79.84669202547676
7727.05 80.64702030754512
7999.51 79.98635202607764
8282.23 79.4305393954069
8573.73 78.93430940540293
8876.95 78.49217205720086
9188.96 77.45490947908567
9514.16 77.27846211765927
9849.61 77.60082337726453
10196.8 78.01032189830508
10555.7 77.82774315751846
10927.7 77.3549214766977
11313.0 76.73571560323822
11712.9 76.18425641203696
12126.0 76.06896407826645
12553.7 76.11557304440574
12996.1 76.06807792595924
13454.6 75.85420040735714
13929.2 75.53874128871529
14419.9 75.12647841906735
14928.2 74.4248832148639
15455.6 73.84888197623968
16000.5 73.42101419803268
16564.5 73.24713553880255
17148.9 73.01673140444849
17752.4 72.46372803569653
18379.4 71.65761331103148
19026.9 70.92097894753884
19697.8 70.17662961535459
19999.5 69.87098648140844
