Freq "Side Wall Bounce"
20.5078 51.8220004724343
21.2402 51.81277123741165
21.9727 53.324405032446975
22.7051 54.39016755596529
23.4375 56.10970051397908
24.1699 56.536139560326774
25.6348 56.30189258446413
26.3672 56.08047098904959
27.0996 57.22339246892702
27.832 57.8593838795488
29.2969 57.19855178361951
30.0293 58.978423877902316
31.4941 58.86069307539904
32.2266 59.8712529102518
33.6914 61.07224573214839
34.4238 61.54192772622679
35.8887 61.98473400504045
37.3535 62.524490187779335
38.8184 63.2382990472816
39.5508 63.79252747859357
41.0156 64.36121952633641
42.4805 65.42434202524443
43.9453 65.56123207265841
45.4102 66.19707162164639
47.6074 66.95437562960645
49.0723 67.43793515157016
50.5371 67.88897781728475
52.7344 68.610148152955
54.1992 69.06922333676474
56.3965 69.70897170863111
58.5938 70.4928942671054
60.0586 70.80222665612382
62.2559 71.40619524358354
64.4531 72.00646824150195
66.6504 72.58573965555549
69.5801 73.36021530526597
71.7773 73.83167600384229
73.9746 74.38527631881571
76.9043 75.02357617435068
79.834 75.66865239601938
82.7637 76.29634389541363
85.6934 76.85252180826717
88.623 77.46701071307182
91.5527 78.03003074659046
94.4824 78.58171072440794
98.1445 79.18437238172774
101.807 79.77421956028917
105.469 80.28571129749454
109.131 80.82997442815754
112.793 81.30610805530532
116.455 81.81828456948472
120.85 82.34109142699714
125.244 82.84281163851865
129.639 83.2207574371726
134.033 83.53756146174655
138.428 83.91125896772503
143.555 84.22729883571088
148.682 84.49611663557748
153.809 84.78327716639924
159.668 84.85727925287615
164.795 85.0160844958697
170.654 85.23520002188133
176.514 85.34512967058298
183.105 85.01854067308794
189.697 85.08942525430751
196.289 85.04525039199869
202.881 84.94800720763934
210.205 84.74172926411562
217.529 84.7118063573981
225.586 84.33622984438563
232.91 84.24347769601772
241.699 84.0264217388175
249.756 84.11281729581663
258.545 83.90854192024256
268.066 83.90882549234931
277.588 83.64260890699595
287.109 83.5346932049646
297.363 83.26849933848642
307.617 83.12232550452933
318.604 82.9279699155365
329.59 83.23432374456945
341.309 82.82042490456175
353.76 82.61327537200452
366.211 82.56680842113464
378.662 82.6935781270092
392.578 82.74773760483869
405.762 82.16883212426646
420.41 82.76488664153028
435.059 82.49369039049037
450.439 81.8715272673825
466.553 81.97047093179808
482.666 82.51669234094561
500.244 82.24962822445687
517.822 82.88482988637008
536.133 82.68443387725875
554.443 83.17546585311521
574.219 82.74625002581072
594.727 83.011974306638
615.234 83.14880214702276
637.207 83.556960532825
659.912 83.42640521792349
683.35 83.33640498722737
706.787 83.67576564308325
731.689 83.8364896957579
758.057 83.76083825679892
784.424 83.90681056593911
812.256 83.94379309278668
840.82 84.14947846829247
870.85 84.11514687787233
901.611 83.4661343777683
933.105 83.5040481677305
966.064 83.07542172696913
999.756 82.65754109992515
1034.91 81.91434999432141
1071.53 81.46679814506027
1109.62 80.70069268196315
1148.44 80.82669236859788
1189.45 80.20207999094305
1231.2 79.61019430320037
1274.41 79.41006846070717
1319.82 79.53810559066395
1365.97 78.9252717782958
1414.31 78.50183562197708
1464.11 78.2608750324964
1515.38 78.63563457776387
1568.85 78.92401918324191
1624.51 78.89295137571007
1681.64 79.12936316085664
1740.97 79.24008279431831
1802.49 80.11733468640946
1866.21 79.90424694710536
1932.13 79.67677240601184
2000.24 80.30289050441067
2070.56 80.16418359546005
2143.8 79.81001273413547
2219.24 79.42495093622725
2297.61 79.50213048662971
2378.17 79.85220842591752
2462.4 79.75222162540497
2548.83 79.44740018117052
2638.92 78.9842128906792
2731.93 78.77901256854354
2828.61 78.87330246366412
2928.22 78.80259572527702
3031.49 78.16585146622671
3138.43 78.00399178330505
3249.02 77.91604271746458
3363.28 77.84140388300295
3481.93 77.62933156012396
3604.98 77.02098312483083
3732.42 76.92680165436991
3863.53 77.2450081822004
3999.76 77.63172055220775
4141.11 78.03260128057532
4286.87 78.16393806557383
4438.48 78.54950993069467
4594.48 78.5984945760901
4757.08 78.79302983486437
4924.8 78.74255812717031
5098.39 79.25479263459103
5277.83 79.25827061165987
5463.87 79.30100621655868
5656.49 79.13248623881299
5856.45 79.23129420682969
6062.99 79.57367876241466
6276.86 79.76959474963958
6498.05 79.93040890214284
6727.29 80.20367086667116
6964.6 79.72991242995224
7209.96 79.4814934466414
7464.11 79.68087559779498
7727.78 79.50523583641609
8000.24 79.54028647916556
8282.23 78.9601713126523
8574.46 78.25314124711697
8876.22 77.96072803411244
9189.7 77.62766375925104
9513.43 76.92853627654901
9848.88 76.55404397611402
10196.8 76.0125509260927
10556.4 75.43622625565514
10928.5 74.91342602145714
11313.7 74.37840988428384
11712.9 73.87478744385528
12126.0 73.6143404774682
12553.7 73.61802837121981
12996.1 74.24782736794207
13454.6 74.34852045378955
13928.5 74.44287618419018
14419.9 74.3047083542893
14928.2 74.32274326704935
15454.8 74.10380053309682
15999.8 74.52588580284107
16564.5 74.96796039769528
17148.2 74.84171722839272
17753.2 74.48856834163684
18379.4 74.50106009005788
19027.6 74.27392940293878
19698.5 73.49861470582846
19999.5 72.9638836240286
