Freq "Early Reflections DI"
22.4 31.52397186681449
23.0 30.694748566452972
23.6 29.224925211232375
24.0 29.23772254544636
25.0 29.58976283880139
25.8 29.788741405545522
26.5 29.997869884639186
27.2 30.62271319778276
28.0 31.30901412266286
29.0 32.12110454758661
30.0 32.38833114651095
30.7 31.330913487401546
31.5 30.184126691246547
32.5 29.05355813108511
33.5 29.589105542836307
34.5 30.22974120937336
35.5 29.595979896440326
36.5 28.01059714244421
37.5 27.575683797944038
38.7 27.959673103044153
40.0 28.744679283252466
41.2 29.263683628117832
42.5 29.36767493749997
43.7 29.455642435053548
45.0 29.3390736547411
46.2 29.30073433746817
47.5 29.110333314526926
48.7 28.09828239348552
50.0 26.837220386911312
51.5 28.80128099793518
53.0 29.93603115183626
54.5 30.603671419229016
56.0 30.811579933809227
58.0 30.73819125041203
60.0 30.743236914565585
61.5 30.754498370327454
63.0 30.828533483077976
65.0 30.932203816227855
67.0 30.802692499065486
69.0 30.731815756726277
71.0 30.72150636349268
73.0 30.465186488815377
75.0 30.32564958070735
77.5 30.26368959042705
80.0 30.14591803390283
82.5 30.141965025403536
85.0 30.132990950863928
87.5 30.105934209355652
90.0 30.036461081575823
92.5 30.017272455424674
95.0 30.042838481202665
97.5 30.085148141741612
100.0 30.17763781437411
103.0 30.220220761293845
106.0 30.257143723550357
109.0 30.243843072789318
112.0 30.29529286829468
115.0 30.326308691470686
118.0 30.334570419602443
122.0 30.32915239333572
125.0 30.317081627146678
128.0 30.252182849878167
132.0 30.225640910501212
136.0 30.23700548707164
140.0 30.231871897915497
145.0 30.091797696128353
150.0 30.26894923040328
155.0 30.419125622177816
160.0 30.523466792149108
165.0 30.486501491938384
170.0 30.54092513516632
175.0 30.676054544833576
180.0 30.74242148281739
185.0 30.748684246493838
190.0 30.819229464166753
195.0 30.88588863665275
200.0 31.020204477490793
206.0 31.275095520972286
212.0 31.41523395790658
218.0 31.561901835333643
224.0 31.64369821931622
230.0 31.680099233221682
236.0 31.72902013134693
240.0 31.8270953427091
250.0 31.869576463186405
258.0 31.747404598161907
265.0 31.632442039178898
272.0 31.50505575839756
280.0 31.375238254161772
290.0 31.324319989640145
300.0 31.327390383389726
307.0 31.401319693277756
315.0 31.521683589757615
325.0 31.749601143104798
335.0 31.87520608365631
345.0 31.730606888393083
355.0 31.76982731867635
365.0 31.920475330576807
375.0 32.02960383859208
387.0 32.06060743288572
400.0 32.145925670058475
412.0 32.3053091476627
425.0 32.464340092312696
437.0 32.5428287530186
450.0 32.56754962009494
462.0 32.43275150004392
475.0 32.37954950688845
487.0 32.28898857660788
500.0 32.26722574233217
515.0 32.30552750709498
530.0 32.329109027967334
545.0 32.40392630591309
560.0 32.66790966883596
580.0 32.8070641072226
600.0 32.825292037580226
615.0 32.581883735163075
630.0 32.66563119903542
650.0 32.99837342262087
670.0 32.94170628868869
690.0 32.94538285834966
710.0 33.01004935941313
730.0 33.00998227530225
750.0 32.9298572718307
775.0 32.517895229981065
800.0 31.922554582571877
825.0 31.438817667815783
850.0 30.90385455554302
875.0 30.42720311830216
900.0 30.097339982409665
925.0 30.427945355155884
950.0 32.01662417739729
975.0 32.4784816627307
1000.0 31.942359155477746
1030.0 32.51616175356888
1060.0 33.157012759822095
1090.0 33.455150137285585
1120.0 33.11452312501015
1150.0 32.520849051884795
1180.0 32.303962476276084
1220.0 33.029870469595835
1250.0 33.76271043959214
1280.0 34.20955795111949
1320.0 34.59540547341322
1360.0 34.60166810531403
1400.0 34.934995298412176
1450.0 34.359355077363645
1500.0 33.922071157804936
1550.0 34.09917516703112
1600.0 33.96011099688606
1650.0 33.9316677956692
1700.0 34.37647551555442
1750.0 34.93398434936509
1800.0 35.181179273953575
1850.0 35.30960108924532
1900.0 35.21436014182578
1950.0 35.04953184755048
2000.0 34.78237000229355
2060.0 34.710474442928216
2120.0 34.55057844391307
2180.0 34.10060398602562
2240.0 34.21334991919544
2300.0 34.339124361613415
2360.0 34.12634096903287
2400.0 33.599406584004996
2500.0 33.35532661155892
2580.0 33.48160046731631
2650.0 32.833015352590536
2720.0 32.29057215620968
2800.0 32.80912067487745
2900.0 32.97704878612262
3000.0 33.2357803493249
3070.0 33.60759432226955
3150.0 33.845990898760306
3250.0 33.79341775901122
3350.0 33.908376898140205
3450.0 33.89442020694733
3550.0 33.87971997009771
3650.0 34.04292440946281
3750.0 34.400935342997485
3870.0 34.59548765013464
4000.0 34.671147431333
4120.0 34.64615022664219
4250.0 34.55192973265986
4370.0 34.39880742227639
4500.0 34.620720538060155
4620.0 34.85497066435386
4750.0 35.168239650753975
4870.0 35.301229023867734
5000.0 35.395594615636085
5150.0 35.268040660479755
5300.0 35.19705505567076
5450.0 35.190010106970206
5600.0 35.33229903281577
5800.0 35.42572356673804
6000.0 35.53418161768293
6150.0 35.483776059964384
6300.0 35.38565168154564
6500.0 35.249530435501356
6700.0 35.05531055489982
6900.0 34.997627487064634
7100.0 35.15022469551579
7300.0 35.40764746530883
7500.0 35.41174654545402
7750.0 35.082749843095485
8000.0 35.019374147505516
8250.0 35.114276240242546
8500.0 35.286672329380195
8750.0 35.31470942844365
9000.0 35.226631677694996
9250.0 35.14924161024251
9500.0 35.21163749747723
9750.0 35.26422025830604
10000.0 35.23774967796376
10300.0 35.30726338538362
10600.0 35.523846779268354
10900.0 35.65028679562597
11200.0 35.26680380121927
11500.0 34.854254301333995
11800.0 35.07004241703987
12200.0 35.21979034504362
12500.0 35.00690318284812
12800.0 35.14703297607588
13200.0 35.10203096437307
13600.0 34.4077800622575
14000.0 34.72634246914728
14500.0 35.00503339850334
15000.0 35.48014650201634
15500.0 35.11146702781738
16000.0 35.398693957472105
16500.0 35.585643319931506
17000.0 35.13748115742838
17500.0 35.43943742229362
18000.0 35.342750360567706
18500.0 35.68892236293793
19000.0 35.568880752571815
19500.0 34.7568348014659
