Freq "Ceiling Bounce"
22.4 51.49006885024809
23.0 51.664355035503974
23.6 53.00204404422749
24.0 53.428128337082825
25.0 52.35465901190179
25.8 51.96988350036801
26.5 50.585947821222845
27.2 47.52059182705929
28.0 46.71870232955288
29.0 46.05007883697385
30.0 45.709696046793766
30.7 45.83667938067103
31.5 47.06435116421898
32.5 49.042702943505276
33.5 51.26739980717244
34.5 54.04070231161879
35.5 56.19661694182963
36.5 57.713338708964955
37.5 59.75050718524295
38.7 62.02022160616295
40.0 64.48407839372547
41.2 67.43563946709276
42.5 70.26839968904116
43.7 72.72179599023939
45.0 74.997421986663
46.2 76.76194729184085
47.5 78.3217959902394
48.7 79.34314683892156
50.0 79.96839968904115
51.5 80.6301206597481
53.0 81.15518710397393
54.5 81.58155349220623
56.0 81.94511556931754
58.0 82.40920925226939
60.0 83.07383110211923
61.5 83.60131827952112
63.0 83.96668552790021
65.0 84.2948570588317
67.0 84.7234968506598
69.0 85.18982856673472
71.0 85.74898514879551
73.0 86.61227178315619
75.0 87.4760917544922
77.5 88.27609175449221
80.0 88.9404416794549
82.5 89.27609175449221
85.0 89.44576719438469
87.5 89.41592692226708
90.0 89.21592692226706
92.5 88.95260953202218
95.0 88.58656646311248
97.5 88.2234968506598
100.0 87.76096514237182
103.0 87.34314826109434
106.0 86.60034112939827
109.0 87.03546263134683
112.0 88.12758719283593
115.0 88.48982856673473
118.0 88.71916705502753
122.0 88.84898514879549
125.0 88.81916705502753
128.0 88.84898514879549
132.0 88.78219967332305
136.0 88.68219967332304
140.0 88.61916705502753
145.0 88.51916705502754
150.0 88.38982856673474
155.0 88.25667255930051
160.0 88.18982856673472
165.0 88.12758719283593
170.0 88.06588846059688
175.0 87.87662798253905
180.0 87.5489835915084
185.0 87.42179738688895
190.0 87.32179738688895
195.0 87.02179738688895
200.0 86.82179738688896
206.0 86.82179738688896
212.0 87.04898359150842
218.0 87.27082970284297
224.0 87.3096325668162
230.0 87.28219812790056
236.0 87.44898359150841
240.0 87.88219812790055
250.0 87.92179738688895
258.0 87.36194867563765
265.0 86.79506458035829
272.0 87.14314826109435
280.0 87.96096514237183
290.0 88.56096514237181
300.0 88.99897445130925
307.0 89.37082970284297
315.0 89.4096325668162
325.0 89.1096325668162
335.0 88.57082970284297
345.0 88.24314826109435
355.0 88.01592538879981
365.0 87.85521969308378
375.0 87.80942248426018
387.0 88.3552196930838
400.0 88.62179738688896
412.0 88.3094224842602
425.0 88.45062128010365
437.0 88.79506458035829
450.0 88.43546263134684
462.0 88.25062128010364
475.0 87.56726558859611
487.0 86.8252645392885
500.0 85.42526453928849
515.0 83.62526453928847
530.0 82.96136837622764
545.0 81.92602452356691
560.0 82.10330383828929
580.0 82.52643297742509
600.0 83.40921140720404
615.0 84.05648313414827
630.0 84.45648313414827
650.0 84.97695775614916
670.0 85.37695775614917
690.0 86.27695775614916
710.0 86.98444762363007
730.0 86.82611609167009
750.0 86.35905592381313
775.0 85.53288092656523
800.0 84.43908938702467
825.0 83.30084968059333
850.0 82.6261192625266
875.0 80.93697761853032
900.0 79.48193417877422
925.0 78.36072651529058
950.0 77.69074275843802
975.0 78.51622495047968
1000.0 78.99441444972206
1030.0 78.85269579506135
1060.0 79.73966428643986
1090.0 80.75206000485605
1120.0 81.1670591773177
1150.0 80.1840546157494
1180.0 79.32330917819012
1220.0 79.51388511176722
1250.0 79.69430017477815
1280.0 78.87863643206256
1320.0 78.36161973556077
1360.0 79.17404084094025
1400.0 80.10937829065057
1450.0 80.22457993687897
1500.0 80.80566507474113
1550.0 81.51124970721759
1600.0 81.3412772730039
1650.0 81.28838259233903
1700.0 81.76493035341096
1750.0 81.22154865751024
1800.0 80.9527499421436
1850.0 81.74805664755615
1900.0 82.08204905670955
1950.0 82.41330803851717
2000.0 82.21246869220079
2060.0 82.1770419162686
2120.0 81.66801107083919
2180.0 81.90072921332074
2240.0 80.56688340325047
2300.0 81.04850588118668
2360.0 81.25720370462116
2400.0 81.94556025894032
2500.0 82.08164091910501
2580.0 82.82136425855367
2650.0 83.62698400522294
2720.0 83.86061809080708
2800.0 83.85623495782838
2900.0 84.46062045150713
3000.0 83.68362512126278
3070.0 83.42680426515608
3150.0 83.02470872985774
3250.0 82.72802377249941
3350.0 82.37731026743901
3450.0 82.1013789227706
3550.0 81.51851550199946
3650.0 80.85086653771836
3750.0 80.92933043421357
3870.0 81.38165387780359
4000.0 81.3692144778937
4120.0 81.38918406427572
4250.0 81.8938964251819
4370.0 81.93288092656522
4500.0 81.62773304031627
4620.0 81.49035567273616
4750.0 81.2043887629199
4870.0 80.26132860145398
5000.0 78.934874784355
5150.0 78.51798844377296
5300.0 78.0934233808092
5450.0 78.922042037328
5600.0 80.1359867233715
5800.0 80.89265755490995
6000.0 80.96001642302816
6150.0 80.9134796001795
6300.0 80.30519388157134
6500.0 79.94786965729739
6700.0 80.5420706111167
6900.0 80.62498786384928
7100.0 81.07956208259296
7300.0 81.41494042308348
7500.0 81.16083117075627
7750.0 79.6705352212647
8000.0 79.0026335053877
8250.0 79.42006756246181
8500.0 79.58689981222221
8750.0 78.90423141505883
9000.0 78.12257697131852
9250.0 78.23723521807278
9500.0 79.93222148043009
9750.0 80.2339319567721
10000.0 80.11806369484938
10300.0 81.02497220338327
10600.0 83.77937331174562
10900.0 84.35487374320199
11200.0 81.15750331865466
11500.0 80.00324612052704
11800.0 78.52314149400998
12200.0 86.1617600349355
12500.0 90.63470239424312
12800.0 97.01290627507903
13200.0 92.01594210745711
13600.0 88.04206378136053
14000.0 82.46339151587614
14500.0 79.93509895460996
15000.0 80.96128112052915
15500.0 75.19681188910741
16000.0 74.04070231161877
16500.0 74.42699787697725
17000.0 79.70394660826648
17500.0 78.17640124428998
18000.0 83.94365677073148
18500.0 79.07643617825208
19000.0 75.44347039029353
19500.0 72.30664154926579
