Freq "Total Early Reflection"
22.4 32.52610330080512
23.0 29.25121360243051
23.6 21.399285806291772
24.0 26.529862147900133
25.0 26.374860811936514
25.8 27.04031634680939
26.5 26.62845691409626
27.2 30.2588955747824
28.0 36.07143089425341
29.0 36.80451088830992
30.0 39.00915023986414
30.7 41.19353707249866
31.5 43.69408303877242
32.5 45.04304415255106
33.5 45.63533188294937
34.5 47.9982744680608
35.5 49.97584799455811
36.5 52.93440224120144
37.5 56.244123575960685
38.7 59.137596102742975
40.0 61.57482196170534
41.2 63.37669095878317
42.5 64.7682986643581
43.7 66.35187700800816
45.0 68.24844048871131
46.2 69.79748501166964
47.5 71.96722385818363
48.7 73.96751007642713
50.0 75.8102557341101
51.5 77.90435792642519
53.0 80.0445568192368
54.5 81.70592389340662
56.0 84.39681402035076
58.0 85.12229069277596
60.0 86.65597890950184
61.5 87.95816911793905
63.0 88.92374206815028
65.0 89.59596141235096
67.0 90.00921882512729
69.0 90.28901657984949
71.0 90.46505597510216
73.0 90.38160198604206
75.0 90.35602745539794
77.5 90.24765628064885
80.0 90.13254270189606
82.5 90.0926696231327
85.0 90.10845849756306
87.5 90.10535556637359
90.0 90.16608631360117
92.5 90.39533465525595
95.0 90.64341777854521
97.5 90.80464167964368
100.0 90.99955504155582
103.0 91.2393974348022
106.0 91.48066367300494
109.0 91.69426786625547
112.0 91.89407477517628
115.0 91.99284105861372
118.0 92.05844065155185
122.0 92.0111103672429
125.0 92.00037267986482
128.0 92.07165368454065
132.0 92.19210779867231
136.0 92.31103101980989
140.0 92.41359142852215
145.0 92.57158355464853
150.0 92.76191117146864
155.0 92.88291239360596
160.0 92.8441988471748
165.0 92.70751367748665
170.0 92.61979812547834
175.0 92.60100677637155
180.0 92.77203563165904
185.0 93.04396636163659
190.0 93.02676826363606
195.0 93.14706380425125
200.0 93.16864725960014
206.0 93.01000884857665
212.0 92.76138683802824
218.0 92.32281056745953
224.0 92.00884238254352
230.0 91.9665579229636
236.0 92.13010745800676
240.0 92.33004281828444
250.0 92.48619109696575
258.0 92.4416750439739
265.0 92.21309498746427
272.0 91.92066186522868
280.0 91.79217461219065
290.0 91.78572590107734
300.0 91.91343975004983
307.0 92.10042382763982
315.0 92.21293910578864
325.0 92.28306177733545
335.0 92.19540305328566
345.0 91.98707900108292
355.0 91.74915851119277
365.0 91.65204197581303
375.0 90.92334198554403
387.0 89.44265886850314
400.0 88.84578811936703
412.0 89.19329230040121
425.0 89.14989334283632
437.0 89.16468031125136
450.0 89.41755664237232
462.0 89.86042939549037
475.0 90.06114044972969
487.0 89.81172491408968
500.0 89.71456570749218
515.0 89.19414985251068
530.0 88.93628340848633
545.0 89.90910299943444
560.0 90.28605418700303
580.0 90.11842395244864
600.0 89.82870603622942
615.0 89.39974391353127
630.0 89.23617365347936
650.0 89.01630354915838
670.0 88.94393750061056
690.0 89.55937991755752
710.0 90.21418672055803
730.0 90.35843383219708
750.0 90.3632265194402
775.0 89.93364346192078
800.0 89.4588366561743
825.0 88.6307652238282
850.0 88.353836185659
875.0 88.2723421536118
900.0 88.37120381544014
925.0 88.52074787636633
950.0 87.97812989667196
975.0 87.926398935245
1000.0 88.36674703023427
1030.0 88.75279701769635
1060.0 89.09119959955507
1090.0 88.9592877038462
1120.0 88.75051798183598
1150.0 88.67329118833726
1180.0 88.37771807959942
1220.0 88.62060333019241
1250.0 89.16613069415932
1280.0 88.85435967538143
1320.0 88.0118224199679
1360.0 87.70760660253012
1400.0 88.07204474383758
1450.0 88.31387736094547
1500.0 88.47701192862962
1550.0 88.81607702152694
1600.0 89.78257283139979
1650.0 90.55697923454065
1700.0 90.70681119281132
1750.0 91.11509040786439
1800.0 91.11828521085434
1850.0 91.64850362774759
1900.0 92.06090274219376
1950.0 92.262310509162
2000.0 92.57908157912668
2060.0 91.47362585662762
2120.0 91.05805887029383
2180.0 89.7449896319819
2240.0 88.24549696308355
2300.0 87.84545272793682
2360.0 88.72856737432562
2400.0 90.10351272561194
2500.0 91.07218261045281
2580.0 90.10604374436019
2650.0 88.51920619499501
2720.0 88.12134167993469
2800.0 88.28723445572665
2900.0 88.72607155937078
3000.0 90.22383864632035
3070.0 91.96144530623187
3150.0 93.55432301421234
3250.0 93.10174452659204
3350.0 91.27473865613595
3450.0 89.50002389675493
3550.0 88.51039419422017
3650.0 88.44178074873874
3750.0 89.06391863992602
3870.0 88.80735500423768
4000.0 87.94286405714962
4120.0 88.02191371100406
4250.0 87.84438560682462
4370.0 90.46630645142591
4500.0 90.86861162796667
4620.0 89.63172323516807
4750.0 90.19112939285867
4870.0 89.8652561270938
5000.0 89.39485142227556
5150.0 88.95638312202414
5300.0 86.56638315697096
5450.0 86.23175746641098
5600.0 89.34724409230037
5800.0 90.06445553964218
6000.0 89.458559304721
6150.0 89.20353547202309
6300.0 89.17537903915856
6500.0 89.45320567872776
6700.0 88.31707238661396
6900.0 88.22629448411512
7100.0 88.13699144319692
7300.0 87.52764940627601
7500.0 89.02010504826444
7750.0 89.75068109420744
8000.0 87.83258937506183
8250.0 87.43706519425702
8500.0 89.11526911279128
8750.0 88.12077581459516
9000.0 88.39924390628886
9250.0 86.70399402898114
9500.0 83.75609459262684
9750.0 87.18693174538735
10000.0 86.91053067237803
10300.0 84.82173493611955
10600.0 86.3467813395174
10900.0 86.06828940276475
11200.0 86.04841584020868
11500.0 86.92881206906625
11800.0 87.44501743104095
12200.0 83.86822992533666
12500.0 84.72359571231209
12800.0 85.12239128736812
13200.0 84.13024208009915
13600.0 81.8063058673882
14000.0 81.72963303670275
14500.0 82.52240242695443
15000.0 83.86410749903989
15500.0 84.09181213572184
16000.0 85.60796208349262
16500.0 84.18220241455884
17000.0 80.98640570717325
17500.0 78.3771395282979
18000.0 78.8273373732122
18500.0 78.77232757140412
19000.0 77.39810841979107
19500.0 73.04147875134063
