Freq "Side Wall Bounce"
20.5078 54.90291263698306
21.9727 60.796526454364866
23.4375 61.839900497623134
24.9023 64.81403952680745
26.3672 67.3079153282883
27.832 68.72218305185834
29.2969 70.6115596607153
30.7617 71.80159052983491
32.2266 73.30632341096874
33.6914 74.7783645927178
35.1562 76.17695464714174
36.6211 77.4436353031653
38.0859 78.53111914588534
39.5508 79.63138154498911
41.0156 80.48873051874254
42.4805 81.22034576782107
43.9453 81.90546517799457
45.4102 82.53694218884256
46.875 83.13893150110498
48.3398 83.61217177188631
51.2695 84.3613678205127
52.7344 84.65566810220612
54.1992 84.91456340134712
55.6641 85.1331654194717
58.5938 85.57971224490707
60.0586 85.80120315358698
62.9883 86.06076115875423
64.4531 86.195637783273
67.3828 86.3206543495421
68.8477 86.43693166330492
71.7773 86.60055443813383
74.707 86.80292320394405
77.6367 87.04239126786466
79.1016 87.09376814558077
82.0312 87.06535690144948
84.9609 87.16651394936605
87.8906 87.32589895125027
90.8203 87.60882166295566
95.2148 87.27505717510668
98.1445 87.42150638986122
101.074 87.31894193901788
105.469 87.67320405058555
108.398 87.77534861112846
112.793 87.7347080705973
117.188 87.83155086810648
120.117 87.8486263217387
124.512 87.77401458372759
128.906 87.78760780016789
133.301 87.77754327797643
139.16 87.72139975216253
143.555 87.6536041567698
147.949 87.59889898887236
153.809 87.55763077932222
159.668 87.65584842497829
165.527 87.57867210584314
171.387 87.53169846495969
177.246 87.35019528635831
183.105 87.23065764621118
188.965 87.22637975708716
196.289 87.24150394084413
203.613 87.07236270854882
210.938 87.1020544011524
218.262 86.8943726481135
225.586 86.78776678712744
232.91 86.83047902474519
241.699 86.71902905129977
250.488 86.74197557238524
259.277 86.6855789913358
268.066 86.44700799704215
276.855 86.48736782392608
287.109 86.30248831696966
297.363 86.27922246632374
307.617 85.6088841620841
319.336 85.68148388870688
329.59 86.59258715325247
341.309 85.87727389377245
353.027 86.27769616571301
366.211 86.24446320658492
379.395 86.59101742667671
392.578 86.03093597337899
405.762 85.45784499305375
420.41 86.21193661984323
435.059 86.1059517101721
451.172 86.70489028542812
465.82 86.75968881565382
483.398 86.74228186098419
499.512 86.32007320052386
517.09 86.77963439554482
536.133 86.47911680005974
555.176 87.46683429182737
574.219 89.3538204468217
594.727 88.67122737916434
615.234 86.21021779965687
637.207 84.42741455763327
659.18 84.37911055625467
682.617 85.34467690778393
707.52 84.93949955210935
732.422 85.11461931824228
757.324 84.74123802660431
785.156 86.25086378886847
811.523 84.0558987103889
840.82 85.03512034114887
870.117 84.39633945223548
900.879 85.26486788896528
933.105 84.03545455840332
965.332 84.86899833706933
1000.49 86.29103621065104
1035.64 83.41100528804981
1072.27 84.47349596421289
1108.89 82.69648328053164
1148.44 83.48743480313207
1189.45 81.99685585088972
1230.47 82.34065747476512
1274.41 83.06684842038749
1319.82 83.19454649180636
1366.7 82.914932645009
1413.57 82.64653604855354
1463.38 82.19500388846853
1516.11 81.40780346660965
1568.85 79.91219705389715
1624.51 81.21793595981009
1681.64 82.47954687766898
1741.7 83.0127154963396
1803.22 83.5080352586246
1866.21 83.13445430307766
1932.13 82.33150230985099
1999.51 82.31131551286951
2069.82 82.72698816397634
2143.07 82.82953167450572
2219.24 82.34106365843378
2296.88 81.67953117091194
2378.91 81.86615267613435
2462.4 83.1786373016317
2548.83 83.36029038813977
2639.65 82.66180748046118
2731.93 82.30269320598501
2828.61 82.96355715493254
2928.22 83.90028353115808
3030.76 84.51096058966475
3137.7 84.96268513996851
3249.02 84.91431001674438
3363.28 85.00493213719551
3481.93 85.06396809031337
3604.98 85.29903272143515
3732.42 85.58823558187375
3864.26 84.63341581972637
4000.49 84.05804341832878
4141.11 84.7971024331479
4287.6 85.19091555105695
4438.48 85.0534091495445
4595.21 85.10725964876906
4756.35 85.15056388292611
4924.8 85.24326399059504
5097.66 84.50435607888143
5277.83 84.0407370704522
5463.87 84.09277176775727
5657.23 83.55573118477308
5856.45 83.59246156823248
6062.99 83.68819207968706
6276.86 83.23286194762552
6498.05 83.33894853371484
6726.56 83.28685511574251
6963.87 82.85083072009323
7209.96 82.92498830299179
7464.84 82.11363467992604
7727.05 81.71916367299657
7999.51 81.84407779937358
8282.23 81.63864131394662
8573.73 81.5489936178901
8876.95 81.21885199612487
9188.96 80.63527006945918
9514.16 80.06801343388294
9849.61 79.54757595081021
10196.8 79.32653074227895
10555.7 78.85030193652497
10927.7 78.12527957895507
11313.0 77.50943463130929
11712.9 76.96087162455322
12126.0 76.39815504447824
12553.7 75.90393765140705
12996.1 75.73812186449827
13454.6 75.83945309296175
13929.2 75.94459914631354
14419.9 76.20614218377027
14928.2 76.3941195291281
15455.6 76.33379258408037
16000.5 75.84974949013291
16564.5 74.92182649063167
17148.9 73.76899368435794
17752.4 72.64176098099767
18379.4 72.0908336202407
19026.9 72.38418308858499
19697.8 72.96513398533922
19999.5 73.24866236249399
