Freq "Ceiling Bounce"
22.4 12.57609175449221
23.0 15.189828566734747
23.6 20.942830304719735
24.0 27.566921851160487
25.0 33.43358982687997
25.8 38.16692185116051
26.5 42.73358982687998
27.2 46.5007674944556
28.0 49.90076749445561
29.0 53.0
30.0 55.76692185116049
30.7 58.36692185116051
31.5 60.666921851160495
32.5 62.633589826879955
33.5 64.29999999999998
34.5 65.6
35.5 66.66692185116051
36.5 67.4
37.5 67.80000000000001
38.7 68.0669218511605
40.0 68.19999999999999
41.2 68.33358982687997
42.5 68.5669218511605
43.7 68.8669218511605
45.0 69.16692185116051
46.2 69.5669218511605
47.5 69.86692185116051
48.7 70.06692185116049
50.0 70.33358982687997
51.5 70.50076749445562
53.0 70.5669218511605
54.5 70.6669218511605
56.0 70.6669218511605
58.0 70.6669218511605
60.0 70.6669218511605
61.5 70.60076749445561
63.0 70.5669218511605
65.0 70.46692185116049
67.0 70.40076749445562
69.0 70.30076749445561
71.0 70.20076749445562
73.0 70.10076749445561
75.0 70.0007674944556
77.5 69.86845083805434
80.0 69.80306957104251
82.5 69.80306957104251
85.0 69.70306957104252
87.5 69.66845083805433
90.0 69.63513059177984
92.5 69.50306957104252
95.0 69.40306957104252
97.5 69.17150800786938
100.0 68.97150800786937
103.0 68.77150800786939
106.0 68.70690501035459
109.0 68.70690501035459
112.0 68.37150800786938
115.0 68.24283030471975
118.0 68.31227178315618
122.0 68.11227178315619
125.0 68.04898514879551
128.0 68.24283030471975
132.0 68.6489851487955
136.0 69.88623512455237
140.0 70.82758719283592
145.0 71.03752777300028
150.0 71.10963256681619
155.0 71.03752777300028
160.0 70.89897445130926
165.0 70.3566725593005
170.0 70.07662798253904
175.0 70.26194867563765
180.0 70.43546263134682
185.0 70.3094224842602
190.0 70.29506458035829
195.0 70.24898359150842
200.0 70.27662798253905
206.0 70.12179738688896
212.0 69.8179278976485
218.0 69.492378988098
224.0 69.40982855556756
230.0 69.54258273663015
236.0 69.74258273663014
240.0 69.80034112939828
250.0 69.78382334167594
258.0 69.63546263134683
265.0 69.52179738688895
