Freq,On Axis,Listening Window,Sound Power,Early Reflections,Early Reflections DI,Sound Power DI,DI offset
20.5078,52.69744181365897,52.73383645444173,56.825080445430245,54.88278802603514,37.851048428406585,35.90875600901148,40
21.2402,53.296041813658974,53.309528887997004,57.53602396352454,55.52598716097373,37.78354172702328,35.77350492447246,40
21.9727,54.23624181365898,54.257228875875455,58.498666656471954,56.48815000510203,37.76907887077343,35.7585622194035,40
22.7051,55.24464181365897,55.265065832551244,59.542165619570795,57.51964480855628,37.745421023994965,35.72290021298045,40
23.4375,56.250141813658985,56.3179275226947,60.982045647057305,58.84218383821397,37.47574368448073,35.3358818756374,40
24.1699,57.96794181365897,58.02913224583432,62.25669224229975,60.27273942239509,37.75639282343923,35.77244000353457,40
25.6348,60.76294181365898,60.81799581098207,64.5047518654259,62.71731375179675,38.10068205918532,36.31324394555617,40
26.3672,62.07414181365897,62.12660439649224,65.69993097812844,63.94055658267678,38.18604781381546,36.426673418363805,40
27.0996,63.72564181365898,63.77541212423132,67.15508742000411,65.46889971844843,38.3065124057829,36.620324704227215,40
27.832,65.15174181365899,65.20697289653812,68.47368680553497,66.8358879258318,38.37108497070632,36.73328609100315,40
29.2969,67.89334181365898,67.95236874713629,70.99301328255716,69.45095361760345,38.501415129532845,36.95935546457913,40
30.0293,69.31044181365898,69.37215075950691,72.2758712343486,70.79017966795155,38.58197109155536,37.09627952515831,40
31.4941,72.92954181365897,72.98575240763039,75.42968913157625,74.13079288220328,38.854959525427105,37.55606327605413,40
32.2266,74.54894181365897,74.59887492323041,76.82147361450927,75.61193082936646,38.986944093863954,37.77740130872114,40
33.6914,77.46854181365897,77.50677451244897,79.29126597482941,78.26216880101774,39.244605711431234,38.215508537619556,40
34.4238,78.05234181365898,78.08271465725386,79.65377863623385,78.71432981526408,39.36838484198978,38.42893602102001,40
35.8887,77.97584181365897,77.9959618706605,79.26242976821804,78.44907506412184,39.54688680653865,38.73353210244245,40
37.3535,77.23414181365898,77.24443825828149,78.21560483614775,77.53074419077726,39.713694067504235,39.028833422133744,40
38.8184,76.86534181365897,76.86703317019504,77.59803344563477,77.03062970972265,39.8364034604724,39.268999724560274,40
39.5508,76.97244181365897,76.97047603934453,77.60001639392675,77.09020372698237,39.880272312362166,39.37045964541778,40
41.0156,77.52334181365897,77.518005800605,78.06341647116318,77.61989719856736,39.89810860203764,39.454589329441816,40
42.4805,78.44714181365897,78.44613444818053,79.04391800045835,78.6041658752535,39.84196857292703,39.40221644772218,40
43.9453,79.33754181365896,79.34274880251765,80.00530630723293,79.56230450260317,39.78044429991448,39.33744249528472,40
45.4102,80.03754181365898,80.05006450820028,80.7835785218638,80.3280948168392,39.72196969136108,39.26648598633648,40
47.6074,80.64074181365898,80.66052659498129,81.42078940202505,80.97637314913307,39.684153445848224,39.23973719295624,40
49.0723,80.81354181365897,80.83731424331386,81.59603039915584,81.16389232876361,39.67342191455025,39.24128384415802,40
50.5371,80.93564181365898,80.9606535545251,81.67129171308945,81.27124303476195,39.68941051976314,39.28936184143565,40
52.7344,81.21544181365898,81.24353154899512,81.93882926259572,81.55740112166481,39.68613042733031,39.304702286399404,40
54.1992,81.25384181365898,81.28345258367169,81.95684555691388,81.59136945243185,39.69208313123984,39.32660702675781,40
56.3965,81.36904181365898,81.39944260970177,82.02058159406108,81.68672004996449,39.71272255973727,39.37886101564068,40
58.5938,81.48424181365898,81.51515517344116,82.08877600943865,81.78239076687447,39.73276440656669,39.42637916400251,40
60.0586,81.59424181365898,81.62537330984082,82.16973275093893,81.88003283022624,39.74534047961458,39.45564055890189,40
62.2559,81.80034181365897,81.83009400123481,82.30310593174566,82.05056923084301,39.7795247703918,39.52698806948915,40
64.4531,82.01834181365898,82.04445253001239,82.40940145783543,82.21258914585569,39.831863384156705,39.635051072176964,40
66.6504,82.38744181365898,82.41238026279515,82.71349083284771,82.55248753579652,39.85989272699864,39.69888942994744,40
69.5801,82.63714181365896,82.6647269444916,82.98623350587341,82.81749071408566,39.84723623040594,39.67849343861819,40
71.7773,82.79044181365897,82.81909369670437,83.14110162754397,82.97423219837867,39.8448614983257,39.677992069160396,40
73.9746,82.94944181365898,82.97806471768298,83.28437654776255,83.12670546602112,39.85135925166186,39.693688169920435,40
76.9043,83.19464181365898,83.22095994035887,83.46174736233502,83.33842540815535,39.88253453220352,39.75921257802385,40
79.834,83.66194181365896,83.6866025587557,83.88505644542465,83.78330726528628,39.90329529346941,39.80154611333104,40
82.7637,83.85804181365896,83.88111778245995,84.03739118754332,83.9567195786118,39.924398203848156,39.84372659491663,40
85.6934,84.04284181365898,84.06483289004765,84.1994748593147,84.13017232619596,39.93466056385169,39.86535803073295,40
88.623,84.34184181365899,84.3621436107872,84.48269466289453,84.42497210428651,39.93717150650069,39.87944894789267,40
91.5527,84.77514181365898,84.79088331632369,84.81290768469353,84.80421995804357,39.98666335828011,39.97797563163016,40
94.4824,84.91554181365896,84.92858128522367,84.88040905938173,84.90866643626626,40.01991484895741,40.04817222584194,40
98.1445,84.98364181365898,84.99493383516051,84.92292562051874,84.9614479049529,40.033485930207604,40.07200821464177,40
101.807,85.03284181365896,85.03990370827562,84.91089528375548,84.97580654369952,40.0640971645761,40.12900842452014,40
105.469,85.20934181365898,85.21057570491844,84.937457937401,85.0799426305146,40.130633074403846,40.273117767517434,40
