Freq "Rear Wall Bounce"
20.5078 41.198356372807
21.9727 47.120499887046165
23.4375 46.6603649170567
24.9023 45.847744457415914
26.3672 36.93702553867935
27.832 46.879942098553656
29.2969 52.42466194273565
30.7617 45.72247570691896
32.2266 51.19889777204081
33.6914 57.50884070292723
35.1562 58.56466420921943
36.6211 56.38193158914517
38.0859 57.44085918262964
39.5508 62.09704221827323
41.0156 64.70640886100134
42.4805 65.81338422579869
43.9453 66.51136450483467
45.4102 68.1583343783917
46.875 70.26813196317634
48.3398 72.21670915897093
51.2695 74.84597302762181
52.7344 75.68064489695048
54.1992 76.53967495552781
55.6641 77.38307235573072
58.5938 78.8507151251974
60.0586 79.22781719006439
62.9883 79.86777097904611
64.4531 80.27731331647841
67.3828 81.00605289956184
68.8477 81.48163048448941
71.7773 82.03835188812157
74.707 82.83005725937288
77.6367 83.42870876767033
79.1016 83.86117221073322
82.0312 84.77224549216847
84.9609 85.5401349590757
87.8906 86.50455020018128
90.8203 87.16619496326881
95.2148 88.35483710871075
98.1445 89.1632802963487
101.074 89.70419347654753
105.469 89.98045949818233
108.398 90.1444653915138
112.793 89.98109659019568
117.188 89.55284100042454
120.117 89.2362568573722
124.512 88.7863277366798
128.906 88.19105262591172
133.301 87.57576693443612
139.16 86.76246373106372
143.555 86.25749368866768
147.949 85.71202029316059
153.809 85.12039064595518
159.668 84.77907245495228
165.527 84.44832444186169
171.387 84.0060172248637
177.246 83.70891300142445
183.105 83.50422809484185
188.965 83.00947796677114
196.289 82.87934370212359
203.613 82.69013088658637
210.938 82.58016978543411
218.262 82.16084174773253
225.586 81.28761626758696
232.91 80.94081968612203
241.699 80.8429629649163
250.488 80.66780047645311
259.277 80.76215468638978
268.066 80.74110420055288
276.855 80.29808988563776
287.109 80.42634094384614
297.363 80.11177322261791
307.617 80.03571573853677
319.336 79.98944637360653
329.59 79.68644022505038
341.309 79.29663027641932
353.027 78.60013123486281
366.211 78.68543776984268
379.395 78.51583780148097
392.578 77.82434395122421
405.762 78.33211412020273
420.41 78.44017679254611
435.059 78.65083184457784
451.172 78.15466814254994
465.82 78.24394806199656
483.398 78.42805216538001
499.512 78.53246287697327
517.09 78.68332814853817
536.133 78.15018830485846
555.176 76.12371949562038
574.219 74.70427784532582
594.727 75.54652555604947
615.234 76.89747021339811
637.207 77.13031879672887
659.18 76.78664696695428
682.617 77.3200084934792
707.52 77.2793763262671
732.422 77.58191177784475
757.324 77.82394937541828
785.156 77.77473642587277
811.523 78.06107555483868
840.82 78.57851375286934
870.117 78.09527286072168
900.879 78.80233588128051
933.105 79.35846933882347
965.332 79.37495240597987
1000.49 78.62262426135477
1035.64 77.80087576612034
1072.27 77.44642610004787
1108.89 76.20665321326065
1148.44 74.95103026191957
1189.45 79.27245920617675
1230.47 79.402892320742
1274.41 80.18870297890378
1319.82 80.77030658681707
1366.7 81.2424253466065
1413.57 82.07822926198376
1463.38 80.24951380868102
1516.11 80.35011819806336
1568.85 84.26298639734408
1624.51 84.64264103073883
1681.64 83.14351536615202
1741.7 82.7801732177088
1803.22 82.12312119566785
1866.21 81.61617145110438
1932.13 80.45134104932232
1999.51 79.20263687112708
2069.82 78.3437485758486
2143.07 77.4160201581162
2219.24 76.14282712092212
2296.88 76.09022404935811
2378.91 76.5882320489611
2462.4 75.89733895186434
2548.83 75.19106324765535
2639.65 76.05456001902853
2731.93 76.20178097699146
2828.61 75.56749698695346
2928.22 75.93251899279663
3030.76 76.47361980818896
3137.7 76.27408231644259
3249.02 75.90094361357237
3363.28 75.57499186088909
3481.93 75.21236706669434
3604.98 75.06946734551619
3732.42 75.16037854178934
3864.26 74.9583038808288
4000.49 74.86408073218489
4141.11 74.72730223321791
4287.6 73.98058939760317
4438.48 73.29735039790862
4595.21 72.43661050243354
4756.35 72.28419386029529
4924.8 72.5710495056632
5097.66 72.2482188066552
5277.83 71.60795014149429
5463.87 71.73434343632057
5657.23 71.93766750619132
5856.45 70.89789180609863
6062.99 70.60870545464516
6276.86 69.49022146110748
6498.05 69.59168148067592
6726.56 69.5951379983004
6963.87 68.59446783444538
7209.96 67.78578841328223
7464.84 67.06271792652142
7727.05 67.04677948694946
7999.51 66.68461224226597
8282.23 66.08125113861232
8573.73 66.26698417356988
8876.95 65.92558108374283
9188.96 66.14624950893298
9514.16 66.24246697689848
9849.61 65.96315271350574
10196.8 65.40515051431638
10555.7 64.6431160155731
10927.7 64.45031186240462
11313.0 64.47720245778031
11712.9 64.39554250394121
12126.0 64.51079552284655
12553.7 65.50951804590886
12996.1 66.75434431606936
13454.6 67.0726761377287
13929.2 66.86879610078786
14419.9 66.59852976355722
14928.2 65.40472854766627
15455.6 64.18836653175624
16000.5 64.11355172176893
16564.5 62.137648829333955
17148.9 61.44027717101649
17752.4 61.20698709436586
18379.4 60.398885861941395
19026.9 58.48273459272467
19697.8 54.7146450887838
19999.5 55.39260675736868
