Freq,On Axis,Listening Window,Sound Power,Early Reflections,Early Reflections DI,Sound Power DI,DI offset
20.5078,55.893399999999986,55.54702545595842,62.73957389535528,58.90360863415444,36.64341682180398,32.80745156060314,40
21.9727,59.9607,59.81231823366477,65.3160429950056,62.16439530359946,37.647922930065306,34.496275238659166,40
23.4375,62.06110000000001,61.909147660502185,66.53490606469452,63.60649248274126,38.302655177760926,35.37424159580766,40
24.9023,65.8971,65.81732555362169,69.1954002140642,66.89034993104866,38.926975622573025,36.62192533955749,40
26.3672,67.8542,67.76612255013742,70.42479171701531,68.53543302335541,39.230689526782015,37.341330833122115,40
27.832,69.5352,69.46615913631108,71.96383115238046,70.19047795018137,39.2756811861297,37.50232798393061,40
29.2969,72.2986,72.26650210038748,74.69147956992437,73.0533022693055,39.21319983108198,37.575022530463116,40
30.7617,74.3097,74.29427040836133,76.78551992654846,75.13023532824963,39.1640350801117,37.50875048181287,40
32.2266,76.6321,76.63671405502186,78.93432116187837,77.42530083811005,39.21141321691181,37.70239289314348,40
33.6914,78.6895,78.70415887698289,80.73952176883066,79.40961950032619,39.2945393766567,37.96463710815223,40
35.1562,80.2431,80.2595959198861,82.05652885473611,80.86644269444149,39.39315322544461,38.20306706514998,40
36.6211,81.2513,81.27176553962687,82.94379876916886,81.83903453264105,39.43273100698582,38.327966770458005,40
38.0859,82.0077,82.0321801739394,83.61827513801413,82.57431315005854,39.45786702388085,38.41390503592527,40
39.5508,82.4887,82.52215285421755,84.11940331269192,83.09161119056941,39.43054166364814,38.40274954152564,40
41.0156,83.3306,83.36261189216683,84.75347832104576,83.85375397897717,39.50885791318966,38.60913357112106,40
42.4805,83.7005,83.73370507850198,85.03331293953066,84.18887123299231,39.54483384550967,38.700392138971324,40
43.9453,83.9797,84.01246078794914,85.21142359638367,84.4273081495234,39.58515263842574,38.80103719156547,40
45.4102,84.3615,84.39320718435569,85.48704524582048,84.76437452159163,39.628832662764054,38.906161938535206,40
46.875,84.70240000000001,84.73213444536358,85.72691484943488,85.05980121352297,39.67233323184061,39.00521959592871,40
48.3398,84.966,84.99452213121788,85.9013883370396,85.28763076100893,39.70689137020895,39.09313379417827,40
51.2695,85.6182,85.64771338555929,86.50244548501252,85.92876419177875,39.71894919378053,39.14526790054677,40
52.7344,85.7942,85.82523861896264,86.66794583656863,86.10830319851388,39.71693542044876,39.15729278239401,40
54.1992,86.015,86.04615145842983,86.85280076531788,86.31777877783178,39.728372680598056,39.19335069311195,40
55.6641,86.3195,86.34978758988001,87.10166168578382,86.6008472475772,39.7489403423028,39.248125904096185,40
58.5938,86.78,86.8098572151772,87.48847570003223,87.03629125765266,39.77356595752454,39.32138151514498,40
60.0586,86.9549,86.98382706887428,87.62031697938255,87.1924587537022,39.79136831517208,39.363510089491726,40
62.9883,87.2802,87.30784873511894,87.87835360345818,87.49124313581491,39.816605599304026,39.42949513166076,40
64.4531,87.4151,87.4421736054618,87.9839018093004,87.61503604350963,39.82713756195217,39.4582717961614,40
67.3828,87.71339999999998,87.73793023734669,88.20659340320648,87.87933137291711,39.85859886442958,39.531336834140205,40
68.8477,87.90130000000002,87.9244818842008,88.35339533103394,88.04908307639828,39.875398807802526,39.571086553166865,40
71.7773,88.1761,88.19556407513261,88.5231559416009,88.27524597167073,39.92031810346188,39.672408133531704,40
74.707,88.4469,88.46762360800889,88.76803159646596,88.54273438541652,39.92488922259237,39.69959201154293,40
77.6367,88.61270000000002,88.63327462461163,88.9134533417762,88.70513503465261,39.92813958995902,39.719821282835426,40
79.1016,88.6638,88.68377488670666,88.94801406703087,88.75016284568183,39.93361204102483,39.73576081967579,40
82.0312,88.7457,88.76414209257337,88.98691860953035,88.8130497577972,39.95109233477616,39.77722348304302,40
84.9609,88.8279,88.84571595205944,89.05550981425577,88.8922941205781,39.953421831481336,39.790206137803665,40
87.8906,88.8046,88.81936342449148,88.98020276297238,88.84303198562229,39.976331438869195,39.8391606615191,40
90.8203,88.7817,88.79412587082905,88.91086693528523,88.79679505725852,39.99733081357053,39.88325893554382,40
95.2148,88.6857,88.69578146759295,88.78335343261702,88.68589290887004,40.009888558722906,39.91242803497593,40
98.1445,88.5873,88.59494764707557,88.6439884861113,88.567335666992,40.02761198008358,39.950959160964274,40
101.074,88.4467,88.44976213512427,88.42651941720426,88.38446354030432,40.06529859481995,40.02324271792001,40
105.469,88.571,88.56544910488932,88.34470457092307,88.40796973966306,40.157479365226266,40.220744533966254,40
108.398,88.8551,88.8482381069611,88.58557444728561,88.67474712166069,40.17349098530042,40.262663659675496,40
112.793,88.71210000000002,88.70865172387715,88.51090680270615,88.56340908275209,40.145242641125066,40.19774492117101,40
117.188,88.5644,88.56188345170989,88.36570863394684,88.4241367345635,40.137746717146385,40.19617481776305,40
120.117,88.5422,88.54010297017489,88.34392834475828,88.39991682279582,40.14018614737907,40.1961746254166,40
124.512,88.3929,88.39918027155713,88.44918102642436,88.37760874264255,40.02157152891458,39.94999924513277,40
128.906,88.1492,88.1572001079155,88.32930814305453,88.18459857891094,39.972601529004564,39.82789196486097,40
133.301,87.7107,87.72494728050155,88.16741758064771,87.87596049349679,39.84898678700476,39.557529699853845,40
139.16,86.9736,86.98097066879741,87.69969174976366,87.23871568520345,39.742254983593966,39.28127891903375,40
