Freq,On Axis,Listening Window,Sound Power,Early Reflections,Early Reflections DI,Sound Power DI,DI offset
20.0,34.777,34.76060717232433,34.43967421821809,34.59870856294684,30.161898609377488,30.32093295410624,30
20.2909,35.278000000000006,35.261382295659516,34.94233729166022,35.10033266449271,30.161049631166804,30.319045003999292,30
20.586,35.813,35.79704508940701,35.481788472953426,35.637557127654716,30.15948796175229,30.31525661645358,30
20.8855,36.35600000000001,36.34026305012107,36.030982264451794,36.183377977369375,30.15688507275169,30.309280785669273,30
21.1893,36.881000000000014,36.865481151053885,36.56289367280097,36.71134334814029,30.154137802913596,30.302587478252917,30
21.4975,37.36,37.34470049286112,37.047650114522966,37.192988018099285,30.151712474761837,30.297050378338156,30
21.8102,37.769999999999996,37.75436446007002,37.459504116796225,37.60361330649205,30.15075115357797,30.294860343273797,30
22.1274,38.129000000000005,38.11391818732234,37.817063835083744,37.96243154433371,30.15148664298863,30.296854352238597,30
22.4492,38.487999999999985,38.47258540795919,38.17104992749928,38.319189126650215,30.15339628130897,30.301535480459904,30
22.7758,38.881000000000014,38.86569610497811,38.55880385141161,38.7101199595855,30.155576145392615,30.306892253566502,30
23.1071,39.325,39.30914196381086,38.99788808403808,39.15178755797784,30.15735440583302,30.311253879772778,30
23.4432,39.82000000000001,39.80414405532899,39.490816199392086,39.64574374305833,30.158400312270658,30.313327855936905,30
23.7841,40.33800000000001,40.32192244500611,40.00845891783824,40.163322809620254,30.158599635385855,30.31346352716787,30
24.1301,40.84500000000001,40.829145737049075,40.516430434793435,40.67091437849065,30.158231358558425,30.31271530225564,30
24.4811,41.33200000000001,41.31647865512117,41.00398906272498,41.15827732086892,30.158201334252254,30.31248959239619,30
24.8372,41.79799999999999,41.782255862426936,41.469416121746676,41.62381697218147,30.158438890245463,30.31283974068026,30
25.1984,42.254000000000005,42.237922445006106,41.92422595666663,42.07907999762999,30.158842447376117,30.313696488339474,30
25.5649,42.712,42.696366214752416,42.38176238696526,42.53719899787255,30.159167216879865,30.314603827787153,30
25.9368,43.18300000000001,43.166477737970794,42.851156197947304,43.00691880177034,30.159558936200455,30.31532154002349,30
26.3141,43.669,43.65336621475241,43.3386882425978,43.49412148570609,30.15924472904632,30.314677972154612,30
26.6968,44.16199999999999,44.14603260140733,43.83315035945047,43.98765770432989,30.158374897077437,30.312882241956856,30
27.0851,44.64999999999999,44.63458813193044,44.32391615685741,44.47717084006898,30.157417291861464,30.310671975073035,30
