Freq "Side Wall Bounce"
22.4 48.61124635628816
23.0 49.719666737151286
23.6 51.330307566413964
24.0 52.79519172010825
25.0 54.125455656783544
25.8 55.77700334058338
26.5 58.271938614008306
27.2 57.08896333954914
28.0 57.8866835903994
29.0 58.86843871842332
30.0 60.123002653731035
30.7 61.948231118324
31.5 63.44242231040191
32.5 64.63314657838286
33.5 65.69696795591837
34.5 66.68615932357436
35.5 67.5559336289678
36.5 67.5855980496981
37.5 67.18997507379201
38.7 66.97425811440138
40.0 68.1652843185439
41.2 69.23733709873142
42.5 69.49498575170418
43.7 69.10932034145627
45.0 68.77536149734549
46.2 69.08989409589569
47.5 69.68491231938836
48.7 68.45574841411403
50.0 67.68137918627151
51.5 66.84828103985545
53.0 66.880673989845
54.5 67.51652428181806
56.0 67.9284180070817
58.0 67.89891448835344
60.0 67.94048966726132
61.5 68.20752937963319
63.0 68.35178297731387
65.0 68.45568565425178
67.0 68.55387713412635
69.0 68.57728242990335
71.0 68.51455033071142
73.0 68.74124001711179
75.0 68.97324399719925
77.5 69.08111393447368
80.0 69.06481672485339
82.5 69.02526806944127
85.0 69.1752929132411
87.5 69.52523243297897
90.0 69.628933606502
92.5 69.57093124985927
95.0 69.55372807699342
97.5 69.59930323851847
100.0 69.5343788925837
103.0 69.71601709438397
106.0 69.80754488030175
109.0 69.82751086994793
112.0 69.90082203441426
115.0 69.88005110771839
118.0 69.84805658055033
122.0 69.74688567433742
125.0 69.73889719381306
128.0 69.70133960913192
132.0 69.57148552567044
136.0 69.54829504151455
140.0 69.53938067520136
145.0 69.31841953030417
150.0 69.3297975835566
155.0 69.31630033059244
160.0 69.17761547844701
165.0 69.16746659409955
170.0 69.1284916063758
175.0 69.07439224744819
180.0 68.97281376026619
185.0 68.88808890991119
190.0 68.70370742176782
195.0 68.40513723605095
200.0 68.19827797213323
206.0 67.99413261082107
212.0 67.974423878786
218.0 67.67844009263119
224.0 67.46260954076514
230.0 67.46199702613639
236.0 67.49353235618483
240.0 67.43034041735379
250.0 67.38724138477919
258.0 67.40822785989336
265.0 67.79073839714255
272.0 67.9658884758742
280.0 67.9290726031191
290.0 68.02442263227219
300.0 68.15419567070438
307.0 68.33878175477396
315.0 68.49225045004822
325.0 68.66880679011996
335.0 68.72699142238817
345.0 68.06781474796061
355.0 67.38829165003757
365.0 67.26646895710321
375.0 67.10616127246452
387.0 67.05531951960809
400.0 66.8942572733748
412.0 66.93055734917468
425.0 66.98354273766563
437.0 67.18139429005109
450.0 67.24891513610538
462.0 66.79685148078016
475.0 66.04248865703522
487.0 65.74422928196189
500.0 65.41581441510617
515.0 65.03459631048015
530.0 64.96609834261196
545.0 64.61515304344623
560.0 63.79076545392455
580.0 63.51829795873374
600.0 63.82568140203101
615.0 63.7542209602868
630.0 63.518153297817406
650.0 63.33775209545462
670.0 62.89626068563027
690.0 62.3281064295126
710.0 62.89173832706162
730.0 63.296771451207334
750.0 63.458416375236524
775.0 64.10732711363346
800.0 64.93707814555793
825.0 65.1935526813677
850.0 65.30164571410789
875.0 65.62858476730467
900.0 65.907801676168
925.0 66.1708321427407
950.0 67.09591269556876
975.0 67.7371220674497
1000.0 68.0241076310906
1030.0 68.41982770889867
1060.0 67.87204697119476
1090.0 68.24714806196924
1120.0 68.0307067239181
1150.0 67.59158438932738
1180.0 67.01536824033194
1220.0 67.1041927957745
1250.0 66.35881820991395
1280.0 66.42164691263613
1320.0 65.87268947208672
1360.0 65.64926465224805
1400.0 65.18378430085201
1450.0 64.74303276850432
1500.0 64.91466754912112
1550.0 64.24879155304626
1600.0 64.60557271365201
1650.0 64.48411629011775
1700.0 65.1292083652215
1750.0 64.22301231951299
1800.0 64.48905794493552
1850.0 64.39756260536002
1900.0 64.31681577622057
1950.0 63.66303652906144
2000.0 63.6860501340591
2060.0 63.90977162445172
2120.0 63.70520987980515
2180.0 63.78969433072764
2240.0 63.84558675043952
2300.0 64.07664553969059
2360.0 63.74691784246065
2400.0 64.04893253283157
2500.0 64.14030701908418
2580.0 63.8835338761707
2650.0 63.51011545297594
2720.0 63.650859520631045
2800.0 63.25925133595322
2900.0 62.986266901096116
3000.0 62.91426692966584
3070.0 62.250103545698394
3150.0 62.34240707593217
