Freq "Sound Power"
20.0 91.66173212330004
20.2909 92.09288761670251
20.586 92.49797417636479
20.8855 92.84887246571726
21.1893 93.03534181812334
21.4975 93.1413257504609
21.8102 93.39635778539791
22.1274 93.41125072877102
22.4492 93.68095348940628
22.7758 93.81218197648731
23.1071 93.96245455480914
23.4432 94.22429538034848
23.7841 94.37392885988329
24.1301 94.53283613189618
24.4811 94.6249741411582
24.8372 94.83314668851419
25.1984 94.9932845275121
25.5649 94.88120512844979
25.9368 94.89659765841267
26.3141 95.06524452212295
26.6968 95.14181485864056
27.0851 95.21954062888864
27.4791 95.29315797174591
27.8788 95.2926907024379
28.2843 95.30728754806783
28.6957 95.31221830506766
29.1131 95.27577465750183
29.5365 95.29628037437047
29.9661 95.31945277651769
30.402 95.27118478482858
30.8442 95.46293124303865
31.2929 95.45103507871772
31.748 95.4095997172505
32.2098 95.3943397433219
32.6783 95.42661639263984
33.1536 95.40877972951087
33.6359 95.35835182885926
34.1251 95.30542301505507
34.6215 95.26150375095168
35.125 95.25359207235203
35.6359 95.26911719003309
36.1543 95.29624774912192
36.6802 95.37445012489135
37.2137 95.40722774566689
37.755 95.40930122368597
38.3041 95.43029261831784
38.8613 95.44260284266004
39.4265 95.30128433683016
40.0 95.1868011030104
40.5818 94.95962205627706
41.1721 94.82905052113519
41.771 94.79253946593387
42.3785 94.7144428314942
42.9949 94.80153134663738
43.6203 94.84459829632141
44.2548 94.89680742068927
44.8985 94.91425123229389
45.5515 94.8945873359669
46.2141 94.8884338257894
46.8863 94.98108549574552
47.5683 94.9235970887113
48.2602 94.87428280938882
48.9621 94.8069068474193
49.6743 94.75856992977853
50.3968 94.68322969294486
51.1299 94.64740935497429
51.8736 94.59051025306375
52.6281 94.56297000646246
53.3936 94.55230238431218
54.1702 94.55727797301249
54.9581 94.53645856763359
55.7575 94.50924247175628
56.5685 94.49874478525686
57.3914 94.46678127338903
58.2261 94.4354949214919
59.073 94.41790695296348
59.9323 94.38474030296771
60.804 94.35413600940451
61.6884 94.33975505124074
62.5857 94.31235694203455
63.496 94.28734032594653
64.4196 94.29444947302376
65.3566 94.27078501305664
66.3073 94.27065857526179
67.2717 94.27568531086659
68.2502 94.25145900213217
69.2429 94.23344134838811
70.2501 94.20222252869478
71.2719 94.184621919338
72.3086 94.14582826372815
