Freq "DI offset"
4368.01 20
4431.55 20
4496.01 20
4561.4 20
4627.75 20
4695.06 20
4763.35 20
4832.64 20
4902.93 20
4974.24 20
5046.6 20
5120.0 20
5194.47 20
5270.03 20
5346.68 20
5424.45 20
5503.35 20
5583.4 20
5664.61 20
5747.01 20
5830.6 20
5915.41 20
6001.45 20
6088.74 20
6177.3 20
6267.15 20
6358.31 20
6450.8 20
6544.62 20
6639.82 20
6736.4 20
6834.38 20
6933.79 20
7034.64 20
7136.96 20
7240.77 20
7346.09 20
7452.94 20
7561.35 20
7671.33 20
7782.91 20
7896.12 20
8010.97 20
8127.49 20
8245.71 20
8365.65 20
8487.33 20
8610.78 20
8736.03 20
8863.09 20
8992.01 20
9122.8 20
9255.5 20
9390.12 20
9526.7 20
9665.27 20
9805.86 20
9948.49 20
10093.2 20
10240.0 20
10388.9 20
10540.1 20
10693.4 20
10848.9 20
11006.7 20
11166.8 20
11329.2 20
11494.0 20
11661.2 20
11830.8 20
12002.9 20
12177.5 20
12354.6 20
12534.3 20
12716.6 20
12901.6 20
13089.2 20
13279.6 20
13472.8 20
13668.8 20
13867.6 20
14069.3 20
14273.9 20
14481.5 20
14692.2 20
14905.9 20
15122.7 20
15342.7 20
15565.8 20
15792.2 20
16021.9 20
16255.0 20
16491.4 20
16731.3 20
16974.7 20
17221.6 20
17472.1 20
17726.2 20
17984.0 20
18245.6 20
18511.0 20
18780.2 20
19053.4 20
19330.5 20
19611.7 20
19897.0 20
