Freq "DI offset"
20.5078 40
21.9727 40
23.4375 40
24.9023 40
26.3672 40
27.832 40
29.2969 40
30.7617 40
32.2266 40
33.6914 40
35.1562 40
36.6211 40
38.0859 40
39.5508 40
41.0156 40
42.4805 40
43.9453 40
45.4102 40
46.875 40
48.3398 40
51.2695 40
52.7344 40
54.1992 40
55.6641 40
58.5938 40
60.0586 40
62.9883 40
64.4531 40
67.3828 40
68.8477 40
71.7773 40
74.707 40
77.6367 40
79.1016 40
82.0312 40
84.9609 40
87.8906 40
90.8203 40
95.2148 40
98.1445 40
101.074 40
105.469 40
108.398 40
112.793 40
117.188 40
120.117 40
124.512 40
128.906 40
133.301 40
139.16 40
143.555 40
147.949 40
153.809 40
159.668 40
165.527 40
171.387 40
177.246 40
183.105 40
188.965 40
196.289 40
203.613 40
210.938 40
218.262 40
225.586 40
232.91 40
241.699 40
250.488 40
259.277 40
268.066 40
276.855 40
287.109 40
297.363 40
307.617 40
319.336 40
329.59 40
341.309 40
353.027 40
366.211 40
379.395 40
392.578 40
405.762 40
420.41 40
435.059 40
451.172 40
465.82 40
483.398 40
499.512 40
517.09 40
536.133 40
555.176 40
574.219 40
594.727 40
615.234 40
637.207 40
659.18 40
682.617 40
707.52 40
732.422 40
757.324 40
785.156 40
811.523 40
840.82 40
870.117 40
900.879 40
933.105 40
965.332 40
1000.49 40
1035.64 40
1072.27 40
1108.89 40
1148.44 40
1189.45 40
1230.47 40
1274.41 40
1319.82 40
1366.7 40
1413.57 40
1463.38 40
1516.11 40
1568.85 40
1624.51 40
1681.64 40
1741.7 40
1803.22 40
1866.21 40
1932.13 40
1999.51 40
2069.82 40
2143.07 40
2219.24 40
2296.88 40
2378.91 40
2462.4 40
2548.83 40
2639.65 40
2731.93 40
2828.61 40
2928.22 40
3030.76 40
3137.7 40
3249.02 40
3363.28 40
3481.93 40
3604.98 40
3732.42 40
3864.26 40
4000.49 40
4141.11 40
4287.6 40
4438.48 40
4595.21 40
4756.35 40
4924.8 40
5097.66 40
5277.83 40
5463.87 40
5657.23 40
5856.45 40
6062.99 40
6276.86 40
6498.05 40
6726.56 40
6963.87 40
7209.96 40
7464.84 40
7727.05 40
7999.51 40
8282.23 40
8573.73 40
8876.95 40
9188.96 40
9514.16 40
9849.61 40
10196.8 40
10555.7 40
10927.7 40
11313.0 40
11712.9 40
12126.0 40
12553.7 40
12996.1 40
13454.6 40
13929.2 40
14419.9 40
14928.2 40
15455.6 40
16000.5 40
16564.5 40
17148.9 40
17752.4 40
18379.4 40
19026.9 40
19697.8 40
19999.5 40
