Freq "Total Early Reflection"
20.5078 74.13919736809973
21.2402 72.38220177790559
21.9727 73.12271426137231
22.7051 73.38608975192886
23.4375 74.35331052294302
24.1699 74.57580524231135
25.6348 74.76981911714896
26.3672 75.24040238334577
27.0996 75.62109573367053
27.832 75.93287117017154
29.2969 76.34356055883345
30.0293 76.7730741948676
31.4941 77.61996000264482
32.2266 77.88814807750923
33.6914 78.47625833978898
34.4238 78.76859044192578
35.8887 79.34741390208458
37.3535 79.6579587733463
38.8184 80.31919783294533
39.5508 80.60452404634351
41.0156 81.14583683262958
42.4805 81.66128917210317
43.9453 82.12758801071568
45.4102 82.6230483382343
47.6074 83.27255003017534
49.0723 83.70847119003125
50.5371 84.16557280543243
52.7344 84.84211646335628
54.1992 85.18437877666543
56.3965 85.56414203513911
58.5938 86.07925972836246
60.0586 86.39545870064514
62.2559 86.7884213280535
64.4531 87.20824747012338
66.6504 87.59588686184581
69.5801 88.13496669813948
71.7773 88.2941614928607
73.9746 88.53124534901087
76.9043 88.81822511409717
79.834 88.93918135327421
82.7637 89.05555129563277
85.6934 89.18204920059746
88.623 89.33981657272292
91.5527 89.4243926886283
94.4824 89.4472098830449
98.1445 89.39465774891775
101.807 89.32738677111315
105.469 89.2469848552732
109.131 89.14066653398842
112.793 88.87132596470092
116.455 88.6940620510661
120.85 88.65758363302659
125.244 88.58717721152942
129.639 88.4399146279528
134.033 88.2930520126739
138.428 88.15134289712303
143.555 87.86322319157163
148.682 88.13728157219111
153.809 88.18550131549026
159.668 87.69835181762998
164.795 87.56091394437591
170.654 87.87135334280849
176.514 87.89355319431392
183.105 87.45635554100804
189.697 87.35841323821568
196.289 87.1296249050129
202.881 86.78584650456914
210.205 86.40577984805437
217.529 86.45380715715291
225.586 86.46841047701778
232.91 86.28378835999928
241.699 86.25066302750969
249.756 86.27168585015454
258.545 86.48831341650562
268.066 86.15418272666426
277.588 85.90358995496639
287.109 85.5182345680598
297.363 85.35693611087049
307.617 86.29881084780816
318.604 86.25520932804888
329.59 85.91361414771332
341.309 85.11162678075124
353.76 84.93448985875541
366.211 84.97716711076623
378.662 84.67965452861097
392.578 85.44940680124876
405.762 85.67002763825158
420.41 85.87087196232582
435.059 85.59057618298178
450.439 85.58611887556539
466.553 85.91480989783535
482.666 85.76443588945395
500.244 85.55179889244751
517.822 84.84368799971591
536.133 85.03516490111083
554.443 85.3793116177608
574.219 85.23869739404086
594.727 84.9989390466607
615.234 83.8619269580729
637.207 83.6442486680633
659.912 84.88150847791965
683.35 84.98979708185317
706.787 83.937997783856
731.689 83.9074796355455
758.057 84.26716231874887
784.424 85.19278733472355
812.256 84.73689016615977
840.82 84.22801006330369
870.85 85.25092953404116
901.611 85.61548019379778
933.105 85.72352978885134
966.064 85.87797653695007
999.756 84.84520356740165
1034.91 84.88798006199389
1071.53 84.58938846060273
1109.62 84.13208980965929
1148.44 83.55134245604502
1189.45 84.26544485913007
1231.2 83.38541885688296
1274.41 83.21684827258194
1319.82 83.00387010042081
1365.97 82.58650161762299
1414.31 82.81379635147839
1464.11 83.37703192846162
1515.38 83.88950993608975
1568.85 84.4131604025256
1624.51 84.58198662510699
1681.64 84.74346532890786
1740.97 85.43863897648875
1802.49 86.14568289843892
1866.21 85.93443505678536
1932.13 86.06463361885126
2000.24 86.02652341531696
2070.56 86.39298908828967
2143.8 86.3741971175199
2219.24 86.02939372513971
2297.61 86.36174703368111
2378.17 86.2112326055201
2462.4 85.70528735087181
2548.83 85.92179351318323
2638.92 86.05480678534096
2731.93 86.0507689209928
2828.61 85.97377818869215
2928.22 85.88909183461824
3031.49 86.2428425137124
3138.43 85.58211007695105
3249.02 85.67090273829136
3363.28 85.53667829434606
3481.93 85.09099671106604
3604.98 84.98554971098515
3732.42 84.85787920715669
3863.53 84.51887652046655
3999.76 84.46017536908347
4141.11 84.50500213606645
4286.87 84.53195498874506
4438.48 84.82147613904708
4594.48 84.54530303169017
4757.08 84.68858860304094
4924.8 84.43429230403879
5098.39 84.66410707000081
5277.83 84.52101239325602
5463.87 84.14522637069906
5656.49 84.43629894300899
5856.45 84.637430934574
6062.99 84.46983934150374
6276.86 84.58192119398065
6498.05 84.55567340684433
6727.29 84.65273416940862
6964.6 84.45191122172771
7209.96 84.17777391062337
7464.11 84.282420170853
7727.78 84.4892455472742
8000.24 84.63854744493008
8282.23 84.82042652344778
8574.46 85.09567680462433
8876.22 85.1794153405925
9189.7 85.13496975503125
9513.43 85.0668565124852
9848.88 84.91580317713544
10196.8 85.02112786025619
10556.4 84.94280917202718
10928.5 85.11218944166642
11313.7 85.2830071800417
11712.9 85.39496360945662
12126.0 85.81484371309232
12553.7 86.1918711476195
12996.1 86.6371034508069
13454.6 86.97004030399027
13928.5 87.36766113036116
14419.9 87.86564393596899
14928.2 88.09015052267479
15454.8 87.8111544505896
15999.8 87.34978416563972
16564.5 86.38172086379274
17148.2 85.32475253444927
17753.2 84.24745839438111
18379.4 83.33831984473372
19027.6 82.59178662064588
19698.5 81.9959032880994
19999.5 81.84732491778514
