Freq "On Axis"
20.5078 42.99510000000001
21.9727 42.11580000000001
23.4375 38.62889999999999
24.9023 40.970699999999994
26.3672 43.539500000000004
27.832 42.106300000000005
29.2969 39.6953
30.7617 39.0129
32.2266 40.220399999999984
33.6914 42.1876
35.1562 42.481300000000005
36.6211 40.4187
38.0859 39.946200000000005
39.5508 40.9888
41.0156 43.635699999999986
42.4805 43.658000000000015
43.9453 39.10810000000001
45.4102 37.45069999999998
46.875 49.717600000000004
48.3398 56.2294
51.2695 63.8434
52.7344 66.53620000000001
54.1992 69.0404
55.6641 71.30939999999998
58.5938 75.6501
60.0586 77.53389999999999
62.9883 80.873
64.4531 82.2298
67.3828 84.2336
68.8477 84.8325
71.7773 85.6157
74.707 85.8444
77.6367 85.5135
79.1016 85.37009999999998
82.0312 85.0116
84.9609 84.2938
87.8906 83.9869
90.8203 83.3708
95.2148 83.1225
98.1445 82.8082
101.074 83.035
105.469 83.1018
108.398 83.3034
112.793 83.57150000000001
117.188 83.7953
120.117 84.0316
124.512 84.3036
128.906 84.5037
133.301 84.7226
139.16 85.0181
143.555 85.2313
147.949 85.4636
153.809 85.79989999999998
159.668 86.11760000000001
165.527 86.44670000000002
171.387 86.69560000000001
177.246 87.07899999999998
183.105 87.4635
188.965 87.7979
196.289 88.2106
203.613 88.4792
210.938 88.6119
218.262 88.737
225.586 88.7106
232.91 88.69029999999998
241.699 88.554
250.488 88.4152
259.277 88.296
268.066 88.2164
276.855 88.0243
287.109 87.902
297.363 87.6884
307.617 87.5553
319.336 87.4946
329.59 87.4263
341.309 87.1955
353.027 87.2447
366.211 87.083
379.395 86.9936
392.578 86.94069999999999
405.762 86.8808
420.41 86.73860000000002
435.059 86.7964
451.172 86.7021
465.82 86.7169
483.398 86.5798
499.512 86.3584
517.09 86.2481
536.133 86.0447
555.176 85.9389
574.219 85.85589999999999
594.727 85.4042
615.234 84.88
637.207 84.1145
659.18 83.6647
682.617 84.0921
707.52 84.6054
732.422 84.4086
757.324 83.62539999999998
785.156 82.5717
811.523 82.2489
840.82 82.8594
870.117 84.0376
900.879 84.85910000000001
933.105 84.4136
965.332 84.19200000000001
1000.49 84.1524
1035.64 84.4519
1072.27 84.5393
1108.89 83.9945
1148.44 82.3913
1189.45 79.3703
1230.47 77.8553
1274.41 79.70929999999998
1319.82 80.5543
1366.7 80.5446
1413.57 80.5752
1463.38 81.0832
1516.11 80.4714
1568.85 81.0249
1624.51 81.4098
1681.64 81.0387
1741.7 81.5059
1803.22 81.5318
1866.21 82.2852
1932.13 82.6417
1999.51 83.2074
2069.82 84.8298
2143.07 85.109
2219.24 87.1729
2296.88 87.0318
2378.91 88.3656
2462.4 89.6361
2548.83 89.1028
2639.65 88.37379999999999
2731.93 87.81639999999999
2828.61 85.6908
2928.22 83.7988
3030.76 82.57490000000001
3137.7 80.4631
3249.02 80.2357
3363.28 79.00130000000001
3481.93 79.0356
3604.98 79.9483
3732.42 81.6505
3864.26 83.7903
4000.49 84.9463
4141.11 85.934
4287.6 84.8819
4438.48 84.28560000000002
4595.21 85.1811
4756.35 86.1405
4924.8 86.5413
5097.66 86.4008
5277.83 86.59890000000001
5463.87 88.3119
5657.23 89.0864
5856.45 89.7654
6062.99 89.9222
6276.86 89.0617
6498.05 86.8616
6726.56 85.5495
6963.87 85.7942
7209.96 87.21630000000002
7464.84 87.6027
7727.05 87.2064
7999.51 85.32160000000002
8282.23 80.77529999999999
8573.73 80.8972
8876.95 85.22040000000001
9188.96 86.7534
9514.16 87.3686
9849.61 87.6612
10196.8 87.2829
10555.7 84.6316
10927.7 83.2696
11313.0 82.2849
11712.9 78.7044
12126.0 79.6248
12553.7 79.6428
12996.1 77.93040000000002
13454.6 88.7978
13929.2 92.6289
14419.9 96.3266
14928.2 93.9875
15455.6 91.05850000000001
16000.5 91.12120000000002
16564.5 87.64340000000001
17148.9 76.5527
17752.4 76.8231
18379.4 75.2141
19026.9 69.3027
19697.8 64.0627
19999.5 58.13890000000001
