Freq,On Axis,Listening Window,Sound Power,Early Reflections,Early Reflections DI,Sound Power DI,DI offset
20.5078,59.351600000000005,59.34749159324018,59.26427898153072,59.222687009219,40.12480458402118,40.083212611709456,40
21.2402,60.5946,60.59136504377939,60.5285797730039,60.477636083985274,40.113728959794116,40.06278527077549,40
21.9727,61.16680000000001,61.1636445132951,61.106876750712345,61.051486822080804,40.11215769121429,40.05676776258275,40
22.7051,61.95280000000001,61.94923987590995,61.872273898661305,61.82647791033061,40.12276196557934,40.07696597724865,40
23.4375,62.49669999999999,62.491455469629884,62.3783168408922,62.354910302512465,40.13654516711742,40.11313862873769,40
24.1699,63.043700000000015,63.037356825579494,62.90239293911644,62.89296267869763,40.144394146881865,40.134963886463055,40
25.6348,64.3182,64.31135955864899,64.16535875004654,64.16468683187834,40.146672726770646,40.14600080860245,40
26.3672,65.04809999999999,65.0402466495931,64.86796518065545,64.88514333520546,40.155103314387645,40.172281468937655,40
27.0996,65.6322,65.62399783791291,65.44501975452651,65.4664397550492,40.157558082863716,40.1789780833864,40
27.832,66.1398,66.13155850661512,65.95400577805141,65.97257945228002,40.158979054335106,40.17755272856371,40
29.2969,67.2762,67.26863247420584,67.10650195745205,67.11946729002051,40.149165184185335,40.16213051675379,40
30.0293,67.6651,67.65674486688823,67.47844261863393,67.50058745523901,40.15615741164922,40.1783022482543,40
31.4941,68.742,68.73407669279906,68.5728878870171,68.58848959345568,40.14558709934339,40.16118880578196,40
32.2266,69.1627,69.15406261030337,68.98342222991444,69.00303156913579,40.151031041167585,40.17064038038893,40
33.6914,69.9603,69.94899883064964,69.72556860505252,69.77374483709177,40.175253993557874,40.22343022559713,40
34.4238,70.4507,70.43974537033685,70.22562886108442,70.26927863369397,40.17046673664288,40.214116509252435,40
35.8887,71.3551,71.34310021265323,71.10792836614173,71.16414840939284,40.17895180326039,40.23517184651149,40
37.3535,72.1038,72.0918862454682,71.86307238826818,71.91773091943712,40.174155326031084,40.228813857200024,40
38.8184,72.9179,72.90509482036636,72.66058418908158,72.7265408236572,40.178553996709155,40.24451063128478,40
39.5508,73.3645,73.34982411420657,73.06674766446248,73.15504999645601,40.194774117750555,40.28307644974409,40
41.0156,74.819,74.80728552689393,74.57557876277997,74.63565026042248,40.171635266471455,40.231706764113966,40
42.4805,74.9623,74.95012183833704,74.72144352326745,74.78034883939333,40.169772998943714,40.22867831506959,40
