Freq "Sound Power DI"
20.1416 48.56573239605703
20.5078 49.19708246853719
21.2402 48.10238127052477
21.9727 49.78821679207675
22.7051 49.13773627758445
23.8037 46.26105955667532
24.5361 47.15061488735796
25.2686 46.39041930400819
26.3672 47.55274323624255
27.0996 47.72075606448266
28.1982 47.89511261743003
29.2969 47.960398741179475
30.0293 48.15540135982731
31.1279 48.3598447749728
32.2266 48.526688692906276
33.3252 48.64331587396943
34.79 48.79422433803714
35.8887 48.88572028926329
36.9873 48.97172953895695
38.4521 49.06636829223706
39.917 49.1369015053735
41.3818 49.20540254429898
42.8467 49.2795693753114
44.3115 49.3409604378445
45.7764 49.39724487007186
47.2412 49.43851534992427
49.0723 49.484752404407715
50.9033 49.526894728183464
52.7344 49.57033134418721
54.5654 49.6088351991574
56.3965 49.63835754292356
58.2275 49.67139779824758
60.4248 49.703976049467826
62.6221 49.73701777864886
64.8193 49.77576931115294
67.0166 49.81417865004357
69.2139 49.8271916666493
71.7773 49.821805060829206
74.3408 49.825222796858554
76.9043 49.84532805326762
79.834 49.87419109459353
82.3975 49.920995228611886
85.3271 49.90929562064329
88.2568 49.89559421931824
91.5527 49.90609617413338
94.8486 49.98241577104473
98.1445 49.98453532846041
101.44 49.98795281872863
105.103 49.989481131601664
108.765 50.05583572653205
112.793 50.03832781506681
116.455 50.039243271530665
120.85 50.088895122144365
124.878 50.12861638094056
129.272 50.13768095061752
134.033 50.14055468149536
138.794 50.15499846966114
143.555 50.19535244492545
148.682 50.225160258700384
153.809 50.37396847764583
159.302 50.36237259979481
164.795 50.37159062584087
170.654 50.35751344656009
176.88 50.35176246578811
183.105 50.451878874246205
189.331 50.52919312645959
196.289 50.57985932610454
202.881 50.65792409851838
210.205 50.665760530654566
217.529 50.62811572929094
225.22 50.72609493445444
233.276 50.85403213301069
241.333 50.84627400395573
250.122 51.126638017809
258.911 50.97441174738921
268.066 50.952048309554925
277.222 51.15975750805413
287.109 51.16143621938902
297.363 51.24068740088859
307.617 51.20861902769711
318.604 51.819268843775475
329.956 51.768488699724614
341.675 51.842881160581186
353.394 52.19908770231352
365.845 52.3541581099297
379.028 52.25149899981545
392.212 52.18048044664829
406.128 52.35655426712135
420.41 52.58821226050108
435.425 52.353229080170024
450.806 52.683140960874965
466.553 52.23525190484166
483.032 52.77308413466339
499.878 52.891721853085045
517.456 52.57087601613149
535.767 52.21336284835465
554.81 51.753188914000106
574.219 52.02059452797265
594.727 52.913602950112505
615.601 54.397121232624585
637.207 54.93541834903593
659.912 54.43988318150009
682.983 54.36686381510917
707.153 54.530558290559
732.056 54.25103115510551
757.69 54.11205778055427
784.424 54.40231249469407
812.256 54.381745377682776
840.82 54.35748539945564
870.483 54.58057949750341
901.245 54.498427255176665
933.105 55.10675615324941
966.064 55.10143147713201
1000.12 55.4489770520609
1035.28 55.45572370774758
1071.9 55.50096150626433
1109.62 55.53515531085469
1148.8 55.733812159900026
1189.09 55.62714917604144
1231.2 55.723633325442194
1274.41 55.65280729442216
1319.46 55.63675063294123
1365.97 55.45146625067959
1414.31 55.84660504996302
1464.11 56.19021897858802
1515.75 56.57751985002564
1569.21 56.45913860602823
1624.51 56.352421241989774
1681.64 56.311417537933195
1740.97 56.10584101355943
1802.49 56.59671767874785
1866.21 56.13150472955212
1931.76 56.12536743398202
1999.88 56.462844683620446
2070.56 56.7290964627542
2143.43 56.50388314722727
2219.24 56.08705581538963
2297.24 56.48426710117464
2378.54 56.68276577870087
2462.4 56.35963626012352
2549.19 56.130942744719846
2638.92 56.28653039996816
2731.93 56.139086878141626
2828.25 56.07294246832794
2928.22 56.08333700404208
3031.49 55.93569936833293
3138.43 56.04554257771477
3249.02 55.930832373607274
3363.65 55.7163118093292
3482.3 55.77273698782351
3604.98 55.882217734950544
3732.06 55.678715345926776
3863.89 55.822151929878245
4000.12 56.0493126243375
4141.11 56.03034608739887
4287.23 56.581609490938405
4438.11 56.511268083186025
4594.85 56.63046438853398
4756.71 56.58626501542251
4924.44 56.696613901387494
5098.39 56.70061067776399
5278.2 56.71186513661357
5464.23 56.859383424273815
5656.86 56.77704930031335
5856.45 56.89232131446421
6062.99 57.243547559334175
6276.86 57.62255426503779
6498.05 57.86708609955774
6727.29 58.11438345803943
6964.23 58.14925896231246
7209.96 58.29679629215893
7464.11 58.084746504977076
7727.42 58.2763401766105
7999.88 58.61910080905875
8282.23 59.33908116306982
8574.1 59.710570096534724
8876.59 59.82197997472886
9189.7 59.8325890940056
9513.79 59.88339491902519
9849.24 60.246814071929435
10196.4 60.628336303709744
10556.0 60.86459520288264
10928.5 60.954990069604776
11313.7 61.02881993216306
11712.5 61.145767202127914
12125.6 61.52934484043615
12553.3 61.69180004838732
12996.1 61.94897323439875
13454.2 62.05112669404119
13928.8 62.21105666114113
14419.9 62.30434509578099
14928.6 62.39712536348729
15454.8 62.5956213859544
16000.1 62.739978253405056
16564.1 62.85022522742133
17148.2 62.953983659877
17753.2 63.04242699291159
18379.0 63.05704824779008
19027.2 63.02519160876737
19698.5 63.1911178452616
19999.9 63.15609512917101
