Freq "DI offset"
20.1416 60
20.5078 60
21.2402 60
21.9727 60
22.7051 60
23.8037 60
24.5361 60
25.2686 60
26.3672 60
27.0996 60
28.1982 60
29.2969 60
30.0293 60
31.1279 60
32.2266 60
33.3252 60
34.79 60
35.8887 60
36.9873 60
38.4521 60
39.917 60
41.3818 60
42.8467 60
44.3115 60
45.7764 60
47.2412 60
49.0723 60
50.9033 60
52.7344 60
54.5654 60
56.3965 60
58.2275 60
60.4248 60
62.6221 60
64.8193 60
67.0166 60
69.2139 60
71.7773 60
74.3408 60
76.9043 60
79.834 60
82.3975 60
85.3271 60
88.2568 60
91.5527 60
94.8486 60
98.1445 60
101.44 60
105.103 60
108.765 60
112.793 60
116.455 60
120.85 60
124.878 60
129.272 60
134.033 60
138.794 60
143.555 60
148.682 60
153.809 60
159.302 60
164.795 60
170.654 60
176.88 60
183.105 60
189.331 60
196.289 60
202.881 60
210.205 60
217.529 60
225.22 60
233.276 60
241.333 60
250.122 60
258.911 60
268.066 60
277.222 60
287.109 60
297.363 60
307.617 60
318.604 60
329.956 60
341.675 60
353.394 60
365.845 60
379.028 60
392.212 60
406.128 60
420.41 60
435.425 60
450.806 60
466.553 60
483.032 60
499.878 60
517.456 60
535.767 60
554.81 60
574.219 60
594.727 60
615.601 60
637.207 60
659.912 60
682.983 60
707.153 60
732.056 60
757.69 60
784.424 60
812.256 60
840.82 60
870.483 60
901.245 60
933.105 60
966.064 60
1000.12 60
1035.28 60
1071.9 60
1109.62 60
1148.8 60
1189.09 60
1231.2 60
1274.41 60
1319.46 60
1365.97 60
1414.31 60
1464.11 60
1515.75 60
1569.21 60
1624.51 60
1681.64 60
1740.97 60
1802.49 60
1866.21 60
1931.76 60
1999.88 60
2070.56 60
2143.43 60
2219.24 60
2297.24 60
2378.54 60
2462.4 60
2549.19 60
2638.92 60
2731.93 60
2828.25 60
2928.22 60
3031.49 60
3138.43 60
3249.02 60
3363.65 60
3482.3 60
3604.98 60
3732.06 60
3863.89 60
4000.12 60
4141.11 60
4287.23 60
4438.11 60
4594.85 60
4756.71 60
4924.44 60
5098.39 60
5278.2 60
5464.23 60
5656.86 60
5856.45 60
6062.99 60
6276.86 60
6498.05 60
6727.29 60
6964.23 60
7209.96 60
7464.11 60
7727.42 60
7999.88 60
8282.23 60
8574.1 60
8876.59 60
9189.7 60
9513.79 60
9849.24 60
10196.4 60
10556.0 60
10928.5 60
11313.7 60
11712.5 60
12125.6 60
12553.3 60
12996.1 60
13454.2 60
13928.8 60
14419.9 60
14928.6 60
15454.8 60
16000.1 60
16564.1 60
17148.2 60
17753.2 60
18379.0 60
19027.2 60
19698.5 60
19999.9 60
