Freq "DI offset"
20.507812 40
21.240234 40
22.705078 40
23.4375 40
24.169922 40
25.634766 40
26.367188 40
27.099609 40
28.564453 40
29.296875 40
30.761719 40
32.226562 40
32.958984 40
34.423828 40
35.888672 40
37.353516 40
38.818359 40
40.283203 40
41.748047 40
43.212891 40
45.410156 40
46.875 40
48.339844 40
50.537109 40
52.734375 40
54.199219 40
56.396484 40
58.59375 40
60.791016 40
62.988281 40
65.185547 40
68.115234 40
70.3125 40
73.242188 40
75.439453 40
78.369141 40
81.298828 40
84.228516 40
87.158203 40
90.820312 40
93.75 40
97.412109 40
101.074219 40
104.736328 40
108.398438 40
112.792969 40
116.455078 40
120.849609 40
125.244141 40
129.638672 40
134.765625 40
139.160156 40
144.287109 40
149.414062 40
155.273438 40
160.400391 40
166.259766 40
172.119141 40
178.710938 40
185.302734 40
191.894531 40
198.486328 40
205.810547 40
213.134766 40
220.458984 40
228.515625 40
236.572266 40
245.361328 40
254.150391 40
262.939453 40
272.460938 40
281.982422 40
292.236328 40
302.490234 40
313.476562 40
324.462891 40
336.181641 40
348.632812 40
361.083984 40
373.535156 40
386.71875 40
400.634766 40
415.283203 40
429.931641 40
445.3125 40
460.693359 40
477.539062 40
494.384766 40
511.962891 40
529.541016 40
548.583984 40
568.359375 40
588.134766 40
609.375 40
630.615234 40
653.320312 40
676.025391 40
700.195312 40
725.097656 40
750.732422 40
777.832031 40
804.931641 40
833.496094 40
862.792969 40
893.554688 40
925.048828 40
958.007812 40
991.699219 40
1026.855469 40
1063.476562 40
1100.830078 40
1140.380859 40
1180.664062 40
1222.412109 40
1265.625 40
1310.302734 40
1356.445312 40
1404.785156 40
1453.857422 40
1505.859375 40
1558.59375 40
1613.525391 40
1670.654297 40
1729.980469 40
1790.771484 40
1854.492188 40
1919.677734 40
1987.792969 40
2058.105469 40
2130.615234 40
2206.054688 40
2283.691406 40
2364.257812 40
2447.753906 40
2534.179688 40
2624.267578 40
2716.552734 40
2812.5 40
2912.109375 40
3014.648438 40
3120.849609 40
3231.445312 40
3345.703125 40
3463.623047 40
3585.9375 40
3712.646484 40
3843.75 40
3979.248047 40
4119.873047 40
4264.892578 40
4415.771484 40
4571.044922 40
4732.910156 40
4899.902344 40
5072.753906 40
5251.464844 40
5436.767578 40
5628.662109 40
5827.148438 40
6032.958984 40
6246.09375 40
6466.552734 40
6694.335938 40
6930.908203 40
7175.537109 40
7428.222656 40
7690.429688 40
7962.158203 40
8242.675781 40
8533.447266 40
8834.472656 40
9146.484375 40
9468.75 40
9802.734375 40
10149.169922 40
10506.591797 40
10877.929688 40
11260.986328 40
11658.691406 40
12069.580078 40
12495.849609 40
12936.767578 40
13393.066406 40
13865.478516 40
14354.003906 40
14860.839844 40
15384.521484 40
15927.246094 40
16489.013672 40
17070.556641 40
17673.339844 40
18296.630859 40
18941.894531 40
19609.863281 40
