Freq "Floor Bounce"
20.5078 48.44825590373688
21.9727 55.12018173371689
23.4375 59.44808234268265
24.9023 63.15240153768917
26.3672 66.53911206276155
27.832 69.58309992477109
29.2969 72.40110255597551
30.7617 74.7853676613889
32.2266 76.88823159946548
33.6914 78.49851325447374
35.1563 79.65883812314445
36.6211 80.41750961992929
38.0859 81.09585241269822
39.5508 81.49680495402801
41.0156 81.85828155849919
42.4805 82.27407059279041
43.9453 82.61810681099116
45.4102 82.94566390057808
46.875 83.29268407439042
48.3398 83.59358546362895
51.2695 84.29883763539823
52.7344 84.70645694212371
54.1992 85.08694733335615
55.6641 85.31568474766924
58.5938 85.9452988972337
60.0586 86.27764729856321
62.9883 86.95364880520606
64.4531 87.27113311257081
67.3828 87.8148101580234
68.8477 88.05740441907359
71.7773 88.65329150435386
74.707 89.19307258933313
77.6367 89.48690737133929
79.1016 89.58174474225123
82.0313 89.87302537242938
84.9609 90.15717845131927
87.8906 90.142353153077
90.8203 90.10498207767509
95.2148 90.10883936272128
98.1445 89.9445312029131
101.074 89.82707935268336
105.469 89.62704793084472
108.398 89.64379373302248
112.793 89.70093976734256
117.188 89.63965992914521
120.117 89.60518567321348
124.512 89.45001697939779
128.906 89.39269099655309
133.301 89.3007750681979
139.16 89.12977655095949
143.555 88.99955469968062
147.949 88.95444769311925
153.809 88.96172160579151
159.668 89.08470931979167
165.527 89.23850537999353
171.387 89.14016897569326
177.246 88.96856084007734
183.105 88.79245125717537
188.965 88.91382859217363
196.289 88.8386228420868
203.613 88.66203034466608
210.938 88.81116349466683
218.262 88.6998810305044
225.586 88.7860617872455
232.91 89.20190926161732
241.699 89.13255589942342
250.488 89.17196453458003
259.277 89.85259991443573
268.066 88.96068358303718
276.855 89.30491186755721
287.109 89.04965602360897
297.363 89.28902682526433
307.617 89.47431145188835
319.336 88.72571922196562
329.59 88.915932709208
341.309 88.30918270825887
353.027 88.22069778681941
366.211 89.03402417771161
379.395 89.81599324644817
392.578 88.95687749838282
405.762 88.0923155691546
420.41 88.96470729078808
435.059 88.55093598101655
451.172 89.33375416107523
465.82 89.34868621639082
483.398 87.56078837850052
499.512 85.15258031563522
517.09 86.52272030468242
536.133 87.8159564111451
555.176 89.70754226220119
574.219 90.35737041312967
594.727 90.85290390729753
615.234 89.78328905816606
637.207 90.5462027012408
659.18 89.9694668206165
682.617 88.86241877863594
707.52 89.35830859619995
732.422 88.50893096448036
757.324 88.98232313346406
785.156 89.51064366277728
811.523 87.57917236964542
840.82 87.58994573122284
870.117 87.01280929279304
900.879 87.276245754646
933.105 85.90572918020757
965.332 85.03545430735002
1000.49 84.13126226817255
1035.64 81.52350855895972
1072.27 81.94443738978032
1108.89 81.63932358827888
1148.44 82.25283130145509
1189.45 85.70452309983318
1230.47 87.04452998690938
1274.41 86.49761771514292
1319.82 87.0451618690083
1366.7 86.53850329324473
1413.57 85.57486156281362
1463.38 85.80437659480594
1516.11 86.09031199769007
1568.85 85.91215222225462
1624.51 84.79264234873949
1681.64 84.53542605501478
1741.7 83.4190460751617
1803.22 81.51029058408
1866.21 81.98109179628925
1932.13 80.84271279227488
1999.51 81.34881926450784
2069.82 81.87689406832149
2143.07 81.12025275051518
2219.24 82.86198667091023
2296.88 82.59386296235968
2378.91 82.01814568709436
2462.4 83.15376838379015
2548.83 83.18980508888927
2639.65 81.64632642382114
2731.93 80.36924066755148
2828.61 79.87317638179337
2928.22 79.65697542925713
3030.76 79.41768626409302
3137.7 79.37083726838469
3249.02 80.05108942305539
3363.28 81.19198785634262
3481.93 81.93777826878713
3604.98 82.97722193925306
3732.42 83.32447000740933
3864.26 83.4580144580183
4000.49 83.11124150126517
4141.11 82.75498550668934
4287.6 82.62591231716058
4438.48 83.0110878180218
4595.21 83.43847963397407
4756.35 83.70308903720995
4924.8 84.02633926731254
5097.66 84.48230823403406
5277.83 84.41479212465514
5463.87 84.29065851755041
5657.23 84.50656446461413
5856.45 84.73554276252996
6062.99 84.44121188354458
6276.86 84.51043784551479
6498.05 84.08465784596703
6726.56 83.15131383254537
6963.87 82.42774893703658
7209.96 82.67674816738199
7464.84 83.2604175010395
7727.05 83.22552817556304
7999.51 82.63676437998468
8282.23 82.0499838714396
8573.73 81.62394099547411
8876.95 81.2223617298736
9188.96 80.9383336048261
9514.16 80.50509217666004
9849.61 80.11306453330381
10196.8 79.81103083521076
10555.7 79.57903542506133
10927.7 79.42298050101587
11313.0 79.9948847652756
11712.9 79.86031626253404
12126.0 79.19840741007658
12553.7 78.43781354128437
12996.1 77.00572765069252
13454.6 75.9448655846748
13929.2 74.83078969571314
14419.9 73.90150998003374
14928.2 72.72453760038587
15455.6 72.42172551925988
16000.5 72.69534146277661
16564.5 71.77551944055514
17148.9 70.51717551091168
17752.4 68.67938894816608
18379.4 67.38178832277276
19026.9 66.35933957697677
19697.8 65.70591629427176
19999.5 65.8472844521198
