Freq "DI offset"
20.5078 70
21.9727 70
23.4375 70
24.9023 70
26.3672 70
27.832 70
29.2969 70
30.7617 70
32.2266 70
33.6914 70
35.1563 70
36.6211 70
38.0859 70
39.5508 70
41.0156 70
42.4805 70
43.9453 70
45.4102 70
46.875 70
48.3398 70
51.2695 70
52.7344 70
54.1992 70
55.6641 70
58.5938 70
60.0586 70
62.9883 70
64.4531 70
67.3828 70
68.8477 70
71.7773 70
74.707 70
77.6367 70
79.1016 70
82.0313 70
84.9609 70
87.8906 70
90.8203 70
95.2148 70
98.1445 70
101.074 70
105.469 70
108.398 70
112.793 70
117.188 70
120.117 70
124.512 70
128.906 70
133.301 70
139.16 70
143.555 70
147.949 70
153.809 70
159.668 70
165.527 70
171.387 70
177.246 70
183.105 70
188.965 70
196.289 70
203.613 70
210.938 70
218.262 70
225.586 70
232.91 70
241.699 70
250.488 70
259.277 70
268.066 70
276.855 70
287.109 70
297.363 70
307.617 70
319.336 70
329.59 70
341.309 70
353.027 70
366.211 70
379.395 70
392.578 70
405.762 70
420.41 70
435.059 70
451.172 70
465.82 70
483.398 70
499.512 70
517.09 70
536.133 70
555.176 70
574.219 70
594.727 70
615.234 70
637.207 70
659.18 70
682.617 70
707.52 70
732.422 70
757.324 70
785.156 70
811.523 70
840.82 70
870.117 70
900.879 70
933.105 70
965.332 70
1000.49 70
1035.64 70
1072.27 70
1108.89 70
1148.44 70
1189.45 70
1230.47 70
1274.41 70
1319.82 70
1366.7 70
1413.57 70
1463.38 70
1516.11 70
1568.85 70
1624.51 70
1681.64 70
1741.7 70
1803.22 70
1866.21 70
1932.13 70
1999.51 70
2069.82 70
2143.07 70
2219.24 70
2296.88 70
2378.91 70
2462.4 70
2548.83 70
2639.65 70
2731.93 70
2828.61 70
2928.22 70
3030.76 70
3137.7 70
3249.02 70
3363.28 70
3481.93 70
3604.98 70
3732.42 70
3864.26 70
4000.49 70
4141.11 70
4287.6 70
4438.48 70
4595.21 70
4756.35 70
4924.8 70
5097.66 70
5277.83 70
5463.87 70
5657.23 70
5856.45 70
6062.99 70
6276.86 70
6498.05 70
6726.56 70
6963.87 70
7209.96 70
7464.84 70
7727.05 70
7999.51 70
8282.23 70
8573.73 70
8876.95 70
9188.96 70
9514.16 70
9849.61 70
10196.8 70
10555.7 70
10927.7 70
11313.0 70
11712.9 70
12126.0 70
12553.7 70
12996.1 70
13454.6 70
13929.2 70
14419.9 70
14928.2 70
15455.6 70
16000.5 70
16564.5 70
17148.9 70
17752.4 70
18379.4 70
19026.9 70
19697.8 70
19999.5 70
