Freq "Front Wall Bounce"
22.4 8.975836560548359
23.0 7.561154925510536
23.6 6.8621577090188595
24.0 8.973844833814397
25.0 12.359186903580692
25.8 8.50204250075437
26.5 7.346111008483646
27.2 6.805630973259994
28.0 11.375480681563701
29.0 15.003998735911964
30.0 18.102697131813656
30.7 21.473844833814425
31.5 24.716234235937847
32.5 27.402042500754348
33.5 30.21623423593782
34.5 32.030379746835436
35.5 34.087804238193584
36.5 37.10204250075434
37.5 39.13037974683543
38.7 40.73037974683545
40.0 42.73037974683545
41.2 44.43037974683544
42.5 46.030379746835436
43.7 48.10204250075434
45.0 49.63037974683543
46.2 51.50204250075434
47.5 53.27351914217326
48.7 54.85918690358072
50.0 56.77351914217326
51.5 58.75918690358071
53.0 60.60204250075434
54.5 62.302042500754354
56.0 63.85918690358072
58.0 65.28780423819357
60.0 66.55918690358072
61.5 67.51623423593783
63.0 68.2448072102329
65.0 68.80204250075435
67.0 69.08780423819358
69.0 69.05918690358072
71.0 68.83070868963898
73.0 68.60204250075434
75.0 68.38780423819358
77.5 68.24513506212753
80.0 68.18780423819358
82.5 68.17351914217325
85.0 68.20204250075435
87.5 68.27351914217326
90.0 68.37351914217327
92.5 68.47351914217326
95.0 68.57351914217325
97.5 68.65951367177833
100.0 68.70204250075436
103.0 68.81656425185493
106.0 68.95951367177831
109.0 69.04546288927428
112.0 69.10204250075434
115.0 69.14546288927427
118.0 69.10204250075434
122.0 68.9310376075297
125.0 68.67384483381443
128.0 68.45951367177831
132.0 68.43103760752969
136.0 68.54546288927428
140.0 68.65984041539136
145.0 68.84546288927429
150.0 68.91721669780692
155.0 68.93168788291324
160.0 68.7894348373106
165.0 68.71786904575585
170.0 68.71786904575585
175.0 68.67548068156371
180.0 68.5754806815637
185.0 68.24644639603684
190.0 68.04644639603686
195.0 67.81917379351603
200.0 68.1339748217744
206.0 68.27548068156369
212.0 68.10499167656985
218.0 68.0754806815637
224.0 67.79009137139543
230.0 67.66211258130204
236.0 67.67808539032482
240.0 67.92078583815562
250.0 68.37808539032484
258.0 68.63430349240318
265.0 68.7487255784805
272.0 68.73590993190297
280.0 68.70660899304984
290.0 68.56502988755295
300.0 68.40724805172717
307.0 68.18001627668075
315.0 68.02310155333116
325.0 67.88164291907007
335.0 68.26666215170751
345.0 68.58001627668074
355.0 68.52310155333114
365.0 68.4666621517075
375.0 68.5101808770088
387.0 68.48164291907007
400.0 68.3969193250897
412.0 68.2969193250897
425.0 68.13917388525356
437.0 68.11214218430484
450.0 68.01214218430484
462.0 67.9969193250897
475.0 68.09691932508969
487.0 68.08421672658714
500.0 68.09691932508969
515.0 67.96666215170751
530.0 68.0398015336017
545.0 68.09691932508969
560.0 68.45387061464719
580.0 68.85230722888187
600.0 69.18199125085314
615.0 69.12404564780326
630.0 68.91112778412798
650.0 68.53722475049958
670.0 68.65036398084987
690.0 69.23722475049958
710.0 69.43722475049958
730.0 69.5101808770088
750.0 69.35263451510485
775.0 69.08164291907008
800.0 68.72404564780327
825.0 68.19691932508968
850.0 67.62535740382826
875.0 67.41273783216737
900.0 67.54269261191602
925.0 67.77311665690304
950.0 68.04723511925692
975.0 68.37698510929401
1000.0 68.6922778792253
1030.0 68.99227787922528
1060.0 69.19934423977328
1090.0 69.19934423977328
1120.0 68.9434352191437
1150.0 68.5859812622618
1180.0 68.44287432708407
1220.0 68.47436859703147
1250.0 68.35047965488874
1280.0 68.3939757166125
1320.0 69.09783171417601
1360.0 69.98651469412272
1400.0 70.07542671651397
1450.0 69.49279008971487
1500.0 68.59759870665731
1550.0 67.79934423977328
1600.0 67.39934423977327
1650.0 67.52376957494978
1700.0 68.31451693002995
1750.0 69.13244552646569
1800.0 69.3654974278028
1850.0 69.01816194602124
1900.0 69.07290052499839
1950.0 69.84714630257918
2000.0 70.17296151732012
2060.0 69.71473928444253
2120.0 69.12867831837568
2180.0 69.37471252241076
2240.0 69.35036620369063
2300.0 68.81452510875827
2360.0 68.88580232125298
2400.0 69.3359572263618
2500.0 68.90900924824061
2580.0 68.57246600327392
2650.0 68.73649805319054
2720.0 68.73399271437798
2800.0 68.89433942980509
2900.0 69.06189084337306
3000.0 69.05179341186184
3070.0 69.42620449930389
3150.0 68.90650150656894
3250.0 68.47741170244556
3350.0 68.64611100848366
3450.0 68.37515511258161
3550.0 68.604337391312
3650.0 68.79076309539481
3750.0 68.9223606102964
3870.0 68.92587608721749
4000.0 68.48096978285987
4120.0 68.37903932048339
4250.0 68.0477425877864
4370.0 68.4751551125816
4500.0 68.13202438611276
4620.0 68.09201590822026
4750.0 67.96632054556085
4870.0 67.82561923857928
5000.0 68.25737441935934
5150.0 67.83178263135972
5300.0 67.79830314457028
5450.0 68.05920469630095
5600.0 67.64547327635857
5800.0 67.81906211943176
6000.0 68.24765513445057
6150.0 68.31376799471151
6300.0 68.23228654463001
6500.0 68.58043307473812
6700.0 68.98156109122628
6900.0 68.93105888685307
7100.0 68.62341407129271
7300.0 68.27926215883159
7500.0 68.14807177612015
7750.0 68.2722259872527
8000.0 68.53743846659556
8250.0 68.86687442412416
8500.0 68.93555509022833
8750.0 68.82521430591471
9000.0 68.79137578846517
9250.0 68.87213099461711
9500.0 69.04813888211625
9750.0 68.97104802665909
10000.0 68.921588319743
10300.0 68.69806591479032
10600.0 68.58253952766283
10900.0 68.62825107613894
11200.0 67.02932227275731
11500.0 66.36943257851128
11800.0 67.28138193841241
12200.0 68.01362928119455
12500.0 67.02136135055432
12800.0 67.06740373413317
13200.0 67.3798241974825
13600.0 67.82152061188823
14000.0 68.53264003429415
14500.0 68.4510448409482
15000.0 68.40630338978826
15500.0 68.08447928597265
16000.0 67.72594531520822
16500.0 67.75710605461849
17000.0 67.93287013500712
17500.0 68.44592916531714
18000.0 68.7508230054111
18500.0 68.54068746560999
19000.0 67.80103360375098
19500.0 66.47672028753011
