Freq "Early Reflections"
22.4 53.192105224852625
23.0 52.274160376292386
23.6 51.478013329192336
24.0 50.61882654507728
25.0 49.8699895658949
25.8 50.46850703535644
26.5 51.89968103478357
27.2 53.56585716667378
28.0 54.96137594798475
29.0 55.27222493165277
30.0 55.548449899812056
30.7 56.070029446017585
31.5 56.71828963372771
32.5 58.0208504280173
33.5 59.34283442576151
34.5 60.269863842605346
35.5 61.351844911278576
36.5 62.453959588595794
37.5 63.48441517108621
38.7 64.96577961767555
40.0 66.45006632902572
41.2 67.91228900972091
42.5 69.4350907713592
43.7 70.84360191119156
45.0 72.17899551396641
46.2 73.38114335089466
47.5 74.341565674029
48.7 75.10875225384316
50.0 75.63583380290656
51.5 75.9533256297734
53.0 76.02865525206566
54.5 75.88715866734019
56.0 75.6158094949302
58.0 75.30447116570849
60.0 75.08252928578464
61.5 74.94477689274491
63.0 74.899522461559
65.0 74.91133502599102
67.0 74.9698008066617
69.0 75.00236251515722
71.0 75.0875338995571
73.0 75.22187390605168
75.0 75.40231159595577
77.5 75.66958831518824
80.0 75.97183882078895
82.5 76.2757520672323
85.0 76.60728170427889
87.5 76.95568389925697
90.0 77.29270820564031
92.5 77.49064373036713
95.0 77.46840699256056
97.5 77.2194400596644
100.0 76.87140124367774
103.0 76.68757415312122
106.0 76.75731319639384
109.0 77.03295800195207
112.0 77.39286684696619
115.0 77.73324122346652
118.0 78.09457408994774
122.0 78.47722153917027
125.0 78.8552078621349
128.0 79.23227159724576
132.0 79.56816391147348
136.0 79.80288842256422
140.0 79.961064452468
145.0 79.9938733253417
150.0 79.97482066514712
155.0 79.98472830320448
160.0 80.06304069095867
165.0 80.23166497461368
170.0 80.45112302857832
175.0 80.70631798820644
180.0 80.91984253750591
185.0 80.86561536614234
190.0 80.0507607985961
195.0 78.06694473560873
200.0 75.38364473401727
206.0 73.40101359680331
212.0 73.00705619818528
218.0 74.3617778879721
224.0 76.62219814016292
230.0 78.53823420459472
236.0 79.86335040984919
240.0 80.82717162736736
250.0 81.50312560326641
258.0 81.76233296557287
265.0 81.5458980533973
