Freq "Estimated In-Room Response"
20.5078 56.94812256761294
21.2402 57.49528706127499
21.9727 56.74248317920534
22.7051 57.349112085105176
23.4375 58.709887551441525
24.1699 58.23357882425539
25.6348 60.20508435902208
26.3672 61.20699423898559
27.0996 62.524197245975
27.832 63.47602166650303
29.2969 66.11757708820504
30.0293 66.96704652092093
31.4941 68.89838402975646
32.2266 70.27987867809465
33.6914 72.29733409609
34.4238 73.29349134306793
35.8887 75.50148941753892
37.3535 77.23553062044684
38.8184 78.91347417793244
39.5508 79.56390090038012
41.0156 80.6681535064431
42.4805 81.60447087755207
43.9453 81.9126407261506
45.4102 82.18086367989362
47.6074 82.29551041260372
49.0723 82.38712092891636
50.5371 82.41970728869225
52.7344 82.43936793292119
54.1992 82.49474259065164
56.3965 82.67367837255807
58.5938 82.86221751149372
60.0586 83.18267029935174
62.2559 83.2937999414578
64.4531 83.53072943204081
66.6504 83.7158060833675
69.5801 84.02984833744547
71.7773 84.27888330388429
73.9746 84.43880685273302
76.9043 84.87464976263904
79.834 85.14026847678826
82.7637 85.45227158105565
85.6934 85.80683306570309
88.623 85.92872789026592
91.5527 86.14591091281531
94.4824 86.36836886118273
98.1445 86.74734838523612
101.807 86.84266262647061
105.469 86.93933738741553
109.131 86.85841693990366
112.793 86.75422662470501
116.455 86.82802508746987
120.85 86.87073641279287
125.244 87.0597537406819
129.639 87.16396551431895
134.033 86.74391500220429
138.428 86.4093883625422
143.555 86.43174477992586
148.682 86.4398674642044
153.809 86.34393813385368
159.668 85.9344644003255
164.795 85.84331917774281
170.654 85.80933648833866
176.514 85.61404267403923
183.105 85.26120772971841
189.697 85.17542932352062
196.289 84.78840891817238
202.881 84.60385797818734
210.205 84.67519132031886
217.529 84.32825424232261
225.586 84.12389943267213
232.91 84.08114407310461
241.699 83.71708150666079
249.756 84.07148809977686
258.545 83.83246138273142
268.066 83.92851184753088
277.588 83.52597702396774
287.109 83.51574388357092
297.363 83.1353452068368
307.617 83.20583797293614
318.604 83.29713594910588
329.59 83.67535097908525
341.309 83.11998988822656
353.76 82.86960700644282
366.211 82.97939439430836
378.662 83.59819998771512
392.578 83.59880276741607
405.762 83.77999632870775
420.41 83.89958516952292
435.059 84.07116784900414
450.439 84.2913333967043
466.553 83.55603755847196
482.666 84.02331997095158
500.244 83.9592360238694
517.822 83.8167348776919
536.133 83.93089315264625
554.443 84.70230580907399
574.219 84.33684013650043
594.727 83.77478656905784
615.234 83.07756122203087
637.207 80.57815238306894
659.912 82.225754620595
683.35 84.28696124564698
706.787 84.2133458867069
731.689 83.52906476637794
758.057 82.79087643081355
784.424 81.85571214979913
812.256 81.22609764277063
840.82 80.43824158993779
870.85 80.13582787851998
901.611 79.55292811042244
933.105 79.49278333354289
966.064 79.69733253199298
999.756 80.47822880520474
1034.91 80.73887805623248
1071.53 78.56088249433033
1109.62 79.69362423620834
1148.44 82.36006949435097
1189.45 82.11526096712264
1231.2 81.42644556944698
1274.41 80.34865376696966
1319.82 80.02437072221075
1365.97 79.40634203324224
1414.31 79.32102716720314
1464.11 79.17586639253697
1515.38 79.41724544276327
1568.85 79.5096137836735
1624.51 79.65314557297724
1681.64 79.98885888529148
1740.97 80.17225061360597
1802.49 80.35065513544335
1866.21 80.61581791412742
1932.13 80.5840226683409
2000.24 80.38998007363124
2070.56 80.82866133791201
2143.8 81.08670070811228
2219.24 80.88817117209537
2297.61 81.08146952975135
2378.17 81.12614385273842
2462.4 80.91264895500613
2548.83 81.05862145249377
2638.92 81.39534257785324
2731.93 81.19083356953223
2828.61 80.9527858284468
2928.22 80.918325241765
3031.49 81.04362740694596
3138.43 81.12776792540821
3249.02 80.76308194841526
3363.28 80.58657373130886
3481.93 80.67110427587079
3604.98 80.56767941891795
3732.42 80.39924296141866
3863.53 80.36441203444842
3999.76 80.20839621990645
4141.11 79.75042579976784
4286.87 79.94725574770926
4438.48 79.57394594370577
4594.48 79.89032339331547
4757.08 79.86905846641814
4924.8 80.19419835079246
5098.39 80.11678855232998
5277.83 80.14821493587289
5463.87 80.1620409955614
5656.49 79.91295969167962
5856.45 79.56285729505151
6062.99 79.5699753394187
6276.86 79.69021666056783
6498.05 80.21744770786657
6727.29 80.27438432584117
6964.6 80.23408232348042
7209.96 79.40981991465087
7464.11 79.3856195424105
7727.78 78.89607231709648
8000.24 79.19012377950715
8282.23 79.49600512736926
8574.46 79.49124706854819
8876.22 79.30833500052938
9189.7 79.06182944429565
9513.43 79.12899969775778
9848.88 79.1182834753496
10196.8 79.2767137348508
10556.4 78.94631192056116
10928.5 78.6113936665757
11313.7 78.4883009143825
11712.9 78.50946305814414
12126.0 78.82739559859532
12553.7 78.80159660619152
12996.1 78.56950988647746
13454.6 78.35843551890913
13928.5 78.00915816220892
14419.9 78.23191889418531
14928.2 78.49575128712617
15454.8 78.58329908714819
15999.8 78.45646140023415
16564.5 78.35956224651088
17148.2 78.34294941518264
17753.2 78.30233971356178
18379.4 78.1080478880016
19027.6 77.80195973781393
19698.5 77.25442742996414
19999.5 77.08848073544873
