Freq "Sound Power"
20.5078 66.28990124430719
21.9727 68.23112065201775
23.4375 70.42458906942426
24.9023 72.64590559547898
26.3672 76.2419685311123
27.832 78.24870033481064
29.2969 80.17526870833868
30.7617 81.53108761847237
32.2266 82.58115900697636
33.6914 83.24646731046117
35.1562 83.67458700598586
36.6211 83.80727495495186
38.0859 83.96618332206505
39.5508 84.11882230176336
41.0156 84.27855123713272
42.4805 84.41502507809635
43.9453 84.53366901539265
45.4102 84.48290296765205
46.875 84.7183157443384
48.3398 84.89360945277836
51.2695 85.34489088871467
52.7344 85.55087382810949
54.1992 85.78019683674937
55.6641 86.01204022202357
58.5938 86.46301547552481
60.0586 86.71550569996654
62.9883 87.07843172616093
64.4531 87.1993763363301
67.3828 87.80667246603018
68.8477 88.01757222659351
71.7773 88.32264115879825
74.707 88.59860980143236
77.6367 88.80688761113245
79.1016 88.8899214463775
82.0312 88.99108863674613
84.9609 89.01019303971381
87.8906 89.30779732189782
90.8203 89.49411565697342
95.2148 89.39131061783682
98.1445 89.23972662479599
101.074 89.09633297092161
105.469 89.01752677188594
108.398 89.2094044892161
112.793 88.94287539419196
117.188 88.48462705365802
120.117 88.70379548520064
124.512 88.98147372925153
128.906 88.69665865171953
133.301 88.48666770493425
139.16 88.4348574862684
143.555 88.41351379231564
147.949 88.69318127254286
153.809 89.14481647487901
159.668 89.16796822329613
165.527 88.80653683462258
171.387 89.18212325696089
177.246 89.12082727815773
183.105 88.88837832045051
188.965 89.19824526049969
196.289 88.6833524045334
203.613 88.60349883213802
210.938 88.43763343405108
218.262 88.46139579165613
225.586 88.09063185524765
232.91 88.02850608506887
241.699 87.24157244445296
250.488 87.83811716691118
259.277 88.03835788941917
268.066 88.72042357379321
276.855 88.27811633060135
287.109 87.70208741709351
297.363 87.98218910843289
307.617 87.81778554804383
319.336 86.79983792216116
329.59 86.89277770260806
341.309 87.47049870205711
353.027 86.57692333046944
366.211 86.51118994536826
379.395 86.07464631006467
392.578 86.45488093113421
405.762 86.31764228421689
420.41 85.73609075843522
435.059 85.64942536029531
451.172 84.9784903151304
465.82 84.97081296762842
483.398 85.0177225331309
499.512 84.59526105603814
517.09 84.18082053833331
536.133 84.97913603262562
555.176 83.8135613245572
574.219 84.3066960310153
594.727 84.41076461572547
615.234 84.17756383709518
637.207 83.8951823451856
659.18 84.36720242261039
682.617 85.00681197487523
707.52 85.09422152448418
732.422 84.6455043996625
757.324 84.75772546772808
785.156 84.76319831094544
811.523 84.77284649289534
840.82 84.43518496402488
870.117 84.42853679634312
900.879 84.09702899839299
933.105 83.93411136384826
965.332 83.74699863244824
1000.49 83.51512028873279
1035.64 83.33391052620617
1072.27 83.17748972736834
1108.89 82.9151213289608
1148.44 82.79865147006198
1189.45 82.21885965679128
1230.47 82.00468502623755
1274.41 82.91400603599277
1319.82 84.39959905547494
1366.7 84.88611232726167
1413.57 84.75058726891926
1463.38 84.43788723052945
1516.11 83.70385086653974
1568.85 83.5036927084329
1624.51 83.68081868460409
1681.64 83.49294424146791
1741.7 82.81668579526246
1803.22 82.3341926895759
1866.21 82.23908246230111
1932.13 81.958856150234
1999.51 81.3546341402805
2069.82 81.40522044202115
2143.07 81.73316398771988
2219.24 82.10474176082325
2296.88 82.18018166415747
2378.91 82.86387274884994
2462.4 82.93997002150999
2548.83 82.80254456725667
2639.65 82.9785977916476
2731.93 82.6934517429673
2828.61 82.93206492385643
2928.22 83.24574520351958
3030.76 83.33165478408297
3137.7 83.41796898836573
3249.02 83.30298353873351
3363.28 82.79925245098539
3481.93 83.00265234478296
3604.98 82.79959484127664
3732.42 83.07706385158282
3864.26 82.82128077049347
4000.49 82.9078232631473
4141.11 82.61392200293481
4287.6 82.23266865517928
4438.48 81.78866055679019
4595.21 81.24808665899633
4756.35 81.2719503368139
4924.8 81.27339695736406
5097.66 81.11533138447088
5277.83 81.4539828748341
5463.87 81.58597400642891
5657.23 81.57769793627209
5856.45 81.6239842513814
6062.99 81.90744069268922
6276.86 82.23676568451641
6498.05 82.57923370287828
6726.56 82.44309535682397
6963.87 81.90320085936254
7209.96 81.59090132342756
7464.84 81.82297905769927
7727.05 82.39627856600109
7999.51 82.86728379261125
8282.23 83.00377088857836
8573.73 82.58769602110212
8876.95 82.13985111911991
9188.96 81.9869712941833
9514.16 82.14572642390782
9849.61 82.07968077095434
10196.8 81.87401654267994
10555.7 81.6631865230429
10927.7 81.32892359916691
11313.0 81.20225602948206
11712.9 81.1041752002639
12126.0 80.93483230180011
12553.7 80.66993943666202
12996.1 80.51931613440355
13454.6 80.49390376653501
13929.2 80.36098651827568
14419.9 80.14596204903503
14928.2 79.93623098626166
15455.6 79.42288466892924
16000.5 78.75767601507951
16564.5 77.97333204300561
17148.9 77.08292193170422
17752.4 76.07728300773546
18379.4 74.9443371967726
19026.9 74.05767142579641
19697.8 73.46583900046882
19999.5 73.219860873483
