Freq "DI offset"
20.5078 40
21.9727 40
23.4375 40
24.9023 40
26.3672 40
27.832 40
29.2969 40
30.7617 40
32.2266 40
33.6914 40
35.1562 40
36.6211 40
38.0859 40
39.5508 40
41.0156 40
42.4805 40
43.9453 40
45.4102 40
48.3398 40
49.8047 40
51.2695 40
54.1992 40
55.6641 40
58.5938 40
60.0586 40
62.9883 40
64.4531 40
67.3828 40
70.3125 40
73.2422 40
76.1719 40
79.1016 40
82.0312 40
84.9609 40
87.8906 40
92.2852 40
95.2148 40
99.6094 40
102.539 40
106.934 40
111.328 40
115.723 40
120.117 40
124.512 40
130.371 40
134.766 40
140.625 40
146.484 40
150.879 40
158.203 40
164.062 40
169.922 40
177.246 40
183.105 40
190.43 40
197.754 40
206.543 40
213.867 40
222.656 40
231.445 40
240.234 40
250.488 40
259.277 40
269.531 40
281.25 40
291.504 40
303.223 40
314.941 40
326.66 40
339.844 40
353.027 40
367.676 40
382.324 40
396.973 40
413.086 40
429.199 40
445.312 40
462.891 40
480.469 40
499.512 40
520.02 40
540.527 40
561.035 40
583.008 40
606.445 40
629.883 40
654.785 40
679.688 40
707.52 40
735.352 40
763.184 40
793.945 40
824.707 40
856.934 40
890.625 40
925.781 40
962.402 40
1000.49 40
1038.57 40
1079.59 40
1122.07 40
1166.02 40
1212.89 40
1259.77 40
1309.57 40
1360.84 40
1413.57 40
1469.24 40
1527.83 40
1587.89 40
1649.41 40
1713.87 40
1781.25 40
1851.56 40
1924.8 40
1999.51 40
2078.61 40
2160.64 40
2245.61 40
2333.5 40
2424.32 40
2519.53 40
2619.14 40
2721.68 40
2828.61 40
2939.94 40
3054.2 40
3174.32 40
3298.83 40
3429.2 40
3563.96 40
3703.12 40
3849.61 40
4000.49 40
4157.23 40
4319.82 40
4489.75 40
4665.53 40
4848.63 40
5039.06 40
5236.82 40
5443.36 40
5657.23 40
5878.42 40
6109.86 40
6350.1 40
6599.12 40
6858.4 40
7126.46 40
7407.71 40
7697.75 40
7999.51 40
8314.45 40
8641.11 40
8979.49 40
9332.52 40
9698.73 40
10079.6 40
10475.1 40
10886.7 40
11313.0 40
11758.3 40
12219.7 40
12698.7 40
13198.2 40
13715.3 40
14254.4 40
14814.0 40
15395.5 40
16000.5 40
16627.4 40
17280.8 40
17959.0 40
18665.0 40
19397.5 40
19999.5 40
