Freq "Early Reflections DI"
20.5078 41.47809684877734
21.2402 41.76057927969168
21.9727 29.028500876926785
22.7051 41.683217046046224
23.4375 42.111827335331554
24.1699 38.71010715945019
25.6348 42.16021573583791
26.3672 41.61706422953887
27.0996 41.087495890488015
27.832 41.97148914420242
29.2969 40.88283961902948
30.0293 40.47335071064549
31.4941 41.31556157548647
32.2266 41.81875646236972
33.6914 41.675283221643014
34.4238 41.69370594968137
35.8887 41.60467024332743
37.3535 41.32606071578169
38.8184 41.93320416719337
39.5508 41.85339710562653
41.0156 41.69359206468707
42.4805 41.75312332294038
43.9453 41.77454073170003
45.4102 41.87031740342394
47.6074 41.76988929009087
49.0723 41.81799283192912
50.5371 41.84241042404001
52.7344 41.7636868516674
54.1992 41.78547092113061
56.3965 41.80972611473618
58.5938 41.799257760852626
60.0586 41.72533046664441
62.2559 41.76905607512575
64.4531 41.65430620104806
66.6504 41.79902848984274
69.5801 41.84492136526565
71.7773 41.82145035579812
73.9746 41.78149941873116
76.9043 41.73957796520986
79.834 41.69042165011737
82.7637 41.65316574956728
85.6934 41.62330977146398
88.623 41.660895242771176
91.5527 41.7915404580737
94.4824 41.840268888071975
98.1445 41.86616197979103
101.807 41.88573248664477
105.469 41.92361535178114
109.131 41.94083828935587
112.793 41.889120770502956
116.455 41.8954475462685
120.85 41.9277753493631
125.244 41.996829883160885
129.639 42.038381274453315
134.033 42.068877659110825
138.428 42.09541864640494
143.555 42.1569143456926
148.682 42.27520151774736
153.809 42.27861672884704
159.668 42.24725908822066
164.795 42.25090681499458
170.654 42.3456465204456
176.514 42.34318035062914
183.105 42.34071263418839
189.697 42.42310072920357
196.289 42.384114269113766
202.881 42.42242524060504
210.205 42.43266389557647
217.529 42.38620654125634
225.586 42.356808511750444
232.91 42.5222213947834
241.699 42.53259290713545
249.756 42.641256129318734
258.545 42.71251605723501
268.066 42.706994308254494
277.588 42.806915787826355
287.109 42.769807581979876
297.363 43.004318391922396
307.617 43.005197645229714
318.604 43.17097440453061
329.59 43.014990740342796
341.309 42.863616004941264
353.76 43.13013854678712
366.211 43.08073518409998
378.662 43.26130751702203
392.578 43.364247658928775
405.762 43.33385503025863
420.41 43.29400579544071
435.059 43.32142202357663
450.439 42.992179338937106
466.553 43.2061172658257
482.666 43.52565151981696
500.244 43.62785817788564
517.822 43.260416719816845
536.133 42.97447418901994
554.443 43.25801331122494
574.219 43.37656802342512
594.727 43.64518642347822
615.234 43.40457054918319
637.207 43.659596025087
659.912 43.54728693259706
683.35 43.217349143752415
706.787 43.0337556109485
731.689 42.71830640783193
758.057 42.831929440169745
784.424 42.97148799819645
812.256 42.54953936236768
840.82 42.47294184527087
870.85 43.12190494891506
901.611 42.88311639772576
933.105 42.850490319596844
966.064 43.24780356759311
999.756 42.99270772787803
1034.91 42.75752836490332
1071.53 43.11331292832618
1109.62 42.48397723092339
1148.44 43.13219168336029
1189.45 42.60920147809213
1231.2 43.254459632154465
1274.41 42.9686990693328
1319.82 43.158575706102226
1365.97 43.00168573158666
1414.31 43.360962322756336
1464.11 43.23368507268832
1515.38 43.42668624965938
1568.85 43.23548258194417
1624.51 43.24540237969845
1681.64 43.08743565818497
1740.97 43.2734877336386
1802.49 43.30784628069674
1866.21 42.96333021828501
1932.13 43.14276926606348
2000.24 42.98606466920663
2070.56 42.90220945685576
2143.8 42.57587198211091
2219.24 43.199355015548335
2297.61 42.685704474608386
2378.17 42.49172370757525
2462.4 42.28559567123807
2548.83 42.64726934283378
2638.92 42.01019071349228
2731.93 42.34828746935885
2828.61 41.92521907444757
2928.22 41.8176608039541
3031.49 41.77229114636056
3138.43 41.56611573205171
3249.02 41.886269206072356
3363.28 41.679057417570164
3481.93 41.433201174431744
3604.98 41.35543990681771
3732.42 41.47095818728896
3863.53 41.60061533213751
3999.76 41.40432935430542
4141.11 41.749770835440586
4286.87 41.855352898968306
4438.48 41.82515604397352
4594.48 41.717700700379
4757.08 41.949315573363904
4924.8 42.10454666450782
5098.39 42.36461629772991
5277.83 42.21940350626757
5463.87 42.080737769704484
5656.49 43.06047878848365
5856.45 43.38043234569798
6062.99 42.7834103882912
6276.86 42.84044090540462
6498.05 42.790336080500424
6727.29 42.13453867538463
6964.6 41.970537218273265
7209.96 41.78952653496813
7464.11 41.87054201733805
7727.78 42.263820953662105
8000.24 42.52039255545782
8282.23 42.539924117537595
8574.46 42.708913364978386
8876.22 42.95130534158007
9189.7 43.34006409751842
9513.43 43.815659755476176
9848.88 44.09564267888277
10196.8 44.2481640344062
10556.4 44.488877402008214
10928.5 44.62721585147975
11313.7 44.54988736479217
11712.9 44.41149906328974
12126.0 44.33829369492173
12553.7 44.38295076841524
12996.1 44.51141003846577
13454.6 44.42196951466728
13928.5 44.075034093329165
14419.9 43.54328700148723
14928.2 43.28630199276617
15454.8 43.04755919155829
15999.8 42.79628015261392
16564.5 43.138048325529184
17148.2 42.314866941387294
17753.2 41.11373675542926
18379.4 41.154554637320146
19027.6 42.39214569161466
19698.5 42.76766452274525
19999.5 42.961142806979865
