Freq,Floor Bounce,Ceiling Bounce,Front Wall Bounce,Side Wall Bounce,Rear Wall Bounce,Total Early Reflection
20.5078,58.81614933300453,59.186586785617735,58.61731492011101,59.69699223721848,63.29106934720426,60.32143984385486
21.9727,61.09009314341712,60.69346931653696,60.71954004289408,61.55368110328071,65.46313943947781,62.34866112713702
23.4375,63.88110086420903,64.3973986121983,63.7434874175882,65.06937694966105,69.20027786582014,65.81968289295945
24.9023,67.20292583372661,67.70367287147253,67.0760859755612,68.35568525799208,72.2099281786859,69.00120225058701
26.3672,71.47872787063162,71.70220382327186,71.32498036203272,72.23948418303392,75.24486828854329,72.67766747053393
27.832,74.5850960825248,74.73829095112738,74.43124060827883,75.22518442581413,77.96139380054517,75.61337815780537
29.2969,77.05442890114504,77.29890579038302,76.94973982298954,77.696667018609,80.21464370860024,78.03304429248345
30.7617,79.35151431965346,79.57732003053943,79.25097751920204,79.94175630792266,82.22787458099161,80.22600774396241
32.2266,81.27053560098881,81.53249410019113,81.18707299920268,81.84875356191908,83.94520625947632,82.08890914653134
33.6914,82.56156573050278,82.79464953186057,82.47426267015231,83.08618291706986,84.9855213432701,83.28850742353022
35.1562,83.41668535161587,83.61292113216918,83.33283347496302,83.88507870664245,85.57141697077031,84.04878719096467
36.6211,83.84758345747039,84.06218958905771,83.78158318746294,84.28556100109061,85.79878065551814,84.42338154570616
38.0859,84.01773726812515,84.19420775636725,83.94866902817913,84.41052077842156,85.7785791692772,84.52565248635099
39.5508,84.07924779148517,84.26434601364254,84.02017641185734,84.45798625551542,85.71991894476392,84.55604165500236
41.0156,84.17531389425238,84.38722765137724,84.13682825075882,84.54192356974453,85.68932584878704,84.62569843350398
42.4805,84.25262257948587,84.43497224443057,84.21080124556778,84.58219476931089,85.6133588767256,84.65080672006916
43.9453,84.31674638389701,84.49958762874613,84.2814123007159,84.62361535796099,85.55782193952929,84.68215384554647
45.4102,84.27228201449644,84.45835505792793,84.24388472763351,84.5662709957723,85.42502818638012,84.61558759994396
46.875,84.30935777815027,84.48653920316686,84.284454231351,84.58668284330021,85.35767272699397,84.62333881860009
48.3398,84.38578477831018,84.53574743751341,84.35631290224016,84.63637933113336,85.3271560069282,84.66320465095245
51.2695,84.4659857316267,84.5829818846241,84.43506001755695,84.66720850123873,85.22568391837106,84.68514605929455
