Freq "Sound Power DI"
20.5078 58.03011285928349
21.9727 58.10523853302324
23.4375 58.02580278117267
24.9023 58.08395787874241
26.3672 58.09557647987455
27.832 58.08759731497872
29.2969 58.05885883384751
30.7617 58.017941492070236
32.2266 58.016851594525264
33.6914 57.990919770814074
35.1563 57.9802649559644
36.6211 57.979949777699744
38.0859 57.9788354731582
39.5508 58.0143240465743
41.0156 57.98799201596799
42.4805 57.96015390011597
43.9453 58.00372242092833
45.4102 58.04109126825858
46.875 58.052049294913346
48.3398 58.147698125069184
51.2695 58.25864474074449
52.7344 58.2420673404975
54.1992 58.286096874086596
55.6641 58.38092496615489
58.5938 58.537697474289345
60.0586 58.59798374049254
62.9883 58.78475887057759
64.4531 58.88262296411699
67.3828 58.97709939492776
68.8477 59.03543002193841
71.7773 59.275360314593115
74.707 59.556248573653306
77.6367 59.78177902446026
79.1016 59.90082780778977
82.0313 60.159168189377596
84.9609 60.31965381441857
87.8906 60.46848216112579
90.8203 60.7608685674258
95.2148 61.22022403957365
98.1445 61.519600025953906
101.074 61.73513219006011
105.469 62.166826017764635
108.398 62.364021558520136
112.793 62.67131405076252
117.188 62.946203753876176
120.117 63.05265841326539
124.512 63.32146882156195
128.906 63.624940320718096
133.301 63.91432979634172
139.16 64.15190500095933
143.555 64.24651561600666
147.949 64.37524555492355
153.809 64.57851372296183
159.668 64.59334820616894
165.527 64.67938297871143
171.387 64.66549510479892
177.246 64.72661602387183
183.105 64.66629737884683
188.965 64.69356763020932
196.289 64.6455534693782
203.613 64.70758213123892
210.938 64.78762301683294
218.262 64.49043891785884
225.586 64.43059476546675
232.91 64.65155101182846
241.699 64.64331896515148
250.488 64.7946950723895
259.277 64.71882455943228
268.066 64.33732619922465
276.855 64.36141612954292
287.109 64.56587980013757
297.363 64.67979575615625
307.617 64.37849333458308
319.336 64.25537953438446
329.59 64.45155222272697
341.309 64.64710955945264
353.027 64.88141127276052
366.211 64.80499356558914
379.395 64.57681373381183
392.578 64.7502536512139
405.762 64.8330322671648
420.41 64.8073098633923
435.059 65.22438910949296
451.172 64.94759672031795
465.82 64.45337422742404
483.398 65.3255851073554
499.512 64.88032413230997
517.09 65.49295505212314
536.133 65.30404023364765
555.176 64.94219036473682
574.219 65.31330647952203
594.727 65.10708907851202
615.234 65.24157298744016
637.207 65.45797165436156
659.18 65.71405448949498
682.617 65.31607042879236
707.52 65.53078093420447
732.422 65.79685899162874
757.324 65.73074722139543
785.156 65.99097955942617
811.523 65.98598974210087
840.82 66.07955577774898
870.117 66.70240131549278
900.879 66.39851712745855
933.105 66.69095572935471
965.332 66.61687444239573
1000.49 66.90420631967618
1035.64 66.83490797695347
1072.27 67.38071212632403
1108.89 67.28665796281896
1148.44 67.50366502832452
1189.45 67.65878922414906
1230.47 67.80054440602184
1274.41 67.9617062305544
1319.82 67.87059503144336
1366.7 68.18451231691131
1413.57 68.20198948947932
1463.38 67.96942148352623
1516.11 67.84991461775063
1568.85 67.7967282094105
1624.51 67.24316890346941
1681.64 66.89191840467846
1741.7 66.8752190302866
1803.22 66.86554912640366
1866.21 66.50669796064426
1932.13 66.18326679137724
1999.51 66.4146762539209
2069.82 66.91013524043814
2143.07 66.60441011336711
2219.24 66.31867429589616
2296.88 66.71343729901848
2378.91 66.83917441115278
2462.4 66.55247974919915
2548.83 66.64176578890387
2639.65 66.79358205846712
2731.93 66.87885520460664
2828.61 66.86589974506842
2928.22 66.95321401625925
3030.76 67.43905642577364
3137.7 67.11659136580923
3249.02 67.6555944922428
3363.28 67.51968728498919
3481.93 67.49657282988566
3604.98 67.54282052543752
3732.42 67.57665971989609
3864.26 67.63602248491755
4000.49 67.46745636755749
4141.11 67.7540913040264
4287.6 67.65518985943139
4438.48 67.93922494401201
4595.21 67.78434136153177
4756.35 68.10536474933596
4924.8 67.8382419435465
5097.66 67.77466860378351
5277.83 67.96137925635551
5463.87 67.67851112429885
5657.23 67.7640712166469
5856.45 67.82111504843283
6062.99 67.69485793464875
6276.86 67.55840160001281
6498.05 67.7236063233881
6726.56 67.8584340849914
6963.87 67.7548038621653
7209.96 67.77767457196259
7464.84 67.93057208673241
7727.05 68.06435759477185
7999.51 68.1726999215682
8282.23 68.28362394522516
8573.73 68.37470813190744
8876.95 68.5041402760263
9188.96 68.64293973267766
9514.16 68.70593267988772
9849.61 68.67975861308912
10196.8 68.63602876966662
10555.7 68.52327564919723
10927.7 68.29147230196376
11313.0 68.04805090982953
11712.9 67.73268390897783
12126.0 67.39161448000306
12553.7 67.2493777931589
12996.1 67.40559767441661
13454.6 67.58710213587224
13929.2 67.79993717194981
14419.9 67.99273805728564
14928.2 68.22095317551967
15455.6 68.43301388164363
16000.5 68.57771155993748
16564.5 68.61140059042376
17148.9 68.61979172854646
17752.4 68.61282917700552
18379.4 68.50924701672483
19026.9 68.31289044170335
19697.8 68.20599009411605
19999.5 68.10801509393809
