Freq "DI offset"
20.0 30
20.2909 30
20.586 30
20.8855 30
21.1893 30
21.4975 30
21.8102 30
22.1274 30
22.4492 30
22.7758 30
23.1071 30
23.4432 30
23.7841 30
24.1301 30
24.4811 30
24.8372 30
25.1984 30
25.5649 30
25.9368 30
26.3141 30
26.6968 30
27.0851 30
27.4791 30
27.8788 30
28.2843 30
28.6957 30
29.1131 30
29.5365 30
29.9661 30
30.402 30
30.8442 30
31.2929 30
31.748 30
32.2098 30
32.6783 30
33.1536 30
33.6359 30
34.1251 30
34.6215 30
35.125 30
35.6359 30
36.1543 30
36.6802 30
37.2137 30
37.755 30
38.3041 30
38.8613 30
39.4265 30
40.0 30
40.5818 30
41.1721 30
41.771 30
42.3785 30
42.9949 30
43.6203 30
44.2548 30
44.8985 30
45.5515 30
46.2141 30
46.8863 30
47.5683 30
48.2602 30
48.9621 30
49.6743 30
50.3968 30
51.1299 30
51.8736 30
52.6281 30
53.3936 30
54.1702 30
54.9581 30
55.7575 30
56.5685 30
57.3914 30
58.2261 30
59.073 30
59.9323 30
60.804 30
61.6884 30
62.5857 30
63.496 30
64.4196 30
65.3566 30
66.3073 30
67.2717 30
68.2502 30
69.2429 30
70.2501 30
71.2719 30
72.3086 30
73.3603 30
74.4274 30
75.5099 30
76.6083 30
77.7226 30
78.8531 30
80.0 30
81.1636 30
82.3442 30
83.5419 30
84.757 30
85.9899 30
87.2406 30
88.5096 30
89.797 30
91.1031 30
92.4282 30
93.7726 30
95.1366 30
96.5204 30
97.9243 30
99.3486 30
100.794 30
102.26 30
103.747 30
105.256 30
106.787 30
108.34 30
109.916 30
111.515 30
113.137 30
114.783 30
116.452 30
118.146 30
119.865 30
121.608 30
123.377 30
125.171 30
126.992 30
128.839 30
130.713 30
132.615 30
134.543 30
136.5 30
138.486 30
140.5 30
142.544 30
144.617 30
146.721 30
148.855 30
151.02 30
153.217 30
155.445 30
157.706 30
160.0 30
162.327 30
164.688 30
167.084 30
169.514 30
171.98 30
174.481 30
177.019 30
179.594 30
182.206 30
184.856 30
187.545 30
190.273 30
193.041 30
195.849 30
198.697 30
201.587 30
204.52 30
207.494 30
210.512 30
213.574 30
216.681 30
219.833 30
223.03 30
226.274 30
229.565 30
232.905 30
236.292 30
239.729 30
243.216 30
246.754 30
250.343 30
253.984 30
257.678 30
261.426 30
265.229 30
269.087 30
273.001 30
276.972 30
281.0 30
285.088 30
289.234 30
293.441 30
297.709 30
302.04 30
306.433 30
310.89 30
315.412 30
320.0 30
324.655 30
329.377 30
334.168 30
339.028 30
343.959 30
348.962 30
354.038 30
359.188 30
364.412 30
369.713 30
375.09 30
380.546 30
386.081 30
391.697 30
397.394 30
403.175 30
409.039 30
414.989 30
421.025 30
427.149 30
433.362 30
439.665 30
446.06 30
452.548 30
459.131 30
465.809 30
472.584 30
479.458 30
486.432 30
493.507 30
500.686 30
507.968 30
515.357 30
522.853 30
530.458 30
538.174 30
546.002 30
553.943 30
562.001 30
570.175 30
578.469 30
586.883 30
595.419 30
604.08 30
612.866 30
621.78 30
630.824 30
640.0 30
649.309 30
658.753 30
668.335 30
678.056 30
687.919 30
697.925 30
708.077 30
718.376 30
728.825 30
739.426 30
750.181 30
