Freq "Listening Window"
20.5078 75.71048135596389
21.9727 77.22516982900805
23.4375 78.29414527611367
24.9023 79.36522923576999
26.3672 80.36303863646478
27.832 81.25636277443014
29.2969 81.99990996925912
30.7617 82.83185990080332
32.2266 83.56088003169232
33.6914 84.15422956850358
35.1562 84.77757407187396
36.6211 85.3315550756026
38.0859 85.77758375231545
39.5508 85.99603533761172
41.0156 86.21112437643636
42.4805 86.53902358277158
43.9453 86.81140461734205
45.4102 86.92353667933088
46.875 86.99282486432205
48.3398 86.74412244319834
51.2695 87.12059059704579
52.7344 87.19367424823153
54.1992 87.26343137590807
55.6641 87.4478689995451
58.5938 87.28556546741335
60.0586 87.27527412225766
62.9883 86.95780419659124
64.4531 86.82476241286489
67.3828 87.0049754572193
68.8477 87.00076031440747
71.7773 86.98438774674575
74.707 86.96968833354425
77.6367 86.7421353002475
79.1016 86.65328372339573
82.0312 86.77197737488113
84.9609 86.77937699115694
87.8906 86.5519584611643
90.8203 86.57980036064282
95.2148 86.50377962279939
98.1445 86.2116732874087
101.074 86.14330131512313
105.469 85.32311921298697
108.398 85.25481927583417
112.793 85.09533527896178
117.188 85.20533092002948
120.117 85.48407385397593
124.512 85.68628917970953
128.906 85.54663678329206
133.301 85.44739496265412
139.16 85.34039300641467
143.555 85.2241713120981
147.949 85.02219012063324
153.809 84.71030317493509
159.668 84.60101153359193
165.527 84.60958186346568
171.387 84.58441084337764
177.246 84.75328614754446
183.105 84.8698406068278
188.965 84.62779762820361
196.289 84.3635732970279
203.613 84.93202499922126
210.938 84.93414146230384
218.262 84.9079748985999
225.586 84.80430925479942
232.91 84.81933141324195
241.699 85.12489280932071
250.488 85.13406884007328
259.277 85.83392282005462
268.066 86.42109937973727
276.855 86.40506719448437
287.109 86.56099770329504
297.363 86.63201436882193
307.617 86.8938806513059
319.336 87.1425135074768
329.59 87.28896960416354
341.309 87.8282483004816
353.027 87.9937900454641
366.211 87.89647929227947
379.395 87.96773376587898
392.578 87.91642662802937
405.762 87.76529772025454
420.41 87.63125060529454
435.059 87.46761998050819
451.172 87.38598030549568
465.82 87.15186145455426
483.398 87.09928539818102
499.512 87.34041165062652
517.09 87.24469276485803
536.133 87.38148620128752
555.176 87.22599003178439
574.219 87.5273038233368
594.727 87.92054303825307
615.234 87.25667757207634
637.207 87.20706499208174
659.18 86.8633760646949
682.617 86.7182162016965
707.52 86.54686067946491
732.422 86.33412123394206
757.324 86.09419951968127
785.156 86.30521237186419
811.523 85.68153253415744
840.82 85.86074786144167
870.117 85.92636665673407
900.879 85.8796111269128
933.105 85.69082018276049
965.332 84.8969902043982
1000.49 84.89097424332044
1035.64 84.68623933978057
1072.27 84.06430987256682
1108.89 83.09544625508735
1148.44 82.95664473251612
1189.45 83.00384662261388
1230.47 83.82979094574729
1274.41 83.29009990420269
1319.82 84.1851626128889
1366.7 84.57826448790371
1413.57 84.65011833545574
1463.38 84.91184416490842
1516.11 84.292711252871
1568.85 83.96451536852958
1624.51 84.83930977782519
1681.64 84.98469444658019
1741.7 85.97126262857051
1803.22 86.40618563666436
1866.21 85.84329327356149
1932.13 85.56666294867978
1999.51 85.75703618578214
2069.82 86.12205143918158
2143.07 86.14036865511977
2219.24 85.53233409700033
2296.88 84.45886419181599
2378.91 83.80841689089372
2462.4 84.74427540818996
2548.83 85.26421298413095
2639.65 84.86033686434934
2731.93 84.12855037744771
2828.61 84.84036625970977
2928.22 86.63807866174245
3030.76 87.96892019111178
3137.7 88.49481824216461
3249.02 88.4291210813203
3363.28 88.43580985081164
3481.93 88.29878230377486
3604.98 87.7790589712767
3732.42 87.9630881353761
3864.26 87.95284361077393
4000.49 86.86703191671748
4141.11 87.63474841987777
4287.6 88.3342603930007
4438.48 88.20267081095484
4595.21 87.688566262549
4756.35 87.9101988640667
4924.8 87.03727822547381
5097.66 86.58890912924744
5277.83 86.02871531311808
5463.87 86.8822985210665
5657.23 86.85491941688358
5856.45 87.01916803469356
6062.99 87.59605263180163
6276.86 87.80454122115248
6498.05 87.6801853545603
6726.56 88.34054583774183
6963.87 87.63504344271466
7209.96 87.86565724201513
7464.84 88.01356115291149
7727.05 87.43150039222479
7999.51 87.78919693981454
8282.23 87.86065317124454
8573.73 88.1579680339996
8876.95 88.15012066119115
9188.96 88.42302796746786
9514.16 88.19099789225352
9849.61 87.9213664880286
10196.8 87.00074245344973
10555.7 85.89137054649619
10927.7 83.8626194678521
11313.0 80.8879156399132
11712.9 78.23496585232974
12126.0 76.65573649391928
12553.7 75.44655660294615
12996.1 73.72659906667725
13454.6 72.06068021146037
13929.2 72.18650571694387
14419.9 72.87089594572491
14928.2 72.75687741720701
15455.6 72.23403013642638
16000.5 71.506607348102
16564.5 70.69162449192041
17148.9 70.21446283090884
17752.4 70.1231600835414
18379.4 70.08563547511599
19026.9 70.27517653877828
19697.8 70.5787310540571
19999.5 70.43876034978146
