Freq,On Axis,Listening Window,Sound Power,Early Reflections,Early Reflections DI,Sound Power DI,DI offset
22.4,57.9,61.22699087585489,74.77066360843011,72.97818568022788,8.248805195627,6.4563272674247685,20
23.0,58.29999999999999,61.954410968466895,74.67174766425686,72.86606594948447,9.088345018982437,7.282663304210033,20
23.6,58.699999999999996,62.83245257924819,74.36770783081042,72.53257264275686,10.299879936491337,8.46474474843778,20
24.0,59.199999999999996,63.86450683206912,73.65904561249451,71.75089008745576,12.113616744613353,10.205461219574602,20
25.0,59.6,64.49835985098005,73.07543599103806,71.0397301829648,13.458629668015249,11.422923859941989,20
25.8,59.79999999999999,64.47273822623592,73.2986514338136,71.23565015265396,13.237088073581972,11.174086792422315,20
26.5,59.90000000000001,64.46407137797652,73.48424246958623,71.38022277351777,13.083848604458765,10.979828908390289,20
27.2,60.00000000000001,64.35834389412403,73.67293661878733,71.51908054727693,12.839263346847105,10.685407275336686,20
28.0,60.199999999999996,64.28198207782324,73.85619452793688,71.66361584845856,12.618366229364668,10.425787549886365,20
29.0,60.29999999999999,64.14849591139753,74.09521247647919,71.84983713309612,12.298658778301402,10.053283434918342,20
30.0,60.4,64.01788421764704,74.2604274102811,71.94161961364975,12.076264603997288,9.757456807365955,20
30.7,60.50000000000001,63.81905478113672,74.47218587494976,72.07275452495989,11.746300256176823,9.346868906186955,20
31.5,60.6,63.65949470032991,74.68869294476173,72.18624928332596,11.473245417003938,8.97080175556819,20
32.5,60.699999999999996,63.40904108564664,74.92106540418615,72.32123480349571,11.087806282150922,8.487975681460483,20
33.5,60.79999999999999,63.08213358576335,75.13249289687448,72.38773553869282,10.694398047070536,7.949640688888863,20
34.5,60.79999999999999,62.75570246429411,75.41385524383242,72.52260133309599,10.233101131198111,7.341847220461688,20
35.5,60.9,62.34840165182414,75.72966204366688,72.63736288571246,9.711038766111685,6.61873960815727,20
36.5,61.00000000000001,61.85031825327194,76.03636246303483,72.69847614831801,9.151842104953928,5.813955790237117,20
37.5,60.79999999999999,60.76460615918027,66.0682687076145,62.695814533124924,18.068791626055344,14.696337451565782,20
38.7,60.9,60.78489203073725,64.42233421164025,62.29887963635672,18.486012394380523,16.362557819096992,20
40.0,60.9,60.81650315425295,63.89881048928056,62.22617024447329,18.59033290977966,16.917692664972392,20
41.2,60.9,60.85039234302875,63.65344645585734,62.19532976253178,18.655062580496974,17.19694588717141,20
42.5,60.9,60.85039234302875,63.51417917306622,62.19098817696713,18.65940416606162,17.336213169962534,20
43.7,61.00000000000001,60.89405043649523,63.427830418741515,62.205989281821864,18.688061154673363,17.466220017753713,20
45.0,61.00000000000001,60.92538846105287,63.36247773509097,62.2088925331641,18.716495927888772,17.5629107259619,20
46.2,61.00000000000001,60.95039234302876,63.30465981712343,62.21579052209069,18.734601820938067,17.64573252590533,20
47.5,61.00000000000001,60.95039234302876,63.2834386901251,62.23322185699072,18.717170486038043,17.666953652903658,20
