Freq "Floor Bounce"
20.5078 56.54221449469287
21.2402 52.890071485308624
21.9727 57.53379689011169
22.7051 58.92240892592494
23.4375 60.2750242221077
24.1699 61.131604642842234
25.6348 62.91158295419868
26.3672 63.34175396085635
27.0996 64.39345325569951
27.832 64.981295835429
29.2969 66.2916558736836
30.0293 67.01007204959171
31.4941 68.14726632496962
32.2266 68.74210083541945
33.6914 69.72408795170384
34.4238 70.09930062019507
35.8887 71.07869371235242
37.3535 71.93564983098386
38.8184 72.70107835338898
39.5508 73.0244222464371
41.0156 73.79924946548464
42.4805 74.52588035301174
43.9453 75.0591466063872
45.4102 75.72581451591766
47.6074 76.36338721759815
49.0723 77.04533338293687
50.5371 77.69786595251077
52.7344 78.60166914009126
54.1992 79.02709059694794
56.3965 79.71020521743363
58.5938 80.46192181869549
60.0586 80.89966308328952
62.2559 81.4959528738355
64.4531 82.14197822370434
66.6504 82.62526836681221
69.5801 83.37759959590579
71.7773 83.88100649459595
73.9746 84.37866521860576
76.9043 84.92143566833465
79.834 85.41896959964852
82.7637 85.92827147306244
85.6934 86.36972437901306
88.623 86.76048349006173
91.5527 87.12308304823355
94.4824 87.44054566854041
98.1445 87.78254403194276
101.807 88.07941277433574
105.469 88.32047887914543
109.131 88.5489745711123
112.793 88.73600837623724
116.455 88.91621098059957
120.85 89.1645055293719
125.244 89.33083842341776
129.639 89.4722712621535
134.033 89.56047259032523
138.428 89.64577360651562
143.555 89.77128870454065
148.682 90.04114667130247
153.809 90.16214945585531
159.668 90.25332972010125
164.795 90.30703246864016
170.654 90.50209532024769
176.514 90.61415117177677
183.105 90.63264772825369
189.697 90.67084643302663
196.289 90.65258057956586
202.881 90.6961652909699
210.205 90.80851829949225
217.529 90.79641259300948
225.586 90.63343423225278
232.91 90.61381399847976
241.699 90.72520297850048
249.756 91.35241940457375
258.545 91.44619421824785
268.066 91.11854690350893
277.588 91.13468948132835
287.109 91.0432616746968
297.363 90.6491212469297
307.617 90.63906281768594
318.604 91.27096283699537
329.59 91.49186676646279
341.309 90.59831575210283
353.76 90.00916532203641
366.211 90.2013355807879
378.662 90.88929115667996
392.578 90.8928663076224
405.762 90.56014474234152
420.41 90.51941456060527
435.059 90.20350320536392
450.439 89.97572259922813
466.553 90.23399009973596
482.666 90.50041751582954
500.244 90.59953094273085
517.822 90.27957375098984
536.133 89.98087384058002
554.443 90.01119213363884
574.219 89.94731469813922
594.727 89.94549591212676
615.234 90.3144939378849
637.207 90.10782665066935
659.912 90.43958676818269
683.35 91.06464980956252
706.787 90.31333306735803
731.689 90.86118134565481
758.057 91.06077766338574
784.424 90.65890884482431
812.256 89.99552102489851
840.82 90.87340900268215
870.85 91.08278542026326
901.611 92.14970358243015
933.105 92.21806547669473
966.064 92.16066287939265
999.756 91.4356644971724
1034.91 91.3654552435718
1071.53 91.44564692349218
1109.62 91.12288839512203
1148.44 91.86240656126792
1189.45 90.46371534992116
1231.2 90.38537025916646
1274.41 89.74292161018283
1319.82 89.7841642254779
1365.97 89.68859031438014
1414.31 89.3210362931152
1464.11 88.14882886593544
1515.38 89.56316032574234
1568.85 89.38175193355163
1624.51 89.02273182567976
1681.64 87.48100486423789
1740.97 86.47327637900874
1802.49 84.57288164717232
1866.21 81.62839059501648
1932.13 82.26800651820618
2000.24 82.46998072651222
2070.56 82.48333374529734
2143.8 81.63707254411834
2219.24 82.46560578664655
2297.61 83.73924865213385
2378.17 84.38643065243596
2462.4 85.00302420500805
2548.83 85.34147523376069
2638.92 85.47930237567553
2731.93 86.02637459180939
2828.61 86.67503349964701
2928.22 86.77255052536088
3031.49 87.17741596401288
3138.43 87.1119315084641
3249.02 87.1617321457898
3363.28 87.2210594107436
3481.93 87.33405707836542
3604.98 86.93975889117164
3732.42 87.45788573936889
3863.53 87.81156900366676
3999.76 87.77245742743295
4141.11 87.3064126838557
4286.87 87.63368644338345
4438.48 88.2522648729732
4594.48 88.99338293137771
4757.08 88.75389555477298
4924.8 88.92632689644488
5098.39 89.59468861902705
5277.83 89.42870459424188
5463.87 88.60372121493883
5656.49 88.2439132840592
5856.45 88.66018766414763
6062.99 88.21345291893397
6276.86 87.87869325877008
6498.05 87.69466454214498
6727.29 87.49485798503693
6964.6 87.37134869757054
7209.96 87.35962975287825
7464.11 87.41672991340889
7727.78 87.52047685155011
8000.24 87.4168787858398
8282.23 87.42678174028504
8574.46 87.34232342162449
8876.22 87.3655297150704
9189.7 87.0575148191849
9513.43 86.85425372760561
9848.88 86.48330200314544
10196.8 86.34151138503827
10556.4 86.38896648140475
10928.5 86.51565405020632
11313.7 86.48571507986547
11712.9 86.29184380703794
12126.0 86.0588236812145
12553.7 85.69934619681794
12996.1 85.50508753703076
13454.6 84.98127851894176
13928.5 84.18147999049961
14419.9 82.93362758401375
14928.2 83.0433451055155
15454.8 84.32634233335077
15999.8 83.33426157809416
16564.5 82.52516322916671
17148.2 81.68416317289999
17753.2 80.87989406389295
18379.4 79.99567307235168
19027.6 78.66809424083465
19698.5 76.76837203366516
19999.5 75.7712805270231
