Freq "Early Reflections DI"
20.5078 38.53949683688265
21.9727 39.1837830232252
23.4375 39.83938324257309
24.9023 40.04482907188867
26.3672 38.12441289426556
27.832 36.166669304850075
29.2969 37.68326842674992
30.7617 38.66269415966438
32.2266 39.238164540206
33.6914 39.62690515143426
35.1562 39.87733185874568
36.6211 39.701147083705195
38.0859 39.35830824690049
39.5508 39.33727457601121
41.0156 39.46638970714949
42.4805 39.55560292087564
43.9453 39.614545966035564
45.4102 39.66740141487787
46.875 39.70740654356101
48.3398 39.71689219714443
51.2695 39.765462386137585
52.7344 39.7899560442994
54.1992 39.82842935468169
55.6641 39.85219553709602
58.5938 39.86953612668255
60.0586 39.866857448429215
62.9883 39.82656612991332
64.4531 39.83395114023223
67.3828 39.85012178567739
68.8477 39.85370036661631
71.7773 39.831062656787736
74.707 39.78277049460179
77.6367 39.75779907883263
79.1016 39.76920884333218
82.0312 39.82291462785949
84.9609 39.91347310637889
87.8906 39.80230338749746
90.8203 39.87627660463127
95.2148 39.87543917297239
98.1445 39.9073333839149
101.074 39.93598813356651
105.469 39.98188658995049
108.398 39.996296846701995
112.793 39.99019029110352
117.188 39.984498534083116
120.117 39.98952882572098
124.512 40.01472598743146
128.906 40.02915411981573
133.301 40.034139763353394
139.16 40.011667396123
143.555 40.050741286772706
147.949 40.084065507598424
153.809 40.08256759623339
159.668 40.084605958842275
165.527 40.13018500798266
171.387 40.125100777624624
177.246 40.08046747023292
183.105 40.08482190169023
188.965 40.16739711801918
196.289 40.24327576224853
203.613 40.221764273596875
210.938 40.22208569836869
218.262 40.22439036613392
225.586 40.28237731282694
232.91 40.3089163411247
241.699 40.32641915056175
250.488 40.40500972099075
259.277 40.38298992877584
268.066 40.43792369817544
276.855 40.437889260275654
287.109 40.4343443305943
297.363 40.56303574309379
307.617 40.597488100667434
319.336 40.589473239404356
329.59 40.607888201065876
341.309 40.7196335544495
353.027 40.711033061477366
366.211 40.75870429676333
379.395 40.73292949451775
392.578 40.76061536786966
405.762 40.85996525827886
420.41 40.81335640747069
435.059 40.811775301461935
451.172 40.80470263433662
465.82 40.57545870069703
483.398 41.32606760429114
499.512 41.48118125007882
517.09 41.36156405980181
536.133 41.430097926280084
555.176 41.331996739494784
574.219 41.414576116414764
594.727 41.4249193203742
615.234 41.41918050403146
637.207 41.3843722156854
659.18 41.339768845644414
682.617 41.548365638592486
707.52 41.55403219482464
732.422 41.45822636047609
757.324 41.2766241759347
785.156 41.5431912418306
811.523 41.25126844349168
840.82 41.092804810609934
870.117 41.90189837350978
900.879 41.924678932176334
933.105 41.82712417680696
965.332 42.09355132098618
1000.49 42.214433201216494
1035.64 42.22515820231956
1072.27 42.1549875159925
1108.89 41.997172525663885
1148.44 42.1469227175762
1189.45 42.45146746604205
1230.47 42.44817906067334
1274.41 42.72696487769478
1319.82 42.79253263102109
1366.7 43.43813874685124
1413.57 43.197262000232016
1463.38 42.24221798559543
1516.11 42.02803470132781
1568.85 42.93374798833406
1624.51 43.01314833251591
1681.64 43.23471456616744
1741.7 43.64061070084959
1803.22 43.95956367391241
1866.21 44.07886160501974
1932.13 44.24529230071494
1999.51 44.26510153062874
2069.82 44.39165855789513
2143.07 44.1785375852991
2219.24 44.63138791550459
2296.88 44.339229256751295
2378.91 44.039120108249264
2462.4 44.14027217266337
2548.83 44.38042493196518
2639.65 43.85441738093343
2731.93 43.728499149304824
2828.61 43.66666823517458
2928.22 43.79919261363081
3030.76 43.43656328093317
3137.7 43.43601131039358
3249.02 42.93667441070913
3363.28 42.30591925836073
3481.93 42.321949000183395
3604.98 42.515219371333686
3732.42 42.910881218803084
3864.26 42.77525675095012
4000.49 43.10292905308346
4141.11 42.68198022570249
4287.6 42.91726007065206
4438.48 42.668406007257346
4595.21 41.66309535685053
4756.35 41.33178221817576
4924.8 41.23166077726138
5097.66 41.537707071476135
5277.83 41.10014368194983
5463.87 41.17008866078443
5657.23 41.19041224049407
5856.45 41.07239360933531
6062.99 41.000022408429345
6276.86 41.33489937826411
6498.05 41.56934630967804
6726.56 41.79877120928791
6963.87 42.07726859557414
7209.96 42.40985969775241
7464.84 42.48093178781039
7727.05 42.52570585264141
7999.51 42.8208826318841
8282.23 42.91417638582047
8573.73 42.78405303600957
8876.95 42.839563731210916
9188.96 42.81342607781383
9514.16 42.992534700749204
9849.61 43.05487076873624
10196.8 43.163663095694815
10555.7 43.23351757952179
10927.7 43.24872170133956
11313.0 43.40203557150316
11712.9 43.679745474857995
12126.0 43.99459879392188
12553.7 44.18438421829666
12996.1 44.2722589990008
13454.6 44.42880345325942
13929.2 44.61604727730398
14419.9 44.791168075604034
14928.2 44.97815273610186
15455.6 45.17340742595249
16000.5 45.27200562710074
16564.5 45.19740225439271
17148.9 45.0255350838066
17752.4 44.9778426058939
18379.4 45.17920786412034
19026.9 45.275272025871274
19697.8 45.320350046499186
19999.5 45.31041985413306
