Freq "Sound Power"
20.1416 56.33687498531161
20.5078 57.277089654448375
21.2402 59.03840793534131
21.9727 61.230908924441266
22.7051 62.691013753364146
23.8037 64.46954494114784
24.5361 65.8434547104125
25.2686 67.19484326603892
26.3672 68.93374947650615
27.0996 69.87822238027404
28.1982 71.8029766704995
29.2969 73.16343593876894
30.0293 73.97630740987147
31.1279 75.19334614452826
32.2266 76.27674737290889
33.3252 77.11354812586946
34.79 77.92389658174356
35.8887 78.42614913318467
36.9873 78.78796696055048
38.4521 79.20329759067138
39.917 79.51180159186364
41.3818 79.75610625036548
42.8467 79.93045118504516
44.3115 80.07816796812277
45.7764 80.19198958041045
47.2412 80.30087273217097
49.0723 80.40450764198076
50.9033 80.5037560194743
52.7344 80.56677655133255
54.5654 80.64822095190019
56.3965 80.72885149095802
58.2275 80.80373173529226
60.4248 80.86414993118035
62.6221 80.91088229731936
64.8193 80.94785823589382
67.0166 80.9879448029143
69.2139 81.01306207606063
71.7773 81.03100064015224
74.3408 81.03892171375027
76.9043 81.05912968119573
79.834 81.0435264252718
82.3975 81.028108375354
85.3271 80.99673385770019
88.2568 80.9651492525169
91.5527 80.91128266046358
94.8486 80.8463393980118
98.1445 80.77087586024882
101.44 80.72199684906478
105.103 80.62535950035576
108.765 80.55386877584476
112.793 80.5463634038378
116.455 80.53943100807273
120.85 80.48091088409535
124.878 80.39023323682778
129.272 80.25372315696237
134.033 80.21517687988606
138.794 80.14757683726054
143.555 80.07122024838502
148.682 79.95413853739423
153.809 79.887491918457
159.302 79.95487438711493
164.795 79.95702976279988
170.654 79.88227650904945
176.88 79.75265330426305
183.105 79.56997564083032
189.331 79.50390710873407
196.289 79.40581162022221
202.881 79.26614019981663
210.205 79.16818044674997
217.529 79.11677730031214
225.22 78.99352434814838
233.276 78.89571666890613
241.333 78.83834267260026
250.122 79.05893058514921
258.911 79.0301705500428
268.066 78.97740240365106
277.222 78.81340324298047
287.109 78.79405618460082
297.363 78.64224244530665
307.617 78.48055336916866
318.604 78.3044082518695
329.956 78.5575306565284
341.675 78.70797344409402
353.394 78.7321402210889
365.845 78.5969123627461
379.028 78.71359996355243
392.212 78.73884473497
406.128 78.46915453483349
420.41 78.04366187384592
435.425 78.16494730936192
450.806 78.1347773290968
466.553 78.10857160706215
483.032 78.00477255422332
499.878 78.06991698782966
517.456 77.59715045837731
535.767 77.2144470771776
554.81 77.36227845799723
574.219 77.33438090081451
594.727 76.9671719411791
615.601 76.36798511826976
637.207 76.3706706556349
659.912 75.9196333057153
682.983 76.29614203781797
707.153 75.62311809593574
732.056 76.1431414884386
757.69 75.73673136472203
784.424 75.91538902359858
812.256 75.21788363367729
840.82 75.2246161116849
870.483 75.17083137462942
901.245 75.24227326128971
933.105 75.19854337325319
966.064 75.22624099431289
1000.12 75.27068979665098
1035.28 74.37040392535067
1071.9 74.67511703477376
1109.62 74.52113370219995
1148.8 74.29509858962348
1189.09 74.3004159565454
1231.2 74.387985322251
1274.41 74.70618787863843
1319.46 74.8741280802269
1365.97 75.3520476676524
1414.31 75.12748059956499
1464.11 75.15685962210539
1515.75 74.88009312265348
1569.21 74.72608921647581
1624.51 74.68566842331781
1681.64 74.58109126204816
1740.97 74.83271595888222
1802.49 75.13453924970703
1866.21 75.4328286531401
1931.76 75.06888422076491
1999.88 74.35147495959988
2070.56 74.14091154085526
2143.43 73.90717166507393
2219.24 74.10970961178349
2297.24 74.54695743892302
2378.54 74.81830813564783
2462.4 74.53841767637537
2549.19 74.3718556014362
2638.92 74.38524379719335
2731.93 74.22976645115006
2828.25 73.99200593687928
2928.22 74.17777769814948
3031.49 75.0607842036822
3138.43 74.71942236783146
3249.02 73.6032429439238
3363.65 74.17931580873902
3482.3 74.79438408750288
3604.98 74.14288549192085
3732.06 73.5226049300016
3863.89 73.36195347425384
4000.12 73.31739382271869
4141.11 73.8026998803935
4287.23 73.05143759633644
4438.11 72.82831594338381
4594.85 73.75478536086456
4756.71 73.5005917083197
4924.44 73.58415803596888
5098.39 73.7934073105887
5278.2 74.31589906605049
5464.23 73.62042306170963
5656.86 73.75745992516136
5856.45 73.51916741808225
6062.99 73.2040359890784
6276.86 73.12587862905907
6498.05 73.23297608981697
6727.29 73.05734374524127
6964.23 73.51714123912296
7209.96 73.38714068071553
7464.11 73.63564108445284
7727.42 73.70556216731562
7999.88 73.4785819687519
8282.23 73.42776012716111
8574.1 73.32308565600334
8876.59 73.35257214467957
9189.7 73.31475116582509
9513.79 73.1751183728736
9849.24 73.50949589739054
10196.4 73.06189296350827
10556.0 73.16843297209986
10928.5 72.80083928202946
11313.7 72.28851803577066
11712.5 72.63215398649939
12125.6 72.697467333046
12553.3 72.40882851201164
12996.1 72.1817942060998
13454.2 72.33265290247388
13928.8 72.53683063222356
14419.9 72.38130568939555
14928.6 72.23524563928956
15454.8 72.2410979258125
16000.1 72.28936911554406
16564.1 72.27415845787087
17148.2 72.25792451128719
17753.2 72.31003993469486
18379.0 72.44020594421386
19027.2 72.41681083296196
19698.5 72.33928631792828
19999.9 71.93636353116949
