Freq "On Axis"
20.5078 47.554199999999994
21.9727 48.685500000000005
23.4375 51.491200000000006
24.9023 52.23899999999999
26.3672 53.49929999999999
27.832 56.346500000000006
29.2969 57.83460000000001
30.7617 61.256900000000016
32.2266 63.1605
33.6914 66.1561
35.1562 68.5223
36.6211 70.74819999999998
38.0859 72.7939
39.5508 74.7437
41.0156 76.5157
42.4805 78.2524
43.9453 79.8899
45.4102 81.3048
46.875 82.5331
48.3398 83.8105
51.2695 85.86059999999999
52.7344 86.7073
54.1992 87.4249
55.6641 88.0516
58.5938 88.9841
60.0586 89.3443
62.9883 89.7929
64.4531 89.871
67.3828 90.00589999999998
68.8477 90.0224
71.7773 90.0183
74.707 89.9509
77.6367 89.8789
79.1016 89.7883
82.0312 89.60100000000001
84.9609 89.5324
87.8906 89.58310000000002
90.8203 89.4852
95.2148 89.3788
98.1445 89.2708
101.074 89.1535
105.469 88.9791
108.398 88.9069
112.793 88.8153
117.188 88.6038
120.117 88.724
124.512 88.8169
128.906 88.8203
133.301 88.7086
139.16 88.3616
143.555 88.49740000000001
147.949 88.53
153.809 88.405
159.668 88.2678
165.527 88.2297
171.387 88.1938
177.246 88.11550000000001
183.105 88.0066
188.965 87.9412
196.289 87.7376
203.613 87.6368
210.938 87.6278
218.262 87.4337
225.586 87.1827
232.91 87.1161
241.699 87.1895
250.488 87.5212
259.277 87.53679999999999
268.066 87.3048
276.855 86.9296
287.109 86.5694
297.363 87.1752
307.617 87.5117
319.336 86.92730000000002
329.59 87.6159
341.309 87.3755
353.027 87.1453
366.211 87.2978
379.395 87.3081
392.578 87.9437
405.762 87.7492
420.41 88.1047
435.059 87.5988
451.172 86.9726
465.82 87.6336
483.398 87.3816
499.512 87.0565
517.09 86.6085
536.133 86.30990000000001
555.176 86.0888
574.219 86.7526
594.727 86.62060000000001
615.234 86.08200000000001
637.207 85.124
659.18 85.2377
682.617 84.9778
707.52 84.5125
732.422 87.04879999999999
757.324 86.6671
785.156 87.0279
811.523 85.48629999999999
840.82 87.4141
870.117 89.0086
900.879 88.4727
933.105 88.86720000000001
965.332 88.28669999999998
1000.49 88.284
1035.64 88.5965
1072.27 88.90480000000001
1108.89 89.1941
1148.44 89.4722
1189.45 88.3715
1230.47 89.00150000000001
1274.41 88.3833
1319.82 88.0148
1366.7 88.9894
1413.57 88.75589999999998
1463.38 86.7093
1516.11 88.8738
1568.85 88.8637
1624.51 88.449
1681.64 89.01990000000002
1741.7 89.7506
1803.22 89.6066
1866.21 89.99990000000001
1932.13 89.566
1999.51 90.4681
2069.82 90.32000000000001
2143.07 89.5537
2219.24 89.29520000000001
2296.88 89.4374
2378.91 88.26010000000001
2462.4 88.07610000000001
2548.83 88.92289999999998
2639.65 88.0046
2731.93 87.6874
2828.61 87.8042
2928.22 88.7505
3030.76 88.704
3137.7 87.675
3249.02 88.2402
3363.28 88.4135
3481.93 88.5953
3604.98 88.4082
3732.42 87.95700000000001
3864.26 86.99980000000001
4000.49 87.3266
4141.11 87.849
4287.6 87.8394
4438.48 88.5528
4595.21 88.421
4756.35 88.409
4924.8 87.0046
5097.66 87.3139
5277.83 87.59139999999998
5463.87 87.35350000000001
5657.23 87.48960000000001
5856.45 87.9394
6062.99 87.7512
6276.86 88.4809
6498.05 88.4921
6726.56 88.1607
6963.87 87.9862
7209.96 87.7031
7464.84 87.8336
7727.05 87.6633
7999.51 87.4473
8282.23 87.7485
8573.73 88.0276
8876.95 88.32
9188.96 88.5091
9514.16 88.8124
9849.61 89.153
10196.8 89.4899
10555.7 89.6725
10927.7 89.9226
11313.0 89.58580000000002
11712.9 88.6117
12126.0 88.1865
12553.7 87.4745
12996.1 87.3789
13454.6 87.5197
13929.2 87.5864
14419.9 87.3812
14928.2 87.1355
15455.6 86.869
16000.5 87.14059999999999
16564.5 88.105
17148.9 89.4117
17752.4 90.1846
18379.4 90.66030000000002
19026.9 90.64910000000002
19697.8 90.4353
19999.5 90.80149999999999
