Freq "Early Reflections"
22.4 44.00530574480854
23.0 45.63212493861795
23.6 47.236413782029956
24.0 49.62344010743797
25.0 51.72295777520387
25.8 53.44349884130207
26.5 54.97742312007037
27.2 56.63885412887254
28.0 58.107545538500986
29.0 59.39830345703621
30.0 60.78387898321182
30.7 62.46831272063491
31.5 63.96256343890391
32.5 65.30671072707409
33.5 66.77776595467219
34.5 68.09290091082053
35.5 69.29897258726865
36.5 70.46695027952498
37.5 71.52287165513673
38.7 72.47800492506161
40.0 73.30288492386063
41.2 74.07486674511182
42.5 74.76750304947373
43.7 75.39567605763384
45.0 75.95646451422279
46.2 76.38345274102814
47.5 76.78882873355363
48.7 76.95795567156088
50.0 77.11622835435743
51.5 77.3153983576044
53.0 77.56426334132308
54.5 77.8840085476033
56.0 78.25311651745275
58.0 78.58283006292159
60.0 78.91829606571639
61.5 79.36741757159272
63.0 79.72242887912307
65.0 80.02025193466342
67.0 80.26353144238126
69.0 80.36918740968795
71.0 80.36257687871964
73.0 80.55604116120392
75.0 80.79433417462926
77.5 80.9747955765521
80.0 80.89756718244456
82.5 80.88586806844856
85.0 80.99455095560674
87.5 81.04162194745271
90.0 80.98747156313257
92.5 80.94589506207485
95.0 80.80849247648051
97.5 80.71962884586252
100.0 80.57139260659356
103.0 80.45196283461352
106.0 80.46593424237865
109.0 80.59661404106465
112.0 80.88212212090302
115.0 81.16354921849909
118.0 81.04717890394488
122.0 80.7679484984769
125.0 80.5252557356542
128.0 80.3672614683257
132.0 79.92669117918071
136.0 79.37835415825533
140.0 78.85320845510947
145.0 78.41783907754171
150.0 77.74049317268097
155.0 76.72957326259167
160.0 75.47055921552612
165.0 74.23237691680427
170.0 73.575249258356
175.0 72.87461142118843
180.0 72.1115263994021
185.0 71.57682587077622
190.0 71.67322474022652
195.0 72.56986476672677
200.0 74.03177316005485
206.0 75.58496403148132
212.0 76.9971245724964
218.0 78.15763783104521
224.0 79.10369069858457
230.0 79.76398186408045
236.0 80.2511741643128
240.0 80.5551789434912
250.0 80.69369089689974
258.0 80.74810781434768
265.0 80.6813552688455
272.0 80.52614390869773
280.0 80.27578506575807
290.0 79.92083023228791
300.0 79.42965005584159
307.0 78.88458904907695
315.0 78.23725491642296
325.0 77.5610167294368
335.0 76.90192253767809
345.0 76.22515919207491
355.0 75.58026709857342
365.0 74.91754133498063
375.0 74.34497374293751
387.0 73.87998840689032
400.0 73.51182349872062
412.0 73.34402533256808
425.0 73.45261219424518
437.0 73.85165493650896
450.0 74.44206756604375
462.0 74.98492459559688
475.0 75.38073346349003
487.0 75.48132976780788
500.0 75.24014360150866
515.0 74.58130881046587
530.0 73.642583723373
545.0 72.65151791381558
560.0 72.26409922410534
580.0 72.64983072676789
600.0 73.27760587915473
615.0 73.8163375927167
630.0 74.20671442589172
650.0 74.62378428533943
670.0 75.25037692845545
690.0 76.21134098237779
710.0 77.24843124231066
730.0 78.16960067758814
750.0 78.76784235448952
775.0 79.0788602028224
800.0 79.1745891146528
825.0 78.99525482055273
850.0 78.50549138474696
875.0 77.88819816574664
900.0 77.55861914479956
925.0 77.5207038388782
950.0 77.30715519448512
975.0 76.83076281369354
1000.0 76.29888091901535
1030.0 76.08620353241379
1060.0 76.08180161599545
1090.0 76.01333605591914
1120.0 75.9514512838086
1150.0 75.75264025764584
1180.0 75.2916051326323
1220.0 74.96243924063819
1250.0 74.93170662878393
1280.0 74.57007573530808
1320.0 73.29288508282917
1360.0 71.73908466680517
1400.0 71.6123681655423
1450.0 72.24164988052894
1500.0 72.58183084456056
1550.0 73.00928021637645
1600.0 73.11120871759655
1650.0 73.15494206116082
1700.0 73.43098462592567
1750.0 72.89010438947622
1800.0 71.41202280785483
1850.0 70.79122394401895
1900.0 71.4619136031377
1950.0 71.72621011073522
2000.0 71.66797070200332
2060.0 71.87407692446146
2120.0 71.95393837975135
2180.0 72.01988949968435
2240.0 71.9800458125798
2300.0 72.16140988526092
2360.0 72.35369772509543
2400.0 72.74130245677584
2500.0 72.89086356677583
2580.0 72.48588875549666
2650.0 72.40818252083089
2720.0 72.28287228087342
2800.0 72.17446400356513
2900.0 72.75270379281456
3000.0 72.97450030796503
3070.0 73.09047426413575
3150.0 73.29435268994114
3250.0 73.75471042289837
3350.0 73.6795071646345
3450.0 73.52368577438085
3550.0 73.61603769352769
3650.0 73.86732811423546
3750.0 73.98328056388722
3870.0 73.44653521492002
4000.0 73.36171375857458
4120.0 73.66312607178384
4250.0 73.91935021561697
4370.0 74.09584522124278
4500.0 73.83771319304864
4620.0 74.32989128844456
4750.0 74.57255035674105
4870.0 74.77166642936213
5000.0 75.23305758518012
5150.0 76.18398681203298
5300.0 77.09761740377698
5450.0 76.56489543060442
5600.0 75.57966269952445
5800.0 75.14063106986794
6000.0 75.97954295806414
6150.0 75.82792680043676
6300.0 74.87909975794831
6500.0 74.451204341385
6700.0 74.4304810324168
6900.0 74.45014435246857
7100.0 74.74793925845755
7300.0 75.58954377355363
7500.0 75.64293418844225
7750.0 75.0929660170942
8000.0 75.02920072726492
8250.0 75.74235693763481
8500.0 76.12353290420475
8750.0 75.54039567765443
9000.0 75.53623178402863
9250.0 76.15146817835966
9500.0 76.04203570690605
9750.0 76.79334817004938
10000.0 76.39424564380307
10300.0 76.20130999370289
10600.0 76.35377956969616
10900.0 75.53227054489531
11200.0 74.84629831943033
11500.0 73.56965138140974
11800.0 75.0652510095767
12200.0 75.79666742432161
12500.0 76.08273632160896
12800.0 73.73683552719095
13200.0 76.18590840413091
13600.0 73.40391309432236
14000.0 71.5157883934844
14500.0 74.03689533199932
15000.0 73.28907482942148
15500.0 72.93130492800111
16000.0 72.68324432959778
16500.0 69.35793090656844
17000.0 72.72398634206866
17500.0 73.85666338205799
18000.0 71.79872561502509
18500.0 76.44070875042958
19000.0 71.10035776321776
19500.0 74.04836804652989
