Freq "Sound Power DI"
20.5078 40.322254050322286
21.9727 40.596941149905476
23.4375 40.53061022557536
24.9023 40.594074102112
26.3672 40.61100896377097
27.832 40.57041363809155
29.2969 40.53162853912694
30.7617 40.523554162208285
32.2266 40.5156020593607
33.6914 40.50228286924252
35.1562 40.53531016442025
36.6211 40.53589344940387
38.0859 40.53406874002218
39.5508 40.539980462481196
41.0156 40.53537954780329
42.4805 40.54442002627445
43.9453 40.53338459402984
45.4102 40.53935363516504
46.875 40.57742943733864
48.3398 40.57854097796334
51.2695 40.578916536166105
52.7344 40.58822781515451
54.1992 40.599751355079704
55.6641 40.63223423976531
58.5938 40.67013046297551
60.0586 40.68800179048752
62.9883 40.69530594669317
64.4531 40.68201078839374
67.3828 40.6517135135892
68.8477 40.64050027791531
71.7773 40.68439527537153
74.707 40.72940763176335
77.6367 40.70928075696932
79.1016 40.71647917434393
82.0312 40.780972385714136
84.9609 40.84687313835549
87.8906 40.88757488071802
90.8203 40.87963851350435
95.2148 40.922626063902584
98.1445 40.97358459351564
101.074 40.99904051246655
105.469 41.057557174537735
108.398 41.0960051159536
112.793 41.20301079115542
117.188 41.26392969342943
120.117 41.36419314049043
124.512 41.327977179351265
128.906 41.353827074505475
133.301 41.464393730832725
139.16 41.63809679067698
143.555 41.89069020676207
147.949 41.84412033953309
153.809 41.85582898864676
159.668 41.775989883307204
165.527 42.161895379179015
171.387 42.21904919817061
177.246 42.14288126781369
183.105 42.58922812023867
188.965 42.75770638795508
196.289 42.76290120941701
203.613 42.492820070388134
210.938 42.778269686691175
218.262 43.152418259144085
225.586 42.7249435770661
232.91 42.92657958339504
241.699 43.29639252076895
250.488 43.82193111144552
259.277 42.69567530114617
268.066 43.188653382501926
276.855 43.557120639235194
287.109 43.41505337897024
297.363 43.763816735928216
307.617 44.13890736448596
319.336 44.33729934712916
329.59 43.47062245534492
341.309 43.44426971984289
353.027 44.15193896335447
366.211 43.75150081084415
379.395 43.72757568234074
392.578 44.871039399230256
405.762 44.30485275958071
420.41 45.013725954743876
435.059 43.51938599009175
451.172 42.94051624823504
465.82 44.716139112572776
483.398 45.37678185364403
499.512 45.217082620743554
517.09 43.743217184761235
536.133 43.76974275905853
555.176 45.53977958125411
574.219 44.73499509782411
594.727 45.66715071526396
615.234 45.24205885764957
637.207 45.52916141975079
659.18 45.50683693307184
682.617 45.040724257650126
707.52 45.43100974380448
732.422 45.104982352552966
757.324 45.89500644922373
785.156 44.536533639303755
811.523 44.16882923907616
840.82 44.435203269606134
870.117 44.80462036676856
900.879 43.284134455082466
933.105 43.83784157976548
965.332 44.67216152308964
1000.49 44.55609535049844
1035.64 43.924759800090584
1072.27 45.04020300373645
1108.89 44.63417778487565
1148.44 44.409309335703696
1189.45 44.700732816547514
1230.47 45.113767246859126
1274.41 44.63820264378147
1319.82 45.68959786887902
1366.7 44.96068522762549
1413.57 45.226752449989135
1463.38 45.419060702598
1516.11 44.83879177518281
1568.85 44.931476653200036
1624.51 44.65968324480701
1681.64 45.35001995498456
1741.7 44.84975412328899
1803.22 45.17986883290311
1866.21 44.64536831416483
1932.13 44.954198322959286
1999.51 45.19802906386053
2069.82 45.709281826037085
2143.07 45.66178679018101
2219.24 45.64792399305951
2296.88 46.07433370167051
2378.91 46.13406776508485
2462.4 45.977285156592814
2548.83 46.080121624835144
2639.65 45.99495406231365
2731.93 45.93190204014856
2828.61 45.36444459024413
2928.22 45.09887759051858
3030.76 45.05976059532435
3137.7 45.3228416188994
3249.02 44.713989122108245
3363.28 45.254759299155396
3481.93 45.26406267815298
3604.98 44.86483925222933
3732.42 45.230858282663974
3864.26 44.37047695656878
4000.49 44.80411112729294
4141.11 44.194319483702
4287.6 43.772652623102786
4438.48 44.20854265946507
4595.21 43.847234077610466
4756.35 44.21598910378296
4924.8 44.42098010714463
5097.66 44.68052577983393
5277.83 44.94776069654321
5463.87 45.00965228278476
5657.23 45.476848194059585
5856.45 45.673964421426845
6062.99 46.280371633254674
6276.86 46.50353885610575
6498.05 46.37849648342515
6726.56 46.78939235933879
6963.87 46.90122474627158
7209.96 47.17968189542651
7464.84 47.36966805621505
7727.05 47.31660135163351
7999.51 47.412875568269996
8282.23 47.4375743844727
8573.73 47.71606813370626
8876.95 48.15785479298711
9188.96 48.26221771930315
9514.16 48.202005066445366
9849.61 48.06777830155771
10196.8 47.97328319950424
10555.7 47.763114203332435
10927.7 48.0692157799143
11313.0 48.786807312491234
11712.9 49.36886152413881
12126.0 49.62631605245795
12553.7 49.79477192071457
12996.1 50.068012849830296
13454.6 50.36882216007554
13929.2 50.634716862638996
14419.9 50.85582582323259
14928.2 51.017489458365816
15455.6 51.333698175052916
16000.5 51.59612920708747
16564.5 51.874956257762335
17148.9 52.12390936562964
17752.4 52.194222798453296
18379.4 52.31456779157607
19026.9 52.56584723753265
19697.8 52.77513529962462
19999.5 52.8732240921363
