Freq "Sound Power"
20.5078 56.2694657537221
21.9727 57.44781682413699
23.4375 58.84818516261544
24.9023 60.034172940505385
26.3672 61.37862141402178
27.832 62.81396561994724
29.2969 64.25422608770293
30.7617 65.6567306550074
32.2266 66.91141135818475
33.6914 68.21342772578103
35.1563 69.41113298351006
36.6211 70.45634962130254
38.0859 71.47239315308201
39.5508 72.45590249296933
41.0156 73.57430103224695
42.4805 74.49161990748713
43.9453 75.27833523174547
45.4102 76.123371557924
46.875 76.90723775621171
48.3398 77.74859118494291
51.2695 79.17403927277971
52.7344 79.79827840975307
54.1992 80.44681914671052
55.6641 81.04713875815547
58.5938 82.0909753220679
60.0586 82.54089293091234
62.9883 83.35680315255381
64.4531 83.77003342352
67.3828 84.31595746603531
68.8477 84.51592209223176
71.7773 84.95391304198435
74.707 85.35546765264728
77.6367 85.57921597600114
79.1016 85.63568200655281
82.0313 85.80346236350222
84.9609 85.96741738825858
87.8906 86.01765880228623
90.8203 85.94602499661949
95.2148 86.08428972035244
98.1445 86.01422711136358
101.074 85.93583648876754
105.469 85.8988402219693
108.398 85.92417202930989
112.793 86.10993777419431
117.188 86.11293675501379
120.117 86.30599301735228
124.512 86.12212780852164
128.906 85.79388800273186
133.301 85.88664980436641
139.16 85.67037028411895
143.555 85.57246818124484
147.949 85.40722006881455
153.809 85.27819053775016
159.668 85.2280164381444
165.527 85.19578780689777
171.387 84.99908599352389
177.246 84.70849996219242
183.105 84.43331129328658
188.965 84.23202593096697
196.289 84.4271897315536
203.613 84.02982718105253
210.938 83.86976976947875
218.262 83.79477060807372
225.586 83.64602994142138
232.91 83.44508668621886
241.699 83.5095584385342
250.488 83.30882583173648
259.277 83.39008959500715
268.066 83.05237593893403
276.855 82.8646417559087
287.109 82.70836279516263
297.363 82.36542901100472
307.617 82.60578489315574
319.336 82.28868211357803
329.59 82.41033234104046
341.309 82.19883169613541
353.027 81.68412345952635
366.211 81.59653017901238
379.395 82.08136884867926
392.578 81.80555316635099
405.762 81.33379851558671
420.41 81.14507306801833
435.059 81.52909099250594
451.172 81.12263520255286
465.82 81.26743396709668
483.398 81.08200100234137
499.512 81.20882622189448
517.09 81.2984888817777
536.133 80.99131242292958
555.176 80.84052964602172
574.219 80.58704696143899
594.727 80.53466551850323
615.234 80.34509289343899
637.207 80.72620094368878
659.18 81.71922369945987
682.617 82.05632632506297
707.52 81.78494668324497
732.422 81.68689819518862
757.324 81.20581272898653
785.156 80.81027291227942
811.523 80.5749320858542
840.82 80.13333111410421
870.117 79.9240148132821
900.879 79.77218454053428
933.105 79.69146628637327
965.332 80.2728616452437
1000.49 79.69811323191662
1035.64 79.68520049961208
1072.27 80.06701415117521
1108.89 80.3668380269317
1148.44 80.434080212552
1189.45 80.24630269754553
1230.47 80.35034982604662
1274.41 80.34432705635639
1319.82 79.7345766268082
1366.7 79.29274526780733
1413.57 79.00293031719991
1463.38 78.58368801475764
1516.11 78.5978914367488
1568.85 78.40922246972525
1624.51 78.44661158009458
1681.64 78.00642896501289
1741.7 77.11369737678888
1803.22 77.66697005435739
1866.21 77.38514374497515
1932.13 76.4792271761927
1999.51 76.31812758978924
2069.82 76.84887868761047
2143.07 76.87263985930385
2219.24 76.15235730290169
2296.88 76.24330330471578
2378.91 77.25923796201315
2462.4 77.11346289695214
2548.83 76.83640326117113
2639.65 77.04419280481491
2731.93 76.98099117007872
2828.61 77.137253236171
2928.22 77.10515800546514
3030.76 76.70017802613332
3137.7 76.92185864835473
3249.02 76.65541885969871
3363.28 76.88798296057004
3481.93 77.1416503940479
3604.98 77.29292217425854
3732.42 77.07568519476933
3864.26 77.18588696424801
4000.49 77.1802691592322
4141.11 77.61879914642353
4287.6 77.80430081070135
4438.48 77.86626138792238
4595.21 78.0874349005787
4756.35 77.96828945923937
4924.8 77.57050515097573
5097.66 77.26805892481514
5277.83 77.2713277794673
5463.87 77.05751568105335
5657.23 76.85563667521949
5856.45 76.99129899018152
6062.99 77.34293212161803
6276.86 77.62054072401386
6498.05 77.58746414719118
6726.56 77.338389377652
6963.87 77.03415004761905
7209.96 77.035567433285
7464.84 76.7979045351272
7727.05 76.60073215900069
7999.51 76.62892740268374
8282.23 76.91054220299301
8573.73 77.09640469067507
8876.95 77.08993832866344
9188.96 76.86746381087062
9514.16 76.88035018321969
9849.61 76.87981011444577
10196.8 76.94139358274944
10555.7 77.09530860997566
10927.7 77.21942778536672
11313.0 77.20584633153089
11712.9 76.96295210190073
12126.0 76.62450342261275
12553.7 76.58169859856596
12996.1 76.45524769879161
13454.6 76.05919656821646
13929.2 75.53311169380463
14419.9 74.99159524311904
14928.2 74.59976538199004
15455.6 74.1909820959763
16000.5 73.8463263890502
16564.5 74.12727994583017
17148.9 74.21694396741302
17752.4 73.97648184784843
18379.4 73.50429415777799
19026.9 72.79162302806165
19697.8 72.17291805590845
19999.5 71.76726420427059
