Freq "Ceiling Bounce"
20.0 54.734994871019126
20.2909 55.439449030075025
20.586 56.094239610977155
20.8855 56.82323961097714
21.1893 57.39323961097713
21.4975 58.043473227792106
21.8102 58.54906144177457
22.1274 59.042688205867876
22.4492 59.487772815530576
22.7758 59.98639175074618
23.1071 60.320259757679224
23.4432 60.917345926928505
23.7841 61.33554812135972
24.1301 61.85430214282806
24.4811 62.47160774800585
24.8372 62.95223737176616
25.1984 63.507821654693174
25.5649 63.95698314276916
25.9368 64.46990565569124
26.3141 65.10953186725769
26.6968 65.73226586386315
27.0851 66.31626586386315
27.4791 66.88163228547765
27.8788 67.37067557382568
28.2843 67.99267557382566
28.6957 68.56467557382567
29.1131 69.08767557382566
29.5365 69.68432132332967
29.9661 70.1596068079911
30.402 70.67060680799109
30.8442 71.19151236909002
31.2929 71.68402236246699
31.748 72.148022362467
32.2098 72.60202236246701
32.6783 73.22144765506114
33.1536 73.70144765506114
33.6359 74.18744765506113
34.1251 74.78297044797463
34.6215 75.35997044797463
35.125 75.89032164224817
35.6359 76.45163190827397
36.1543 76.86663190827396
36.6802 77.29126152631507
37.2137 77.74276646981417
37.755 78.04271518365428
38.3041 78.55871518365427
38.8613 78.91156655437996
39.4265 79.23756655437997
40.0 79.56656655437996
40.5818 79.79956655437996
41.1721 80.13490231533584
41.771 80.40490231533582
42.3785 80.64790231533583
42.9949 80.90748101584323
43.6203 81.07572687269615
44.2548 81.32972687269614
44.8985 81.58672687269615
45.5515 81.91491681290081
46.2141 82.15991681290083
46.8863 82.29485643284404
47.5683 82.52164221610411
48.2602 82.69485964308578
48.9621 82.87585964308579
49.6743 82.99353939681129
50.3968 83.03617311561976
51.1299 83.27517629948707
51.8736 83.43985964308578
52.6281 83.58408815844112
53.3936 83.78017629948707
54.1702 83.89117629948707
54.9581 84.05599863191142
55.7575 84.21732680644999
56.5685 84.45599863191141
57.3914 84.63176221078497
58.2261 84.65599863191143
59.073 84.85140880503145
59.9323 84.93377173946725
60.804 85.21974254775512
61.6884 85.22240880503145
62.5857 85.35599863191143
63.496 85.51527028617278
64.4196 85.68933065619196
65.3566 85.78933065619195
66.3073 85.98933065619195
67.2717 86.00843024287829
68.2502 86.31059330427968
69.2429 86.41784413252059
70.2501 86.5780480730334
71.2719 86.74393780697717
72.3086 86.9315714700559
73.3603 87.144780146531
74.4274 87.3745697410085
75.5099 87.51699734702277
76.6083 87.64028271593435
77.7226 87.8283743375024
78.8531 88.05885964308578
80.0 88.23585964308577
81.1636 88.40360785084653
82.3442 88.63525231428744
