Freq "Sound Power"
20.5078 69.03985306334484
21.2402 71.05627852317734
21.9727 72.46159708014356
22.7051 73.95839122016085
23.4375 75.08717021536076
24.1699 77.32108309641696
25.6348 79.48674769512415
26.3672 80.67373993718192
27.0996 81.65104923825221
27.832 82.69378709606511
29.2969 84.22929678469366
30.0293 84.70739836673346
31.4941 85.52560546594425
32.2266 85.74796328426861
33.6914 86.1750182202357
34.4238 86.32297969569223
35.8887 86.50141877873217
37.3535 86.82181877802391
38.8184 87.12146078971455
39.5508 87.21129159866916
41.0156 87.50248094200352
42.4805 87.66228055306775
43.9453 88.01002643610394
45.4102 88.29038288965008
47.6074 88.79711068578438
49.0723 89.09550368698301
50.5371 89.38851305984122
52.7344 89.86389115438728
54.1992 90.18856126283373
56.3965 90.63630564525594
58.5938 91.06612163373248
60.0586 91.4273591781995
62.2559 91.79841281117523
64.4531 92.15763029275816
66.6504 92.54701205403482
69.5801 92.93772111298175
71.7773 92.99812302153751
73.9746 92.93310499570488
76.9043 92.7646639825909
79.834 92.62881369536925
82.7637 92.4180075738817
85.6934 92.14229449824713
88.623 91.91260117638319
91.5527 91.73823142245294
94.4824 91.44854101972776
98.1445 91.08424948174039
101.807 90.5671831210715
105.469 90.10781096216
109.131 89.69471833391378
112.793 89.23803761900562
116.455 88.90747822981851
120.85 89.29643729337361
125.244 89.0376578597094
129.639 88.64395419488109
134.033 88.74162121893639
138.428 88.49469958404399
143.555 88.04693140678137
148.682 87.90558332371955
153.809 87.7785844929682
159.668 87.13433214150031
164.795 86.61983699871861
170.654 86.17278866123013
176.514 86.0352944829461
183.105 85.73656115205564
189.697 85.37084549502906
196.289 84.86035852831851
202.881 84.38143655193214
210.205 85.08947258519048
217.529 84.72625882174063
225.586 85.06435787429193
232.91 85.12553152591771
241.699 84.51902714687328
249.756 84.56708762087541
258.545 84.30833497548056
268.066 85.2765006027321
277.588 83.71053558886426
287.109 84.28759356994576
297.363 84.73470881797068
307.617 83.82431999863036
318.604 84.34957636885981
329.59 83.71680682953043
341.309 84.52891214065188
353.76 84.313338981999
366.211 83.84468829746491
378.662 84.7947811840548
392.578 84.0258203809631
405.762 84.88916962115806
420.41 83.84144492850365
435.059 84.7600399657982
450.439 83.47730780594493
466.553 84.69267603135236
482.666 84.18128284414443
500.244 83.99063843604891
517.822 83.89468382672646
536.133 83.44585576593076
554.443 83.98531282768234
574.219 83.42692876476279
594.727 82.83138742083618
615.234 83.00256408502716
637.207 84.12221541535203
659.912 84.01046437043972
683.35 83.74272012886841
706.787 83.08587939411125
731.689 82.81569768433666
758.057 82.62915837023883
784.424 82.29038237258924
812.256 82.39053299497071
840.82 81.44611480458991
870.85 81.05991021934298
901.611 80.95623284473045
933.105 81.07525971964208
966.064 81.22795649921241
999.756 81.42720561005547
1034.91 81.2521727675251
1071.53 81.4773326785645
1109.62 81.47363703026876
1148.44 81.35262954788543
1189.45 81.34623228215013
1231.2 81.36965422259276
1274.41 81.16694413447634
1319.82 81.0050286510095
1365.97 81.05972804138148
1414.31 80.97868872405178
1464.11 81.53275846354842
1515.38 81.4088415180755
1568.85 80.71320557093271
1624.51 80.96938934749137
1681.64 80.44953488206565
1740.97 79.96933439678912
1802.49 81.34055065605212
1866.21 82.28547733474169
1932.13 82.63359216492643
2000.24 82.75821749398416
2070.56 83.48988002899594
2143.8 84.22627682280213
2219.24 83.68201600097693
2297.61 84.30161326504144
2378.17 84.7697648900767
2462.4 84.66349667232105
2548.83 84.63255118828967
2638.92 85.34723030678038
2731.93 85.39017109509838
2828.61 84.49349799910557
2928.22 84.28611238145889
3031.49 83.77423670357324
3138.43 83.69499835282495
3249.02 84.1083905890391
3363.28 84.13025707118582
3481.93 84.04779917752484
3604.98 84.08993404164228
3732.42 83.98868199706509
3863.53 83.71867235860766
3999.76 83.52201273585028
4141.11 83.26399759300573
4286.87 82.83251198933665
4438.48 83.58988475969167
4594.48 82.99184237229554
4757.08 82.75672477659406
4924.8 82.54068725152732
5098.39 82.01639517287227
5277.83 81.94629122095112
5463.87 81.69184361736575
5656.49 82.21393703161934
5856.45 82.42618194834648
6062.99 82.3497617877342
6276.86 82.10499802963281
6498.05 81.46447938260849
6727.29 81.17539162824023
6964.6 81.34217201803634
7209.96 81.17723381963084
7464.11 81.11211617826588
7727.78 80.45637772747175
8000.24 80.62429571063753
8282.23 80.42939169634245
8574.46 79.91864089873513
8876.22 79.81856675322287
9189.7 79.86772472322059
9513.43 79.64675796968884
9848.88 79.57952603829285
10196.8 79.41750189659906
10556.4 79.16052475892002
10928.5 78.94989448986193
11313.7 78.85799954509187
11712.9 78.48055223003016
12126.0 78.29983006860958
12553.7 78.28915032989842
12996.1 78.20810638849987
13454.6 78.31658417952879
13928.5 78.07458364593369
14419.9 77.9991397355925
14928.2 77.76025669309276
15454.8 77.87437544891877
15999.8 77.98796521137263
16564.5 78.06544112146968
17148.2 78.28590673259178
17753.2 78.36885965995965
18379.4 78.46423341784966
19027.6 78.37522705405367
19698.5 77.99001671201563
19999.5 77.82781771760402
