Freq,Floor Bounce,Ceiling Bounce,Front Wall Bounce,Side Wall Bounce,Rear Wall Bounce,Total Early Reflection
20.5078,55.455122382229135,55.08986077922687,54.62159008992866,55.779754980772324,62.11934486568846,57.739789611575375
21.2402,57.397925463510816,56.79405625044107,56.86339305456262,57.691378743861165,63.30613601398498,59.285579132893375
21.9727,58.14375504281104,56.78789404980496,57.32646378664397,57.97484355862453,63.57548788554563,59.614297566101115
22.7051,58.652974105271724,57.316967433681995,57.757284240608826,58.439439708845285,64.28335521188565,60.210655224355364
23.4375,58.710978202181124,58.19792768640919,57.97157102435911,59.16897051698031,65.22891061032252,60.92697868383458
24.1699,59.70967066669952,59.34786396485585,59.0742905248277,60.31196265652143,66.10428504061743,61.906810761397864
25.6348,60.92236302212409,60.57975053597242,60.27213402346855,61.49844492961985,67.19528099896282,63.052871182261455
26.3672,62.20577356364517,62.197618108344145,61.711323878758904,62.8649955251709,68.15347755402541,64.24037404376578
27.0996,63.109113420656385,62.564551399429305,62.56354926452816,63.33701344550339,68.37255084518962,64.67945621750745
27.832,63.29016166237652,63.09209959237528,62.80566087817995,63.910523945753496,69.121840724338,65.23981686544904
29.2969,64.69081702445835,64.14477679549195,64.1415607151625,65.11237382497477,70.0114515462163,66.31620172428033
30.0293,64.9903966688815,65.29418832188902,64.62367400257723,65.9642226654553,70.99125558498459,67.15189789751834
31.4941,67.49211713842041,67.44262863570428,67.13523452170817,68.10331383957886,72.31334350565963,69.01233625396658
32.2266,68.13536105075774,68.24399897962813,67.85364190065863,68.80770089036955,72.90938023665473,69.67771288612495
33.6914,69.85621908930872,69.88876592707538,69.60438554390882,70.44196551522496,74.16838234726664,71.18819622319356
34.4238,70.51639505372945,70.60870379709188,70.28644650823789,71.13121260277428,74.78017618812414,71.84614184432553
35.8887,72.07162878344616,72.20379724226954,71.87079686572301,72.68310723465602,76.04559051603685,73.2995354617482
37.3535,73.61257068314036,73.75216200516212,73.43941066716567,74.19117022024932,77.25408253166526,74.71776526223547
38.8184,74.89404691113015,74.9962122102438,74.7191426955441,75.42213320579177,78.26995866676528,75.89036254904013
39.5508,75.4799643061737,75.59234237183581,75.30776950086245,76.0099468204577,78.78220245737567,76.45336749627978
41.0156,76.85090183603167,77.0096453176473,76.7065086964915,77.38928086241087,79.94044190495117,77.76639763962336
42.4805,78.13591651610842,78.3139371286087,78.01694101468921,78.64310202242171,80.9517732639329,78.96457854750834
43.9453,79.1527192522393,79.26811643141232,79.0264684071833,79.60687276139465,81.72729594956878,79.88446879153712
45.4102,80.02611160592075,80.12357569819535,79.90078266122946,80.45190782230911,82.41718066825455,80.69420787799402
47.6074,81.11611903738408,81.19007175477047,80.98954812040724,81.50436447021251,83.2753132651477,81.70495652291349
49.0723,81.7313595117906,81.7923186676512,81.60701151059297,82.09645061974354,83.73436596089036,82.26951673616645
50.5371,82.22177494796448,82.26665468854873,82.09669137950809,82.56460473586753,84.08932871827187,82.715059458308
52.7344,82.84915992804571,82.87703006802725,82.72433562736187,83.16624270113635,84.5412061203797,83.28690720779521
54.1992,83.2237744204739,83.23008218838928,83.0957229727106,83.51707798271156,84.79228389672103,83.61971128986009
56.3965,83.66355242606615,83.64420521213991,83.53315118868524,83.92836720205388,85.07497138642911,84.00812603138341
58.5938,84.07782897012659,84.05548918531862,83.95386873156636,84.32971219015447,85.36336008077994,84.38861511989994
60.0586,84.28787883663367,84.26171279349576,84.16192070469691,84.52393510742692,85.48412485953973,84.57227591763954
62.2559,84.67039886021266,84.61509027874659,84.54069398653161,84.86709640488255,85.70092769086962,84.9005024475778
64.4531,84.9778563477933,84.89773690826378,84.84633447371176,85.15111007577488,85.88540837786299,85.16901959650545
66.6504,85.23078705090107,85.1363510714936,85.09755975002432,85.38236043911878,86.02893488188452,85.38903369198927
69.5801,85.65915863321547,85.51869757497079,85.51765550102556,85.77073016276373,86.28734954264574,85.76026770753359
71.7773,85.925612233355,85.77014326994706,85.77915878282616,86.02108863749919,86.48246541995675,86.00369251628415
73.9746,86.14602586883404,85.95144822130256,85.98685636315159,86.21801807448341,86.6286427284392,86.19306524190151
76.9043,86.49802148128917,86.2709588959308,86.33296274406301,86.54300787796625,86.86489526287322,86.50698128821745
79.834,86.84080115005924,86.6141848358681,86.6783316378062,86.87105328446371,87.12240413021681,86.82898862798302
82.7637,87.11855306422281,86.8500462481472,86.93977795131597,87.11929647262079,87.30431659771192,87.06927792877931
85.6934,87.45605030222241,87.0879896166373,87.2529312681872,87.40275681001474,87.49588985739199,87.34170144012364
88.623,87.7987932672355,87.40405765474698,87.60150181496645,87.73629354020947,87.74663442973893,87.65977083593901
91.5527,88.06501737018213,87.74090835854315,87.89409964560815,88.01503580052172,87.97154593636522,87.9387852130012
94.4824,88.3629388634544,88.02976179277131,88.18963758280218,88.28238793825021,88.16388821604899,88.20718434601191
98.1445,88.67359520031016,88.32526023648951,88.49105726128285,88.59521013735845,88.48042900983533,88.51470332506416
101.807,88.91027496708116,88.52940074015628,88.71998287761402,88.80160790135697,88.64022511052445,88.72226801597171
105.469,89.10319601741357,88.70193070255374,88.90056871923697,88.98821995264417,88.84316466179492,88.90951553391146
109.131,89.28480009845914,88.83198223901059,89.06360068852278,89.1386460412404,88.96958358197107,89.0604134673852
112.793,89.44454369956708,88.91507471002127,89.19761214602447,89.24292031135337,89.0167247117843,89.16728987171844
116.455,89.70256353583936,89.13397091157414,89.46449565608091,89.46368116565917,89.13818071709385,89.38604777427103
120.85,90.03022156603619,89.41383344233955,89.80194846792422,89.7346282403456,89.2334688444137,89.65208312513487
125.244,90.34523746241571,89.73038019301357,90.11628979191009,90.05151994348046,89.52178731907854,89.96279560320512
129.639,90.38430578156714,89.80861260449687,90.15475805943855,90.15244451954976,89.78149410013656,90.06238784784321
134.033,90.27769525200299,89.73167248025871,90.05667527300864,90.03709583075245,89.66605173466097,89.95969938899798
138.428,90.38298431418323,89.76615967471695,90.12988515779345,90.06838999447822,89.58601306531747,89.99572443696611
143.555,90.58885338348034,89.80473806572893,90.29495813343117,90.21254029287654,89.77692309497489,90.1465573683757
148.682,90.71952216264823,89.91017392771359,90.43719370119751,90.2966958234728,89.69279629753494,90.22679133972564
153.809,90.72406306409037,89.88455041203216,90.42374862056745,90.26305832623727,89.6285229216613,90.20207651604122
159.668,90.57276364228058,89.71381923052263,90.25455909035456,90.11851001542951,89.68233389368493,90.0814860743762
164.795,90.73327556074811,89.67489637085815,90.46104740323021,90.1858782609841,89.46326681001827,90.12945405045578
170.654,90.93022128640736,90.02847261328871,90.71054626728049,90.3744987077111,89.34562987803315,90.31277379069162
176.514,90.6480887453069,89.94060984084037,90.51584824556255,90.21066857217444,89.15633554395846,90.12552353434715
183.105,90.13554582382483,89.71573475355167,90.00881579225305,89.82716463339729,88.95207334974894,89.74693262492322
189.697,90.2460442302613,89.51992020555788,89.97368923851333,89.67781477280863,88.95819940740073,89.69678303676427
196.289,90.12486088676378,89.11691331302102,89.72591674088994,89.41659313442348,88.6855592080051,89.44201968415945
202.881,90.17245377941205,89.09311644586946,89.94879778294323,89.59594032026989,88.67535452815054,89.53141348934945
210.205,90.12277562296595,88.9147655695335,89.75007978676157,89.25163720707005,88.35269730002823,89.32239450930653
217.529,89.83019104217261,88.9624083275767,89.66265295855631,89.22406137748165,87.87504130308112,89.16332495999255
225.586,89.76005896792374,88.18275001768625,89.29601860659683,88.83810564373375,87.89657965290154,88.84914804035638
232.91,89.8997797161884,88.40952785289844,89.46689853529725,88.91337031286966,87.56633578371556,88.9261311544075
241.699,89.48726509908273,87.73354617483108,89.05201821140035,88.41765003339383,87.02092777972994,88.4313396228906
249.756,89.92893819729632,88.1627753977163,89.56690003954536,88.75499643308852,87.23188638250758,88.83473349235094
258.545,90.03572050310581,88.21982170453636,89.61721885881323,88.76360898480705,87.02465860312144,88.85801780917112
268.066,89.87444475607087,88.21079381805546,89.60562463681269,88.72273406931973,86.92759998001489,88.79111525731498
277.588,89.54563548555406,88.100844335289,89.2035219053347,88.46019992435656,86.87971099075176,88.5343871453507
287.109,89.62607192392323,87.91533053003482,89.16881205292479,88.48505462821952,86.7868967948793,88.50620717620471
297.363,89.38842068091247,87.52019897303015,89.05373159272278,88.02644415240376,86.04635622378912,88.16243213554516
307.617,89.5223740921583,87.50063613768377,89.12820259862188,88.24048678246461,85.51742918968633,88.19481535529604
318.604,89.16335803840866,87.71293941643493,88.99686500697503,88.15662507834458,85.67669906942524,88.10609661926634
329.59,89.62442430046305,87.75361663407443,89.21488439408147,88.38361681802745,86.15808418408874,88.38852043323125
341.309,89.15503384122177,87.35400251570815,88.80346441041279,87.88699468973304,86.05559935423837,87.9852887847771
353.76,89.21720249378917,87.29123463658749,88.79917316848292,87.66413156667801,85.77457857723566,87.91187723963442
366.211,89.10867675735285,86.80288450570663,88.81430934866017,87.47903026014575,84.7851362248798,87.65680662148331
378.662,88.79722668255654,86.6790325466477,88.65990875646813,87.62361321670068,84.96812728151525,87.5596122262734
392.578,88.77366115537025,87.07780471636458,88.55258736094878,87.71539525556403,84.64645178540626,87.57888856902133
405.762,88.78719527476079,86.44489669927218,88.50318422830041,87.31949141155498,84.48157082742155,87.36548437385498
420.41,88.70591167710519,86.71945603467047,88.71243412957011,87.56858686966123,84.31636504439406,87.47730737907153
435.059,88.93483515766509,86.60572220217985,88.85130420889432,87.63695374564662,84.52574306970858,87.59161861294659
450.439,88.46414422704721,86.48900040153796,88.1654257487087,87.03526820989386,84.8989555230912,87.18893834948965
466.553,88.2072670565219,85.93832276405583,88.21946303403656,86.98783485399855,83.72116759703196,86.90782036885064
482.666,88.82526883436988,86.51968014817959,88.53371775150522,87.36812293473398,83.44747842310504,87.31086180287605
500.244,87.9837898517556,85.79939466643602,87.67277121507506,86.68291059601962,83.8105148932578,86.62808707286915
517.822,88.10064668010929,85.75706071664409,88.18441638727917,86.68826071926262,83.66725574932194,86.7754506288884
536.133,88.58198498974333,85.07193353252892,88.5519451417945,86.94354383432758,82.43805634873381,86.86535158186933
554.443,88.29910322627408,85.44900558635325,88.39912446903013,87.07826962440166,83.11226591099025,86.87236248191591
574.219,88.16145136575922,85.52442454249278,88.67873174139747,87.31993018760404,82.76456450899556,86.95106382642767
594.727,87.79107039478139,85.57701188274872,88.36097202075366,87.09935038536676,82.98231344944976,86.73872960591521
615.234,87.62235422904642,85.16100214066864,88.25900964574858,86.94988141550971,82.23128569725368,86.51066164009868
637.207,87.84440897444792,85.2330175749557,88.57288272689486,86.87372357353642,82.51312787554362,86.67924959149337
659.912,87.33872199633448,83.65543952855437,87.80791011216176,86.66055520736448,81.79533970698158,86.00369330942989
683.35,86.99701117423655,84.31016330249206,88.27048253198687,86.597663496311,81.87480611404786,86.13410081200472
706.787,86.49327020737174,84.22819781308505,87.50647678411161,86.21644315214307,81.20095375782053,85.62106736230795
731.689,87.02720885780494,85.11832462000076,87.92956348263579,86.31572653662336,81.1619816879287,86.03990335240717
758.057,86.74413600596425,85.05800470727537,87.87048924874814,86.11403149522499,81.22756543540231,85.90345871921087
784.424,86.56672447013375,85.67431860816178,87.7837655528712,86.12539222907184,80.75291532031905,85.91499699860175
812.256,86.14274099093916,85.25975070932778,87.7930580660438,85.65288845235911,80.19296708994337,85.61291028048564
840.82,86.57638230955054,85.68762084460629,88.34931829478037,86.32653008550126,80.39930695283763,86.12299490819989
