Freq "DI offset"
20.5078 60
21.9727 60
23.4375 60
25.6348 60
27.0996 60
29.2969 60
31.4941 60
33.6914 60
35.8887 60
38.8184 60
41.0156 60
43.9453 60
47.6074 60
50.5371 60
54.1992 60
58.5938 60
62.2559 60
66.6504 60
71.7773 60
76.9043 60
82.7637 60
88.623 60
94.4824 60
101.807 60
109.131 60
116.455 60
125.244 60
134.033 60
143.555 60
153.809 60
164.795 60
176.514 60
189.697 60
202.881 60
217.529 60
232.91 60
249.756 60
268.066 60
287.109 60
307.617 60
329.59 60
353.76 60
378.662 60
405.762 60
435.059 60
466.553 60
500.244 60
536.133 60
574.219 60
615.234 60
659.912 60
706.787 60
758.057 60
812.256 60
870.85 60
933.105 60
999.756 60
1071.53 60
1148.44 60
1231.2 60
1319.82 60
1414.31 60
1515.38 60
1624.51 60
1740.97 60
1866.21 60
2000.24 60
2143.8 60
2297.61 60
2462.4 60
2638.92 60
2828.61 60
3031.49 60
3249.02 60
3481.93 60
3732.42 60
3999.76 60
4286.87 60
4594.48 60
4924.8 60
5277.83 60
5656.49 60
6062.99 60
6498.05 60
6964.6 60
7464.11 60
8000.24 60
8574.46 60
9189.7 60
9848.88 60
10556.4 60
11313.7 60
12126.0 60
12996.1 60
13928.5 60
14928.2 60
15999.8 60
17148.2 60
18379.4 60
19698.5 60
19999.5 60
