Freq "Rear Wall Bounce"
20.5078 65.26678257050384
21.9727 68.07299663379501
23.4375 69.35361460554608
24.9023 68.53135143999168
26.3672 71.28992399134461
27.832 71.52094480065894
29.2969 72.3887646194012
30.7617 73.42189891250504
32.2266 74.09651690829381
33.6914 74.75473821986152
35.1562 75.47206676948272
36.6211 76.18845372652966
38.0859 76.94834107753698
39.5508 77.54879607954565
41.0156 78.12771624489936
42.4805 78.57333394873169
43.9453 79.02770652607133
45.4102 79.8788259407563
46.875 80.54025851570681
48.3398 81.12212466562897
51.2695 82.1946836128754
52.7344 82.70717627451452
54.1992 83.19502288672277
55.6641 83.72717753585664
58.5938 84.6230310938771
60.0586 85.06496654082537
62.9883 85.74461001404644
64.4531 86.0677075698277
67.3828 87.02912752977383
68.8477 87.40205064136521
71.7773 88.03394033557085
74.707 88.613766568295
77.6367 89.10984548483145
79.1016 89.3784287968895
82.0312 89.8440780002585
84.9609 89.95569299111722
87.8906 90.3618245348365
90.8203 90.6803901881722
95.2148 90.7713960222274
98.1445 90.74724185388189
101.074 90.58753536261891
105.469 90.49636983283924
108.398 90.52424762004573
112.793 90.08488806437457
117.188 89.86174795375447
120.117 90.5406335254822
124.512 90.5742996982375
128.906 90.14383036656336
133.301 89.86869450823805
139.16 89.77320940108234
143.555 89.9075344363899
147.949 90.51821375355546
153.809 89.70609630840275
159.668 89.63447502182902
165.527 88.72438946256145
171.387 89.40531958120587
177.246 89.02578563993836
183.105 88.86409200220413
188.965 88.53474878913815
196.289 88.07032312938716
203.613 88.60944862648498
210.938 87.99591689070483
218.262 88.61025627280225
225.586 87.8073531039461
232.91 86.06834259036444
241.699 86.48358308197999
250.488 86.91116723572742
259.277 87.28417428009539
268.066 88.70486791323142
276.855 88.6689047736743
287.109 88.76675766462893
297.363 88.39915111444925
307.617 88.26883850576964
319.336 87.92993520461582
329.59 89.21598462573886
341.309 89.6511915863176
353.027 88.12938957839152
366.211 87.01274061865145
379.395 86.66570263727539
392.578 87.31057766895977
405.762 88.57347799534979
420.41 87.15101426837933
435.059 88.00424659394098
451.172 87.40188060667687
465.82 84.18948028384052
483.398 85.88354050318463
499.512 86.27663226573654
517.09 85.05979232617065
536.133 86.86158072388959
555.176 84.94642763409662
574.219 81.29833769747928
594.727 81.29109701669033
615.234 83.47383918336254
637.207 83.69115287516507
659.18 85.81555678965572
682.617 83.89825966730703
707.52 82.5206482239885
732.422 82.16679966641289
757.324 84.03976432092217
785.156 84.32428963683492
811.523 81.93100047461105
840.82 82.00715438106032
870.117 81.87895081118373
900.879 80.21897257788342
933.105 79.149402381196
965.332 80.7201596903717
1000.49 80.52027744160904
1035.64 77.9804336763928
1072.27 78.30981003271725
1108.89 78.69991809976258
1148.44 77.42384840074692
1189.45 77.06200430397664
1230.47 77.15349329457165
1274.41 76.27373971539745
1319.82 76.11908192471202
1366.7 76.48661218558605
1413.57 76.16172121052261
1463.38 75.76645641948102
1516.11 76.08162292331404
1568.85 75.36609914656447
1624.51 77.01166176651664
1681.64 75.76883611568152
1741.7 74.04428295560112
1803.22 76.76254481928191
1866.21 76.30270709236109
1932.13 74.74790508108609
1999.51 75.42753573439118
2069.82 74.14210656410572
2143.07 72.09111975747078
2219.24 71.92673524793032
2296.88 71.77616015234699
2378.91 73.0549931625085
2462.4 73.0312428239004
2548.83 71.7106599496075
2639.65 71.36101165056674
2731.93 70.87748837233293
2828.61 70.65783933748955
2928.22 71.16450149768735
3030.76 71.33449651258587
3137.7 70.3278088037676
3249.02 71.70929127366759
3363.28 73.55575200791503
3481.93 75.22029192034017
3604.98 75.4510245324091
3732.42 75.81625124162017
3864.26 74.96236442260982
4000.49 75.57512872701943
4141.11 76.52874133517842
4287.6 78.279157823881
4438.48 78.37467943508798
4595.21 78.9622570207832
4756.35 77.6703518887192
4924.8 76.01983847023655
5097.66 76.14487540194376
5277.83 76.26860595681975
5463.87 76.0444653807877
5657.23 73.47994074996923
5856.45 73.36783425374497
6062.99 72.33769445838023
6276.86 71.54758738926319
6498.05 71.32611216582362
6726.56 70.00071267502766
6963.87 70.92417837745185
7209.96 70.51346832871192
7464.84 69.16666938028538
7727.05 69.0338546988473
7999.51 66.15508724689005
8282.23 63.89543727694513
8573.73 64.97069500316655
8876.95 65.54450566755972
9188.96 65.90624081128814
9514.16 65.1168716417917
9849.61 63.09094838325413
10196.8 63.03980807145291
10555.7 65.40343339515613
10927.7 65.22565897805185
11313.0 64.85158654937138
11712.9 62.81859218809805
12126.0 63.05828794624085
12553.7 62.28932371971007
12996.1 62.885229267924615
13454.6 62.46059110434646
13929.2 60.78549157874454
14419.9 60.54044481722886
14928.2 59.06174566855117
15455.6 57.48285645230354
16000.5 56.30691650803823
16564.5 55.79133622104641
17148.9 55.27299566389132
17752.4 55.354939231445286
18379.4 55.638369099815804
19026.9 53.29499907539696
19697.8 53.167527307592024
19999.5 54.487123058078765
