Freq,On Axis,Listening Window,Sound Power,Early Reflections,Early Reflections DI,Sound Power DI,DI offset
22.4,37.50506329113924,37.66815387191201,38.82016756565059,38.32349061504689,29.34466325686512,28.84798630626142,30
23.0,38.205063291139226,38.341434681385465,39.48254788693751,39.00052557521835,29.340909106167118,28.858886794447955,30
23.6,39.205063291139226,39.328910307793734,40.4164420166438,39.94578348006476,29.383126827728972,28.912468291149935,30
24.0,41.705063291139226,41.80891714182721,42.82850170831202,42.399644319432696,29.409272822394513,28.98041543351519,30
25.0,43.905063291139214,44.03856360938687,44.944968985317445,44.55264511624293,29.48591849314394,29.093594624069425,30
25.8,45.705063291139226,45.82005296009228,46.67411294349142,46.30454338058507,29.51550957950721,29.14594001660086,30
26.5,47.30506329113922,47.38247274918098,48.164297679837944,47.82796480711153,29.55450794206945,29.218175069343033,30
27.2,48.705063291139226,48.77034913300176,49.46984012370146,49.15526585666126,29.6150832763405,29.3005090093003,30
28.0,49.905063291139214,49.98959360133591,50.65100974413909,50.348255753904,29.641337847431913,29.338583857196824,30
29.0,51.00506329113924,51.076925187705854,51.74826881049185,51.44853211727238,29.628393070433475,29.328656377214003,30
30.0,52.10506329113923,52.15342646337902,52.74459655066687,52.4691122525802,29.684314210798817,29.40882991271215,30
30.7,53.00506329113924,53.08450295140952,53.682116492132565,53.42065175924236,29.663851192167158,29.402386459276954,30
31.5,53.905063291139214,54.0060197092524,54.55117224911024,54.30781890338034,29.698200805872062,29.45484746014216,30
32.5,54.705063291139226,54.80601970925238,55.36646651986172,55.1195999953965,29.686419713855884,29.439553189390665,30
33.5,55.50506329113924,55.58187019751139,56.11977572375899,55.89011382542847,29.69175637208292,29.4620944737524,30
34.5,56.30506329113922,56.336922195978104,56.844076681846104,56.615156997146016,29.721765198832088,29.492845514132,30
35.5,57.10506329113923,57.1369221959781,57.60703282551944,57.38914348786159,29.747778708116513,29.529889370458662,30
36.5,58.40506329113924,58.41294438519327,58.878051320677585,58.67402118738735,29.738923197805917,29.534893064515686,30
37.5,59.705063291139226,59.733361187840316,60.11511551328154,59.93282731451521,29.800533873325108,29.61824567455878,30
38.7,60.90506329113924,60.89813882573759,61.24993440356313,61.07869721474725,29.81944161099034,29.64820442217446,30
40.0,61.90506329113923,61.909911381884115,62.261659960753576,62.09451966720164,29.815391714682477,29.64825142113054,30
41.2,62.90506329113923,62.89813882573759,63.183272169309944,63.037942434472086,29.860196391265504,29.714866656427645,30
42.5,63.705063291139226,63.787123173995255,64.05931141603922,63.922103975435576,29.86501919855968,29.727811757956033,30
43.7,64.60506329113923,64.61910122484198,64.86538102711044,64.73520323348706,29.883897991354928,29.75372019773154,30
45.0,65.30506329113922,65.36396263809178,65.63293345870498,65.50544231588503,29.858520322206743,29.731029179386795,30
46.2,66.10506329113923,66.14094364255682,66.35551554801756,66.24113954614165,29.899804096415167,29.785428094539256,30
47.5,66.90506329113923,66.95260089111484,67.17358193609743,67.05611371369207,29.89648717742277,29.779018955017406,30
48.7,68.50506329113921,68.54094364255681,68.72843668667731,68.63054646216402,29.910397180392792,29.8125069558795,30
50.0,70.00506329113922,69.99611104923353,70.13432118255265,70.05320251586826,29.94290853336527,29.86178986668088,30
51.5,71.20506329113923,71.23942061247482,71.3569692661219,71.29347318168179,29.945947430793026,29.882451346352923,30
53.0,72.30506329113922,72.33942061247481,72.42685088190349,72.37665190083527,29.96276871163954,29.91256973057132,30
54.5,73.30506329113922,73.33942061247483,73.38254608194696,73.33230748668134,30.00711312579348,29.95687453052787,30
56.0,74.20506329113923,74.23942061247482,74.2725564795931,74.22871580750797,30.01070480496685,29.96686413288171,30
58.0,75.00506329113922,75.03942061247483,75.07241038231322,75.0351165890494,30.004304023425433,29.967010230161605,30
60.0,75.60506329113923,75.63942061247481,75.64134750295369,75.62432653976987,30.01509407270494,29.998073109521115,30
61.5,75.80506329113922,75.83942061247483,75.79442135250315,75.7881314820959,30.05128913037892,30.044999259971675,30
63.0,76.00506329113921,75.97224294489918,75.88318444819316,75.89303693760374,30.07920600729544,30.089058496706016,30
65.0,76.10506329113923,76.07224294489917,75.98623547974773,76.0057878729878,30.066455071911378,30.08600746515144,30
67.0,76.20506329113923,76.18355348826833,76.05804328573275,76.09246575110895,30.091087737159384,30.12551020253558,30
69.0,76.30506329113922,76.28355348826834,76.13356695607945,76.17084295956253,30.112710528705804,30.14998653218889,30
71.0,76.40506329113923,76.37224294489917,76.17809466994238,76.23463052242451,30.13761242247466,30.194148274956788,30
73.0,76.50506329113922,76.50557496917972,76.27378720486124,76.34799888296871,30.15757608621101,30.231787764318483,30
75.0,76.70506329113923,76.6386531180192,76.35327251292564,76.45948356257736,30.179169555441845,30.285380605093565,30
77.5,76.80506329113922,76.8055749691797,76.46489070171842,76.58408039567333,30.221494573506376,30.340684267461285,30
80.0,77.00506329113924,76.91679914825508,76.56458332738703,76.68895813728028,30.2278410109748,30.352215820868054,30
82.5,77.10506329113923,77.09432170644985,76.67435087475872,76.82415073515915,30.270170971290696,30.41997083169113,30
85.0,77.20506329113923,77.11679914825508,76.68704575723231,76.85619820954875,30.260600938706332,30.42975339102277,30
87.5,77.20506329113923,77.11679914825508,76.60483924880529,76.80536603153362,30.31143311672146,30.511959899449792,30
90.0,77.20506329113923,77.1055749691797,76.52030153085424,76.74716417911841,30.358410790061285,30.58527343832546,30
92.5,77.10506329113923,77.03916085406134,76.44736281006718,76.68659601431364,30.3525648397477,30.59179804399416,30
95.0,77.10506329113923,77.01679914825509,76.35150998682616,76.62041219117168,30.396386957083408,30.66528916142893,30
97.5,77.00506329113924,76.93916085406134,76.23350243688718,76.52921711420944,30.409943739851897,30.705658417174163,30
100.0,77.00506329113924,76.86192485666965,76.09994546930356,76.42009065602073,30.441834200648913,30.761979387366083,30
103.0,76.90506329113923,76.81780806912961,75.98057985520732,76.32459023531675,30.493217833812864,30.837228213922288,30
106.0,76.90506329113923,76.72926108414835,75.84937628978179,76.21675603863568,30.51250504551267,30.87988479436656,30
109.0,76.90506329113923,76.79584868736843,75.88007815186012,76.2637248316136,30.532123855754833,30.915770535508315,30
112.0,77.10506329113923,76.92926108414837,75.94367572858198,76.35951095234876,30.56975013179961,30.985585355566386,30
115.0,77.20506329113923,77.00735968244388,75.96940344942522,76.40776711706434,30.599592565379538,31.03795623301866,30
118.0,77.30506329113922,77.19584868736843,76.11341225440772,76.57311841961112,30.622730267757305,31.082436432960705,30
122.0,77.80506329113922,77.67477347910685,76.54484935741687,77.02456059500476,30.65021288410209,31.12992412168998,30
125.0,78.30506329113922,78.08634039537166,76.94036477927926,77.43947009478504,30.646870300586627,31.1459756160924,30
128.0,78.60506329113923,78.44068397522491,77.24169176527812,77.76016686471709,30.68051711050782,31.198992209946795,30
132.0,78.80506329113922,78.58634039537165,77.3341442093884,77.87078573013629,30.71555466523536,31.25219618598325,30
136.0,78.80506329113922,78.60834778516475,77.3680808507859,77.9100951442182,30.69825264094655,31.24026693437885,30
140.0,78.90506329113923,78.68634039537167,77.36148364536261,77.92973337207226,30.75660702329941,31.32485675000906,30
145.0,78.50506329113921,78.28634039537167,76.95015042594825,77.52900726443762,30.757333130934043,31.336189969423415,30
150.0,78.00506329113922,77.79787658634768,76.40110787454738,76.99961817639489,30.798258409952794,31.396768711800306,30
