Freq "DI offset"
20.5078 60
21.9727 60
23.4375 60
24.9023 60
26.3672 60
27.832 60
29.2969 60
30.7617 60
32.2266 60
33.6914 60
35.1562 60
36.6211 60
38.0859 60
39.5508 60
41.0156 60
42.4805 60
43.9453 60
45.4102 60
46.875 60
48.3398 60
51.2695 60
52.7344 60
54.1992 60
55.6641 60
58.5938 60
60.0586 60
62.9883 60
64.4531 60
67.3828 60
68.8477 60
71.7773 60
74.707 60
77.6367 60
79.1016 60
82.0312 60
84.9609 60
87.8906 60
90.8203 60
95.2148 60
98.1445 60
101.074 60
105.469 60
108.398 60
112.793 60
117.188 60
120.117 60
124.512 60
128.906 60
133.301 60
139.16 60
143.555 60
147.949 60
153.809 60
159.668 60
165.527 60
171.387 60
177.246 60
183.105 60
188.965 60
196.289 60
203.613 60
210.938 60
218.262 60
225.586 60
232.91 60
241.699 60
250.488 60
259.277 60
268.066 60
276.855 60
287.109 60
297.363 60
307.617 60
319.336 60
329.59 60
341.309 60
353.027 60
366.211 60
379.395 60
392.578 60
405.762 60
420.41 60
435.059 60
451.172 60
465.82 60
483.398 60
499.512 60
517.09 60
536.133 60
555.176 60
574.219 60
594.727 60
615.234 60
637.207 60
659.18 60
682.617 60
707.52 60
732.422 60
757.324 60
785.156 60
811.523 60
840.82 60
870.117 60
900.879 60
933.105 60
965.332 60
1000.49 60
1035.64 60
1072.27 60
1108.89 60
1148.44 60
1189.45 60
1230.47 60
1274.41 60
1319.82 60
1366.7 60
1413.57 60
1463.38 60
1516.11 60
1568.85 60
1624.51 60
1681.64 60
1741.7 60
1803.22 60
1866.21 60
1932.13 60
1999.51 60
2069.82 60
2143.07 60
2219.24 60
2296.88 60
2378.91 60
2462.4 60
2548.83 60
2639.65 60
2731.93 60
2828.61 60
2928.22 60
3030.76 60
3137.7 60
3249.02 60
3363.28 60
3481.93 60
3604.98 60
3732.42 60
3864.26 60
4000.49 60
4141.11 60
4287.6 60
4438.48 60
4595.21 60
4756.35 60
4924.8 60
5097.66 60
5277.83 60
5463.87 60
5657.23 60
5856.45 60
6062.99 60
6276.86 60
6498.05 60
6726.56 60
6963.87 60
7209.96 60
7464.84 60
7727.05 60
7999.51 60
8282.23 60
8573.73 60
8876.95 60
9188.96 60
9514.16 60
9849.61 60
10196.8 60
10555.7 60
10927.7 60
11313.0 60
11712.9 60
12126.0 60
12553.7 60
12996.1 60
13454.6 60
13929.2 60
14419.9 60
14928.2 60
15455.6 60
16000.5 60
16564.5 60
17148.9 60
17752.4 60
18379.4 60
19026.9 60
19697.8 60
19999.5 60
