Freq "Estimated In-Room Response"
22.4 45.94028533066002
23.0 46.63074516716925
23.6 47.36604813931142
24.0 48.09096715390724
25.0 48.58356090754587
25.8 48.82470784795673
26.5 49.01646438882666
27.2 49.18845999286391
28.0 49.61881666860633
29.0 50.14626307626837
30.0 50.59428678786601
30.7 51.145635858658025
31.5 51.8805006537862
32.5 52.71628624496715
33.5 53.59483319690683
34.5 54.49086599194244
35.5 55.469025813987585
36.5 56.48090379740562
37.5 57.524562210589195
38.7 58.64107183978051
40.0 59.86850005841278
41.2 61.20039996418741
42.5 62.33847284171135
43.7 63.59289886490221
45.0 64.7167051089868
46.2 65.83382880343324
47.5 67.04889946918212
48.7 68.21272017088944
50.0 69.28069726876407
51.5 70.22310983318663
53.0 71.09980204963844
54.5 71.95213532534704
56.0 72.79239145432753
58.0 73.75266920123892
60.0 74.73462842186137
61.5 75.63393584182482
63.0 76.56603497133972
65.0 77.70931548076943
67.0 78.80741912877892
69.0 79.8757640172518
71.0 80.88917738555493
73.0 81.67234464509228
75.0 82.32560460626534
77.5 83.24395493493512
80.0 84.1153751043118
82.5 84.77862111537809
85.0 85.13078403667747
87.5 85.27295720109583
90.0 85.74716154958226
92.5 86.41990417181174
95.0 87.12319365499896
97.5 87.70254080236617
100.0 88.39774581730107
103.0 88.95856929626548
106.0 89.32232574309326
109.0 89.51235962653568
112.0 89.7250021742157
115.0 89.82671784894204
118.0 89.86040977195294
122.0 89.91096659860968
125.0 89.96038270257814
128.0 89.87253906734001
132.0 89.75209484510327
136.0 89.57404782594381
140.0 89.36422317106307
145.0 89.12313915230452
150.0 88.97978583229559
155.0 88.90915868521202
160.0 88.69231155402485
165.0 88.51527519561685
170.0 88.49260227929578
175.0 88.4164586240223
180.0 88.44562799394534
185.0 88.46646047229176
190.0 88.5049048548962
195.0 88.47209201430248
200.0 88.4491349012913
206.0 88.32345058071753
212.0 88.1061684671594
218.0 87.81973499422203
224.0 87.61101696530972
230.0 87.4124798126767
236.0 87.2632455145127
240.0 87.11420600545955
250.0 86.99835872032097
258.0 86.88728046217535
265.0 86.81026371783277
272.0 86.7092204844256
280.0 86.57533081146993
290.0 86.36334589218514
300.0 86.19117377625842
307.0 86.05125863404503
315.0 85.97583329868738
325.0 85.99184873802497
335.0 85.9057793743369
345.0 85.5868123548001
355.0 85.06593299337688
365.0 84.81125197866373
375.0 84.77099900266863
387.0 84.51947938560555
400.0 84.02490244604499
412.0 83.55285672832485
425.0 83.3308191150363
437.0 83.33488467312165
450.0 83.41203438916058
462.0 83.64270584721613
475.0 83.94972468521583
487.0 84.27763154854912
500.0 84.6082270341489
515.0 84.74913517710088
530.0 84.77586094459643
545.0 84.75865131901732
560.0 84.72206747388675
580.0 84.60731647905594
600.0 84.43096422362137
615.0 84.39994339786736
630.0 84.37029281517161
650.0 84.25330908386542
670.0 84.05582851166443
690.0 83.7740662035218
710.0 83.43916494822663
730.0 83.15527513451583
750.0 83.03808789068528
775.0 83.05882980928435
800.0 83.14398890394169
825.0 83.22197456456257
850.0 83.28089721514819
875.0 83.19145767028839
900.0 83.04545696738488
925.0 82.93914227832131
950.0 82.95812571327384
975.0 83.22245179247462
1000.0 83.68084164671156
1030.0 84.12238979304084
1060.0 84.44396673323347
1090.0 84.51853858940649
1120.0 84.3146542820716
1150.0 83.8047769805975
1180.0 83.14578470765456
1220.0 82.64701752858046
1250.0 82.56771554786819
1280.0 82.78724854150744
1320.0 83.0091555894085
1360.0 83.10812047600348
1400.0 83.10935412700819
1450.0 83.08645870753008
1500.0 82.9834887896644
1550.0 82.72318093633655
1600.0 82.31141674818564
1650.0 81.87905714940636
1700.0 81.63483557527277
1750.0 81.60816438212366
1800.0 81.80294209435095
1850.0 82.09767515789962
1900.0 82.25957179541065
1950.0 82.13098769931942
2000.0 81.8899413207446
2060.0 81.91084544329242
2120.0 82.12428272692947
2180.0 82.24763791472631
2240.0 82.25372134380987
2300.0 82.07175293382694
2360.0 81.75102978173405
2400.0 81.54188585597394
2500.0 81.41632438335783
2580.0 81.47050153606988
2650.0 81.59326896207841
2720.0 81.49431541486763
2800.0 81.34825288585215
2900.0 81.22235858050573
3000.0 81.358654601313
3070.0 81.45614557823306
3150.0 81.26286592354283
3250.0 81.08023679509799
3350.0 81.06252450605079
3450.0 81.3319376150595
3550.0 81.61742413350633
3650.0 81.34019435747071
3750.0 80.88692317042684
3870.0 81.2885304007855
4000.0 81.14885879244058
4120.0 80.69688383852265
4250.0 80.53798710742775
4370.0 80.5340817909737
4500.0 80.32035074715931
4620.0 80.04052812091219
4750.0 79.83627884228805
4870.0 79.49344514976552
5000.0 79.21722916885776
5150.0 79.0035804322261
5300.0 78.7320661323362
5450.0 78.500489800585
5600.0 78.61806398580381
5800.0 78.69349402619989
6000.0 78.58792968604725
6150.0 78.51519931495665
6300.0 78.16052172316846
6500.0 77.80603528365411
6700.0 78.29620285466244
6900.0 78.16908101997154
7100.0 77.55208187748816
7300.0 77.0942334503868
7500.0 77.16516695248099
7750.0 77.26978535495489
8000.0 77.53475898197259
8250.0 77.41041543290135
8500.0 77.44124022717989
8750.0 77.46089279034167
9000.0 77.69289252817403
9250.0 77.51957334140027
9500.0 76.9880497332
9750.0 76.22278921797779
10000.0 75.62194980267513
10300.0 73.49013056688639
10600.0 72.75117673759819
10900.0 75.09116377680597
11200.0 75.80057446972253
11500.0 76.24268313907534
11800.0 76.2011309912816
12200.0 73.61100163941141
12500.0 74.00707460202338
12800.0 74.13719136830576
13200.0 72.72484140743857
13600.0 71.18947207034343
14000.0 71.57288954709533
14500.0 70.27465769120921
15000.0 68.8108615575546
15500.0 68.52535419765883
16000.0 67.44466561280693
16500.0 66.75114844189208
17000.0 65.9318080731151
17500.0 65.55393102329738
18000.0 63.84334067381094
18500.0 62.53523374766037
19000.0 61.11495770882509
19500.0 58.80033787708429
