Freq "Ceiling Bounce"
22.4 34.033589826879975
23.0 31.700767494455633
23.6 27.034351408685026
24.0 21.892385622161058
25.0 19.075849669043166
25.8 23.881553492206237
26.5 25.092187309381657
27.2 35.37215664893681
28.0 42.014306378622805
29.0 46.009064300159835
30.0 49.77071732495408
30.7 53.27071732495408
31.5 55.53964531976003
32.5 57.77449351030437
33.5 61.77071732495408
34.5 64.20228461396019
35.5 66.3022846139602
36.5 69.5022846139602
37.5 71.63435140868503
38.7 74.13435140868503
40.0 77.03358982687998
41.2 79.03358982687996
42.5 82.33358982687999
43.7 84.83358982687999
45.0 86.53358982687996
46.2 88.13358982687998
47.5 89.2669218511605
48.7 89.86692185116051
50.0 90.43358982687997
51.5 90.70076749445563
53.0 90.96845083805432
54.5 91.07150800786937
56.0 91.14044167945491
58.0 91.30690501035458
60.0 91.47609175449222
61.5 91.57609175449221
63.0 91.74283030471975
65.0 91.90690501035459
67.0 92.13821129888744
69.0 92.20306957104252
71.0 91.97001488257476
73.0 91.90231994589776
75.0 91.56769521305294
77.5 91.03358982687998
80.0 90.53435140868503
82.5 89.80076749445563
85.0 89.40076749445562
87.5 89.20076749445562
90.0 89.13746771551314
92.5 89.07783080594571
95.0 89.24680983520814
97.5 88.68623512455237
100.0 87.92402487026023
103.0 88.05667255930051
106.0 88.61916705502753
109.0 89.64898514879552
112.0 90.80690501035458
115.0 91.83513059177984
118.0 93.26692185116049
122.0 91.83513059177984
125.0 89.3489851487955
128.0 87.76588846059687
132.0 86.52179738688893
136.0 85.6179278976485
140.0 84.93469773360899
145.0 84.52875610128315
150.0 84.09389595883674
155.0 83.6165581917717
160.0 83.01904449785343
165.0 82.97245249207646
170.0 83.24852015458805
175.0 83.5033038382893
180.0 83.72602452356692
185.0 83.85865724017869
190.0 83.7816120853342
195.0 83.5260245235669
200.0 82.9491520399883
206.0 82.20497668676806
212.0 81.70497668676806
218.0 81.59664781293233
224.0 81.62102614963506
230.0 81.47757950460712
236.0 81.27757950460712
240.0 80.64583147157397
250.0 79.68959528561199
258.0 78.86503937590751
265.0 78.48573603864206
272.0 78.07710466008848
280.0 77.27076275725436
290.0 76.01845254529691
300.0 74.23660504903079
307.0 69.58928066966268
315.0 65.316649682836
325.0 62.553367055042244
335.0 62.34141633448455
345.0 66.28143621591467
355.0 68.46001642302816
365.0 69.64985150686697
375.0 71.61395652088272
387.0 72.40497668676807
400.0 73.5179278976485
412.0 73.64898359150841
425.0 72.69485705883172
437.0 71.72761355743556
450.0 69.77383110211923
462.0 63.623611029937095
475.0 75.04659692804832
487.0 77.50265313251614
500.0 75.31655999317606
515.0 73.54197022557484
530.0 71.96382205324666
545.0 68.89598074863183
560.0 76.21169273533239
580.0 78.01003436195218
600.0 76.24472243308102
615.0 73.66562459081086
630.0 71.30722417372364
650.0 68.4380832135172
670.0 66.34881973839158
690.0 65.20062351149431
710.0 65.48152197937317
730.0 66.6825816904399
750.0 67.3330977724795
775.0 68.28217102855439
800.0 71.73821818682474
825.0 71.59138016458192
850.0 74.24985150686697
875.0 75.20034112939828
900.0 79.42022160616295
925.0 80.75858760124326
950.0 80.95768127821954
975.0 79.3069050103546
1000.0 78.84659692804833
1030.0 81.3666541182005
1060.0 81.57436938191825
1090.0 81.0726302103712
1120.0 79.99723594431542
1150.0 77.65242311342381
1180.0 78.45447715330634
1220.0 76.176343372043
1250.0 75.12494317807482
1280.0 74.98302578931214
1320.0 74.02934454787717
1360.0 72.0572318457852
1400.0 65.70490006992895
1450.0 61.20215219946006
1500.0 65.01557067180487
1550.0 66.86175023325865
1600.0 66.93848902636957
1650.0 67.96782379564316
1700.0 62.86451964671771
1750.0 67.60752440322621
1800.0 67.62776300483533
1850.0 67.77705438677229
1900.0 70.89110581343024
1950.0 73.00633232410941
2000.0 75.20971445448505
2060.0 76.16668704826357
2120.0 75.98444762363007
2180.0 75.33730171293789
2240.0 74.10481140818835
2300.0 72.92055125857925
2360.0 73.55054781598831
2400.0 73.88942706768506
2500.0 76.08798284650315
2580.0 68.83422589269757
2650.0 61.357397073906284
2720.0 63.74264771893205
2800.0 68.12661939649465
2900.0 70.68509820479184
3000.0 73.3656476765358
3070.0 73.97928732607433
3150.0 75.11066770016042
3250.0 74.67075884571828
3350.0 76.3238952693881
3450.0 75.23955252761748
3550.0 72.87407077272418
3650.0 70.43499095227016
3750.0 73.86160454713644
3870.0 75.09445716736839
4000.0 73.49161528113295
4120.0 73.31684696547605
4250.0 76.99046060092037
4370.0 78.34852142053366
4500.0 75.01832900064127
4620.0 72.27915446671193
4750.0 72.02247649965567
4870.0 70.55648687916907
5000.0 68.3041134299725
5150.0 71.4418299705348
5300.0 73.39063843282217
5450.0 72.28759923684218
5600.0 68.21036112689508
5800.0 67.79875056379593
6000.0 67.5625132206552
6150.0 67.2230072860955
6300.0 72.78655400819433
6500.0 72.02356319633557
6700.0 73.32515528935254
6900.0 71.47488528207502
7100.0 70.86208856747238
7300.0 67.30723108258799
7500.0 67.09751439477238
7750.0 61.18731264789868
8000.0 65.74915680671037
8250.0 72.43228476839577
8500.0 73.16024287248466
8750.0 73.31667301234265
9000.0 75.08984132926588
9250.0 73.75985852243832
9500.0 72.36731845611706
9750.0 71.97283899448726
10000.0 70.25423670868524
10300.0 72.25383142699927
10600.0 73.49533257014984
