Freq "Early Reflections"
20.5078 66.0121428016153
21.9727 67.04781723144396
23.4375 68.08102855274379
24.9023 68.80654962521908
26.3672 69.53185780156127
27.832 70.18901636768307
29.2969 70.67638479021656
30.7617 71.22046207096787
32.2266 71.7445497308567
33.6914 72.32121998851021
35.1562 72.80975213450425
36.6211 73.28249404151202
38.0859 73.6924100873656
39.5508 74.11327523008777
41.0156 74.56783323399216
42.4805 74.94659660858255
43.9453 75.3593009541608
45.4102 75.73698267559672
46.875 76.00615359087368
48.3398 76.30976366537092
51.2695 77.00046123762833
52.7344 77.19294600172044
54.1992 77.50975598033867
55.6641 77.76692830777944
58.5938 78.31684614536067
60.0586 78.57572994740623
62.9883 79.15790765152181
64.4531 79.37956033489301
67.3828 79.86923082345821
68.8477 80.0690895230679
71.7773 80.46545877017999
74.707 80.8446117822331
77.6367 81.18385675738924
79.1016 81.32289836484168
82.0312 81.6123675649062
84.9609 81.79394583399052
87.8906 82.13298685584533
90.8203 82.42418954124923
95.2148 82.70331984264146
98.1445 82.89196948578675
101.074 82.962034965316
105.469 83.08821165857992
108.398 83.20251231788214
112.793 83.27154767299244
117.188 83.2374673557613
120.117 83.41148412634762
124.512 83.66453547169405
128.906 83.61169741871464
133.301 83.60025961576608
139.16 83.49510935458653
143.555 83.40130682678796
147.949 83.5286278430691
153.809 83.60431414168666
159.668 83.39896081946479
165.527 83.08284631112744
171.387 83.18435013586439
177.246 83.19435049905002
183.105 83.03077275486437
188.965 83.1728570857824
196.289 83.0972514535712
203.613 82.83343738297638
210.938 82.80081861967925
218.262 83.0281788146656
225.586 83.02588981182072
232.91 82.7110814333355
241.699 82.78479256035197
250.488 82.64626321386342
259.277 83.51590171399764
268.066 83.63456674136955
276.855 83.06297329213665
287.109 83.05561213942455
297.363 83.48805298621158
307.617 83.33036302065433
319.336 82.95247644314809
329.59 82.82041077324088
341.309 83.03604511986845
353.027 82.86838623853652
366.211 83.62265512886046
379.395 82.77578345826868
392.578 83.03190761244534
405.762 82.58768583228331
420.41 82.82864866147779
435.059 82.62958144257283
451.172 82.42199151212994
465.82 82.41556605553124
483.398 81.86674093817379
499.512 81.5766038560341
517.09 81.34704865639168
536.133 81.2613468842809
555.176 81.65593922743724
574.219 82.0391189321401
594.727 82.44980388153046
615.234 82.32863321901364
637.207 82.90473271867796
659.18 82.38075227001228
682.617 82.53939014369175
707.52 82.96759823109005
732.422 82.52495959587978
757.324 82.91297176907776
785.156 82.72053937171086
811.523 82.8819375515344
840.82 83.09451484707853
870.117 82.97588370565299
900.879 82.91892285441762
933.105 82.6308053727479
965.332 82.3131521735589
1000.49 81.912796392155
1035.64 81.64339667450635
1072.27 81.46245138376838
1108.89 81.56730191334427
1148.44 81.56403537779491
1189.45 81.64426544356442
1230.47 81.31103898067133
1274.41 81.1037675215139
1319.82 81.01132318888746
1366.7 81.04231658874802
1413.57 81.23525527401455
1463.38 81.18324733918038
1516.11 80.90523359233376
1568.85 80.6851848609838
1624.51 80.72691654697906
1681.64 80.77317527314008
1741.7 80.70847044034156
1803.22 80.47093661172715
1866.21 80.53157601178314
1932.13 80.54431748808337
1999.51 80.44897548123495
2069.82 80.36228136208425
2143.07 80.50201965125913
2219.24 80.28967657161547
2296.88 79.98284205490883
2378.91 80.07772230403293
2462.4 80.08924863687574
2548.83 79.85118005755753
2639.65 79.86874005658265
2731.93 79.97128127973944
2828.61 80.13644236176569
2928.22 80.01782796763484
3030.76 80.10860130825031
3137.7 80.30927953006983
3249.02 80.00940061595189
3363.28 80.24055921613024
3481.93 80.0339729825333
3604.98 80.13139748997361
3732.42 79.92416232603121
3864.26 80.09241642336525
4000.49 79.8471075746908
4141.11 80.09239089559634
4287.6 79.95135417220062
4438.48 80.136207736292
4595.21 80.0010712886974
4756.35 80.1043947129639
4924.8 80.08259361765043
5097.66 80.12101615206903
5277.83 80.25770269556575
5463.87 80.32347710553628
5657.23 80.12011009660503
5856.45 79.97215003400814
6062.99 79.6827721369511
6276.86 79.63197313839316
6498.05 79.72279694593776
6726.56 79.82066223670157
6963.87 80.09502673935184
7209.96 80.28304263875543
7464.84 80.17459693117146
7727.05 79.91111842545834
7999.51 79.79118129786677
8282.23 79.76643714644094
8573.73 79.76203304851802
8876.95 79.83312063423747
9188.96 80.09776119703561
9514.16 80.18738930997009
9849.61 80.22407880238111
10196.8 80.6618613473513
10555.7 81.0168743146369
10927.7 81.13826559741608
11313.0 80.99539998325191
11712.9 80.68356587978822
12126.0 80.33089766053229
12553.7 80.12109522760554
12996.1 80.07140928928898
13454.6 79.570882794664
13929.2 78.97588081495087
14419.9 78.68363407195471
14928.2 78.41672242883607
15455.6 77.84330403015008
16000.5 77.20816188099606
16564.5 76.46937391161154
17148.9 75.68018206025529
17752.4 74.83174987802425
18379.4 74.25489030434004
19026.9 73.52709682081208
19697.8 73.08580989885584
19999.5 72.63221951690456
