Freq "DI offset"
23.6 30
24.3 30
25.0 30
25.8 30
26.5 30
27.2 30
28.0 30
29.0 30
30.0 30
30.7 30
31.5 30
32.5 30
33.5 30
34.5 30
35.5 30
36.5 30
37.5 30
38.7 30
40.0 30
41.2 30
42.5 30
43.7 30
45.0 30
46.2 30
47.5 30
48.7 30
50.0 30
51.5 30
53.0 30
54.5 30
56.0 30
58.0 30
60.0 30
61.5 30
63.0 30
65.0 30
67.0 30
69.0 30
71.0 30
73.0 30
75.0 30
77.5 30
80.0 30
82.5 30
85.0 30
87.5 30
90.0 30
92.5 30
95.0 30
97.5 30
100.0 30
103.0 30
106.0 30
109.0 30
112.0 30
115.0 30
118.0 30
122.0 30
125.0 30
128.0 30
132.0 30
136.0 30
140.0 30
145.0 30
150.0 30
155.0 30
160.0 30
165.0 30
170.0 30
175.0 30
180.0 30
185.0 30
190.0 30
195.0 30
200.0 30
206.0 30
212.0 30
218.0 30
224.0 30
230.0 30
236.0 30
243.0 30
250.0 30
258.0 30
265.0 30
272.0 30
280.0 30
290.0 30
300.0 30
307.0 30
315.0 30
325.0 30
335.0 30
345.0 30
355.0 30
365.0 30
375.0 30
387.0 30
400.0 30
412.0 30
425.0 30
437.0 30
450.0 30
462.0 30
475.0 30
487.0 30
500.0 30
515.0 30
530.0 30
545.0 30
560.0 30
580.0 30
600.0 30
615.0 30
630.0 30
650.0 30
670.0 30
690.0 30
710.0 30
730.0 30
750.0 30
775.0 30
800.0 30
825.0 30
850.0 30
875.0 30
900.0 30
925.0 30
950.0 30
975.0 30
1000.0 30
1030.0 30
1060.0 30
1090.0 30
1120.0 30
1150.0 30
1180.0 30
1220.0 30
1250.0 30
1280.0 30
1320.0 30
1360.0 30
1400.0 30
1450.0 30
1500.0 30
1550.0 30
1600.0 30
1650.0 30
1700.0 30
1750.0 30
1800.0 30
1850.0 30
1900.0 30
1950.0 30
2000.0 30
2060.0 30
2120.0 30
2180.0 30
2240.0 30
2300.0 30
2360.0 30
2430.0 30
2500.0 30
2580.0 30
2650.0 30
2720.0 30
2800.0 30
2900.0 30
3000.0 30
3070.0 30
3150.0 30
3250.0 30
3350.0 30
3450.0 30
3550.0 30
3650.0 30
3750.0 30
3870.0 30
4000.0 30
4120.0 30
4250.0 30
4370.0 30
4500.0 30
4620.0 30
4750.0 30
4870.0 30
5000.0 30
5150.0 30
5300.0 30
5450.0 30
5600.0 30
5800.0 30
6000.0 30
6150.0 30
6300.0 30
6500.0 30
6700.0 30
6900.0 30
7100.0 30
7300.0 30
7500.0 30
7750.0 30
8000.0 30
8250.0 30
8500.0 30
8750.0 30
9000.0 30
9250.0 30
9500.0 30
9750.0 30
10000.0 30
10300.0 30
10600.0 30
10900.0 30
11200.0 30
11500.0 30
11800.0 30
12200.0 30
12500.0 30
12800.0 30
13200.0 30
13600.0 30
14000.0 30
14500.0 30
15000.0 30
15500.0 30
16000.0 30
16500.0 30
17000.0 30
17500.0 30
18000.0 30
18500.0 30
19000.0 30
19500.0 30
