Freq "Front Wall Bounce"
20.5078 52.88673400799499
21.9727 56.2618984700282
23.4375 56.93848041282797
24.9023 58.582650390902074
26.3672 60.04337719755509
27.832 61.643210216329265
29.2969 63.18368854132444
30.7617 64.38499085499944
32.2266 65.90644526714969
33.6914 67.27639571064898
35.1563 68.7098122671887
36.6211 69.93466596015709
38.0859 71.18431217848769
39.5508 72.2796812033108
41.0156 73.75442217986418
42.4805 74.91149825315115
43.9453 76.0139672036162
45.4102 77.03982769547396
46.875 77.98827638062397
48.3398 78.68078112696234
51.2695 80.39702582457927
52.7344 81.09540955965005
54.1992 81.71051766559636
55.6641 82.29125806052662
58.5938 83.22581134693513
60.0586 83.60869039724795
62.9883 84.22951564213946
64.4531 84.53126761632532
67.3828 84.89683382132509
68.8477 85.03166659174119
71.7773 85.330718892081
74.707 85.61863095061868
77.6367 85.82181184553713
79.1016 85.88129803458665
82.0313 85.98035258627472
84.9609 86.11720409892614
87.8906 86.24320037028248
90.8203 86.31993159770106
95.2148 86.47709381349621
98.1445 86.5592763190867
101.074 86.59638920038269
105.469 86.77521012355595
108.398 86.91236779080467
112.793 87.14097001188784
117.188 87.261068190515
120.117 87.36344648469819
124.512 87.49395804420362
128.906 87.5515669758626
133.301 87.60490926856079
139.16 87.62917646730386
143.555 87.62005724759365
147.949 87.65333818254624
153.809 87.63176237393127
159.668 87.77416508886094
165.527 87.92618002762562
171.387 87.89464909573327
177.246 87.85537121772893
183.105 87.65525014309662
188.965 87.67613511705312
196.289 87.66212421892538
203.613 87.5901756598901
210.938 87.59889048283506
218.262 87.52018555901809
225.586 87.49205559298099
232.91 87.60176337909684
241.699 87.5408338372627
250.488 87.30312233237785
259.277 87.68894523803333
268.066 87.17635941050528
276.855 87.28573823717437
287.109 87.26996892041535
297.363 87.18124805708956
307.617 87.4902872436545
319.336 86.84754767408
329.59 86.97125327968301
341.309 86.69501121266353
353.027 86.38663167016699
366.211 86.7206162931264
379.395 87.01010518540022
392.578 86.34759219412024
405.762 85.87980379070817
420.41 86.4635318638453
435.059 86.70110491860586
451.172 87.3646591340849
465.82 87.55772682103323
483.398 87.42922176452177
499.512 87.26935014494815
517.09 88.0591559328101
536.133 88.03393992537309
555.176 88.38704445102067
574.219 88.09730018379499
594.727 87.9117128666467
615.234 87.86228291455579
637.207 87.68126275110757
659.18 88.25182634674955
682.617 87.88592619426458
707.52 88.24571762773739
732.422 88.78443789053792
757.324 88.94337411763573
785.156 89.41973089273198
811.523 89.02013869239335
840.82 89.18023072167088
870.117 88.70063819428744
900.879 88.61350444617293
933.105 88.57359837371183
965.332 88.27789048315094
1000.49 88.41311053593071
1035.64 88.17101910194421
1072.27 88.39291988699188
1108.89 88.16172683862422
1148.44 87.75344404764422
1189.45 87.69951582857863
1230.47 87.85965974760873
1274.41 87.94837663651558
1319.82 87.70362607048092
1366.7 87.42152092313954
1413.57 87.057117280992
1463.38 87.3926119847851
1516.11 87.80502570645663
1568.85 87.87937237402149
1624.51 86.78822355559757
1681.64 87.12425397296676
1741.7 87.99754265855074
1803.22 87.69057349718325
1866.21 87.60224570415541
1932.13 87.58298288635375
1999.51 87.96989468058067
2069.82 87.1583650450018
2143.07 87.28864687892649
2219.24 87.9202908558909
2296.88 86.86791929884109
2378.91 87.04929650564864
2462.4 86.9056993551309
2548.83 86.33686459283015
2639.65 86.52924939167009
2731.93 86.43092038752425
2828.61 86.09425231292064
2928.22 86.58459273090085
3030.76 86.61804020370352
3137.7 86.7548393250462
3249.02 86.91822978094396
3363.28 86.90830143159808
3481.93 86.96647097758081
3604.98 87.2400180883985
3732.42 87.12892137748517
3864.26 87.37393540805684
4000.49 86.4627451966773
4141.11 86.62551528335813
4287.6 85.82964884909686
4438.48 86.02777937129252
4595.21 85.5887381791899
4756.35 85.56508976724129
4924.8 85.03644042666146
5097.66 85.7074541079781
5277.83 85.6994934168502
5463.87 85.39241954737403
5657.23 85.91576252142924
5856.45 86.10963101029832
6062.99 85.8688660795813
6276.86 85.769761343332
6498.05 85.82692823678363
6726.56 85.93214716765374
6963.87 85.91177218731765
7209.96 85.87599701504888
7464.84 85.84041064512463
7727.05 86.03332820988605
7999.51 86.15686665545152
8282.23 86.36031255648214
8573.73 86.70093434176779
8876.95 86.79983226868933
9188.96 86.86770933401486
9514.16 86.87320407667823
9849.61 86.79188211092043
10196.8 86.66986719507905
10555.7 86.5894404835691
10927.7 86.68229595432865
11313.0 86.94195193682737
11712.9 87.1659026384296
12126.0 87.46045743843794
12553.7 87.51293152695345
12996.1 87.42515277000552
13454.6 87.35628147407576
13929.2 87.18897947227444
14419.9 87.13964490330493
14928.2 87.3765591351495
15455.6 87.7003998800165
16000.5 87.79296343874641
16564.5 87.70890396196188
17148.9 87.61655128072829
17752.4 87.68221858897269
18379.4 87.87656109891991
19026.9 87.61061113616613
19697.8 86.90008751693905
19999.5 86.53479904521784
