Freq "Estimated In-Room Response"
20.0 46.29299999999999
20.2909 46.32199999999999
20.586 46.58800000000001
20.8855 46.789
21.1893 46.92
21.4975 47.16799999999999
21.8102 47.51100000000001
22.1274 47.89
22.4492 48.254000000000005
22.7758 48.58300000000001
23.1071 48.81699999999999
23.4432 48.92799999999998
23.7841 49.013999999999996
24.1301 49.144999999999996
24.4811 49.312
24.8372 49.468
25.1984 49.68900000000001
25.5649 50.007999999999996
25.9368 50.355000000000004
26.3141 50.65599999999999
26.6968 51.00099999999999
27.0851 51.370999999999995
27.4791 51.611000000000004
27.8788 51.760000000000005
28.2843 51.95399999999999
28.6957 52.24300000000001
29.1131 52.64200000000001
29.5365 53.119000000000014
29.9661 53.443
30.402 53.556
30.8442 53.60199999999999
31.2929 53.78699999999999
31.748 54.164
32.2098 54.545
32.6783 54.838999999999984
33.1536 55.09400000000001
33.6359 55.364999999999995
34.1251 55.644999999999996
34.6215 55.840999999999994
35.125 55.94600000000001
35.6359 56.129000000000005
36.1543 56.417000000000016
36.6802 56.69500000000001
37.2137 56.908
37.755 57.10799999999999
38.3041 57.36399999999999
38.8613 57.70399999999999
39.4265 58.00099999999999
40.0 58.245999999999995
40.5818 58.48200000000001
41.1721 58.70485159118344
41.771 58.96072699365372
42.3785 59.277423458687295
42.9949 59.622084152758006
43.6203 59.92742941209191
44.2548 60.20028758703539
44.8985 60.58869625891744
45.5515 60.99464443902305
46.2141 61.2270239530868
46.8863 61.3274910995425
47.5683 61.33716924056013
48.2602 61.47988049419804
48.9621 61.73432195522031
49.6743 61.92685090209561
50.3968 62.140421246238915
51.1299 62.3795348581652
51.8736 62.656809662937505
52.6281 62.95144462070019
53.3936 63.201956950577795
54.1702 63.43165151752817
54.9581 63.68274852912248
55.7575 63.946008774322735
56.5685 64.24281134156355
57.3914 64.56781116716083
58.2261 64.87006996216823
59.073 65.06789462011155
59.9323 65.27429566503946
60.804 65.51080661167809
61.6884 65.80601638351314
62.5857 66.08426074693064
63.496 66.33024440346246
64.4196 66.58805343692627
65.3566 66.88039004932314
66.3073 67.18318299232568
67.2717 67.44323734095224
68.2502 67.61531960814635
69.2429 67.73836555436642
70.2501 67.9157736427296
71.2719 68.13414170812169
72.3086 68.39241054164644
73.3603 68.67206004793532
74.4274 68.94352641315874
75.5099 69.21433654668927
76.6083 69.5044695270077
77.7226 69.80062482298199
78.8531 70.06039539638205
80.0 70.2749056352251
81.1636 70.47223252515651
82.3442 70.6095886345425
83.5419 70.76108545185312
84.757 70.91887661091
85.9899 71.08357513392687
87.2406 71.30065314904594
88.5096 71.55844486284339
89.797 71.84852178012905
91.1031 72.1110903350893
92.4282 72.3572159786499
93.7726 72.60160465260134
95.1366 72.8374085513643
96.5204 73.08597993375881
97.9243 73.34946146926102
99.3486 73.59782190766123
100.794 73.85104012497105
102.26 74.1050966377626
103.747 74.33465115200944
105.256 74.54709358476548
106.787 74.76702982337972
108.34 74.9904066446143
109.916 75.21300905871966
111.515 75.4465134834365
113.137 75.6839325921767
114.783 75.89384144797262
116.452 76.03647399632936
118.146 76.16330945052327
119.865 76.30704655505919
121.608 76.47345649114561
123.377 76.65154715554233
125.171 76.82143932055658
126.992 76.99969115923412
128.839 77.22178078720094
130.713 77.47290352867284
132.615 77.73414672052954
134.543 77.99468592152348
136.5 78.23814348375993
138.486 78.4472450022278
140.5 78.61027519559396
142.544 78.75505013654094
144.617 78.92277833333678
146.721 79.07344572372781
148.855 79.18486981428919
151.02 79.28596796294346
153.217 79.41338654589127
155.445 79.58087488455762
157.706 79.77770898648166
160.0 79.99033141318057
162.327 80.17327076607215
164.688 80.28636814355099
167.084 80.35045181547964
169.514 80.41947539291255
171.98 80.52140570094093
174.481 80.65050624246543
177.019 80.79418438394453
179.594 80.9455288936658
182.206 81.10504489628768
184.856 81.26032158426148
187.545 81.38271147253856
190.273 81.45898983286313
193.041 81.5111424980805
195.849 81.60082094606739
198.697 81.74887731677343
201.587 81.92218566619674
204.52 82.07012242611243
207.494 82.15619507250928
210.512 82.17499692823019
213.574 82.1562251309556
216.681 82.1385230755887
219.833 82.11600824001361
223.03 82.11370235175454
226.274 82.16964940267991
229.565 82.2777396365838
232.905 82.42039749948982
236.292 82.57384289904287
239.729 82.66993133639788
243.216 82.72678749526354
246.754 82.72955133865271
250.343 82.58456823127875
253.984 82.40932021984266
257.678 82.37320741011074
261.426 82.31486283472195
265.229 82.23822127733568
269.087 82.26949951285145
273.001 82.30903018705042
276.972 82.22950257170824
281.0 82.07748371967276
285.088 81.94335702375002
289.234 81.91650623642158
293.441 81.97858565796113
297.709 82.07580395515764
302.04 82.14682868314007
306.433 82.15673648988019
310.89 82.15065221165992
315.412 82.12554289457006
320.0 82.11380491832283
324.655 82.21378365771777
329.377 82.32177572367779
334.168 82.36781043436703
339.028 82.33222024923474
343.959 82.20635714952333
348.962 82.05303221755659
354.038 81.90278547560465
359.188 81.78860260495642
364.412 81.71018138532017
369.713 81.63966232986186
375.09 81.61356665643024
380.546 81.57876544761653
386.081 81.48877489132803
391.697 81.29926115628652
397.394 81.10576815242814
403.175 80.95972202319076
409.039 80.88046894927423
414.989 80.82496926485341
421.025 80.7565492923197
427.149 80.6724154161407
433.362 80.57854232352243
439.665 80.48917104458144
446.06 80.41027592144471
452.548 80.34322753162441
459.131 80.2962726683737
465.809 80.26168041110427
472.584 80.2318492362756
479.458 80.20716830704285
486.432 80.18399355504971
493.507 80.16226838929249
500.686 80.14259589089758
507.968 80.12468367465785
515.357 80.10927684187853
522.853 80.0965102914263
530.458 80.08674256950852
538.174 80.07995602738582
546.002 80.07664148148297
553.943 80.07637072134632
562.001 80.07966658700764
570.175 80.08575599720052
578.469 80.09574860271111
586.883 80.10854124770765
595.419 80.12406304833127
604.08 80.14187927092324
612.866 80.16190667880241
621.78 80.18355761029572
630.824 80.20696548141105
640.0 80.2309548374388
649.309 80.25521342015405
658.753 80.27933185498858
668.335 80.30257541179635
678.056 80.32430584884317
687.919 80.34412313510843
697.925 80.36137602989184
708.077 80.37577073273319
718.376 80.38658639147285
728.825 80.39315125975432
739.426 80.39525445253726
750.181 80.39265554652194
761.093 80.38418783637671
772.163 80.36957845419182
783.394 80.34926781970054
794.789 80.3230217928001
806.349 80.29038003253572
818.078 80.25106690276955
829.977 80.20536214555014
842.05 80.15345187813126
854.298 80.09518819221756
866.724 80.03116596710376
879.33 79.96211290369911
